MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_solid_uprint_typei_090_r0			Time:	20.017822	s	4/15/2019 2:53:37 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typei_solid_090_uprint.tst
10.662477	293.8765	8.2258301
10.66303	300.2038	8.2355957
10.664045	305.10703	8.2453613
10.664488	305.27768	8.255127
10.664778	305.90338	8.2648926
10.666429	297.57797	8.2746582
10.667048	297.13089	8.2844238
10.667809	302.00699	8.2941895
10.669065	307.74911	8.3039551
10.669619	308.93762	8.3137207
10.670703	306.51959	8.3234863
10.670982	302.08353	8.333252
10.672544	303.2182	8.3430176
10.673088	302.81253	8.3527832
10.673694	305.05145	8.3625488
10.673714	310.53052	8.3723145
10.674915	313.49759	8.3820801
10.676257	307.44424	8.3918457
10.676843	306.05923	8.4016113
10.677804	303.71344	8.411377
10.678265	310.42319	8.4211426
10.679405	314.56451	8.4309082
10.680086	314.32458	8.4406738
10.679847	313.65277	8.4504395
10.682029	311.20972	8.4602051
10.682452	310.34531	8.4699707
10.683786	308.19171	8.4797363
10.68395	313.04102	8.489502
10.684192	322.07281	8.4992676
10.686095	319.74585	8.5090332
10.686625	316.923	8.5187988
10.687102	310.31863	8.5285645
10.688689	311.72391	8.5383301
10.688954	318.17044	8.5480957
10.690547	318.01938	8.5578613
10.690866	323.09778	8.567627
10.691994	322.82874	8.5773926
10.693083	318.14282	8.5871582
10.693549	316.09055	8.5969238
10.693364	315.01328	8.6066895
10.69486	324.50058	8.6164551
10.695807	327.82596	8.6262207
10.696621	326.62839	8.6359863
10.697251	322.54678	8.645752
10.698093	316.29211	8.6555176
10.698706	320.39496	8.6652832
10.699756	324.3472	8.6750488
10.700264	329.62518	8.6848145
10.700225	331.30099	8.6945801
10.701639	329.33823	8.7043457
10.702488	321.62018	8.7141113
10.703154	318.89499	8.723877
10.704872	324.52786	8.7336426
10.704969	334.14572	8.7434082
10.706472	335.86835	8.7531738
10.70635	331.68997	8.7629395
10.708255	325.63354	8.7727051
10.708074	324.12811	8.7824707
10.709503	324.24841	8.7922363
10.710559	332.79291	8.802002
10.710735	336.62161	8.8117676
10.711505	338.74115	8.8215332
10.711671	333.47083	8.8312988
10.713552	325.38583	8.8410645
10.714431	329.51492	8.8508301
10.715376	334.66812	8.8605957
10.715757	340.98535	8.8703613
10.716681	341.30106	8.880127
10.717312	334.55225	8.8898926
10.719341	334.90781	8.8996582
10.719362	330.93707	8.9094238
10.718702	335.918	8.9191895
10.721556	339.90707	8.9289551
10.72166	344.3736	8.9387207
10.721895	345.42075	8.9484863
10.723536	335.99243	8.958252
10.723532	336.10159	8.9680176
10.72545	336.88248	8.9777832
10.725262	342.11298	8.9875488
10.726776	346.8277	8.9973145
10.728416	344.24438	9.0070801
10.726613	343.13013	9.0168457
10.729177	341.89355	9.0266113
10.730113	338.27008	9.036377
10.730108	341.4364	9.0461426
10.731088	348.00912	9.0559082
10.732107	351.82568	9.0656738
10.733028	348.99774	9.0754395
10.733789	344.78085	9.0852051
10.734326	342.70828	9.0949707
10.735145	346.51025	9.1047363
10.736877	349.11353	9.114502
10.737825	352.69489	9.1242676
10.738341	354.78976	9.1340332
10.737838	351.6265	9.1437988
10.738764	346.3537	9.1535645
10.741124	344.13358	9.1633301
10.74058	348.94196	9.1730957
10.74154	356.46985	9.1828613
10.742411	357.91672	9.192627
10.743437	356.76178	9.2023926
10.744828	349.80917	9.2121582
10.745036	348.32312	9.2219238
10.746298	351.42511	9.2316895
10.746311	353.88062	9.2414551
10.747593	363.90717	9.2512207
10.748418	362.45648	9.2609863
10.750107	357.33289	9.270752
10.749833	352.18417	9.2805176
10.750553	349.80545	9.2902832
10.751304	359.90503	9.3000488
10.752481	364.33484	9.3098145
10.751982	366.78903	9.3195801
10.753304	361.25256	9.3293457
10.75465	354.7818	9.3391113
10.756289	357.51077	9.348877
10.755891	356.97852	9.3586426
10.756702	365.04575	9.3684082
10.757578	370.42767	9.3781738
10.759267	367.15936	9.3879395
10.759953	361.38965	9.3977051
10.760398	355.35031	9.4074707
10.76129	360.11075	9.4172363
10.763397	369.33118	9.427002
10.762482	371.72232	9.4367676
10.763288	370.82364	9.4465332
10.764672	366.07513	9.4562988
10.765664	361.79086	9.4660645
10.766541	362.1698	9.4758301
10.767443	368.48663	9.4855957
10.76827	373.69382	9.4953613
10.768347	377.76776	9.505127
10.770035	372.82214	9.5148926
10.770619	365.09518	9.5246582
10.770751	365.61365	9.5344238
10.770929	367.6637	9.5441895
10.773043	376.8476	9.5539551
10.773378	376.34024	9.5637207
10.775044	375.3808	9.5734863
10.774507	373.36218	9.583252
10.774851	368.43524	9.5930176
10.777303	371.63477	9.6027832
10.777691	374.75125	9.6125488
10.777346	382.30978	9.6223145
10.780287	383.43658	9.6320801
10.780034	374.73657	9.6418457
10.78106	373.25406	9.6516113
10.781576	373.31702	9.661377
10.782994	376.69443	9.6711426
10.782896	383.6651	9.6809082
10.783745	381.95871	9.6906738
10.784021	385.41245	9.7004395
10.786038	379.61322	9.7102051
10.786404	375.67203	9.7199707
10.787153	377.91937	9.7297363
10.787129	381.94724	9.739502
10.788846	389.146	9.7492676
10.790264	387.27505	9.7590332
10.791828	385.09677	9.7687988
10.791039	380.63562	9.7785645
10.792632	379.67105	9.7883301
10.792501	384.7543	9.7980957
10.794731	389.43295	9.8078613
10.793283	390.53793	9.817627
10.795539	393.05997	9.8273926
10.795633	385.98904	9.8371582
10.797448	380.98413	9.8469238
10.798758	386.05588	9.8566895
10.798734	392.81805	9.8664551
10.79873	394.51047	9.8762207
10.799841	396.72284	9.8859863
10.800892	388.7908	9.895752
10.80195	387.77731	9.9055176
10.802168	387.43536	9.9152832
10.803833	390.58536	9.9250488
10.803695	399.04449	9.9348145
10.805439	401.16849	9.9445801
10.805289	397.8876	9.9543457
10.806697	389.49057	9.9641113
10.807307	386.77948	9.973877
10.807903	395.13876	9.9836426
10.808656	400.22409	9.9934082
10.810084	403.7363	10.003174
10.810457	399.66721	10.012939
10.811655	396.12875	10.022705
10.812225	393.44528	10.032471
10.813358	391.71814	10.042236
10.814023	401.32803	10.052002
10.815392	407.12485	10.061768
10.815863	407.47791	10.071533
10.81619	403.05078	10.081299
10.81799	392.46173	10.091064
10.817549	398.43027	10.10083
10.819104	404.87598	10.110596
10.81941	407.41702	10.120361
10.820784	411.14301	10.130127
10.820784	404.50046	10.139893
10.822102	402.94281	10.149658
10.823262	398.07782	10.159424
10.823935	402.3934	10.169189
10.824927	410.1377	10.178955
10.826155	415.47571	10.188721
10.826034	411.90961	10.198486
10.826976	405.22614	10.208252
10.827616	401.62766	10.218018
10.829127	405.29874	10.227783
10.830092	411.76025	10.237549
10.830024	413.49222	10.247314
10.830977	415.22681	10.25708
10.832334	412.80609	10.266846
10.832705	407.1015	10.276611
10.832849	407.92355	10.286377
10.833771	409.28973	10.296143
10.835115	419.10382	10.305908
10.836542	420.48703	10.315674
10.836123	415.54221	10.325439
10.836528	413.48581	10.335205
10.839355	408.13773	10.344971
10.83962	414.12378	10.354736
10.839739	418.79019	10.364502
10.840891	419.8157	10.374268
10.841089	423.66568	10.384033
10.841925	419.24911	10.393799
10.842727	414.44965	10.403564
10.843855	412.31531	10.41333
10.845039	416.62234	10.423096
10.84571	426.3916	10.432861
10.845442	423.80273	10.442627
10.847496	425.85239	10.452393
10.848389	418.08759	10.462158
10.849156	417.18915	10.471924
10.850658	421.15338	10.481689
10.850345	422.48712	10.491455
10.851318	429.25153	10.501221
10.853482	431.7937	10.510986
10.85311	422.40985	10.520752
10.853673	418.84738	10.530518
10.855549	418.49957	10.540283
10.855551	426.68454	10.550049
10.855685	431.25128	10.559814
10.858168	432.83072	10.56958
10.858397	430.02771	10.579346
10.858847	427.07977	10.589111
10.859069	423.02109	10.598877
10.859897	425.93726	10.608643
10.861687	433.71609	10.618408
10.862733	438.53366	10.628174
10.862824	436.48465	10.637939
10.864162	428.66971	10.647705
10.865128	424.09341	10.657471
10.865187	429.52139	10.667236
10.866187	434.50827	10.677002
10.866338	441.50113	10.686768
10.868194	439.71915	10.696533
10.867987	436.42987	10.706299
10.870982	432.17456	10.716064
10.869907	428.17975	10.72583
10.870316	437.83728	10.735596
10.872006	441.97073	10.745361
10.873285	444.51889	10.755127
10.873456	440.17694	10.764893
10.873978	431.09772	10.774658
10.874444	434.2146	10.784424
10.875467	437.18304	10.794189
10.876836	442.36703	10.803955
10.878095	445.42413	10.813721
10.878408	443.58246	10.823486
10.878995	441.46494	10.833252
10.879533	434.80792	10.843018
10.880336	438.26236	10.852783
10.881421	444.57132	10.862549
10.882766	450.06613	10.872314
10.882759	450.90308	10.88208
10.884172	443.2233	10.891846
10.885364	439.84204	10.901611
10.885105	441.427	10.911377
10.886527	444.63828	10.921143
10.887182	448.11557	10.930908
10.888466	452.42633	10.940674
10.890203	451.49411	10.950439
10.889631	446.85205	10.960205
10.890041	442.72546	10.969971
10.890353	444.25128	10.979736
10.892123	452.17563	10.989502
10.89272	456.18933	10.999268
10.894299	455.17661	11.009033
10.894011	452.32788	11.018799
10.895252	448.23441	11.028564
10.896294	448.56689	11.03833
10.896719	450.35135	11.048096
10.898961	455.84103	11.057861
10.898456	461.35007	11.067627
10.898996	457.34714	11.077393
10.899952	453.37729	11.087158
10.901717	447.9119	11.096924
10.902206	451.51315	11.106689
10.903758	460.75183	11.116455
10.904581	460.97781	11.126221
10.904179	463.70416	11.135986
10.904557	456.4762	11.145752
10.905699	453.3486	11.155518
10.90602	454.34888	11.165283
10.908647	456.16254	11.175049
10.908324	465.86414	11.184814
10.909393	468.83612	11.19458
10.910144	465.21613	11.204346
10.910719	457.09271	11.214111
10.911149	453.50122	11.223877
10.911793	459.92584	11.233643
10.913542	466.34451	11.243408
10.913435	470.79337	11.253174
10.916029	469.13849	11.262939
10.915291	462.97479	11.272705
10.917012	459.51834	11.282471
10.917953	459.61209	11.292236
10.918027	465.89938	11.302002
10.91949	474.48325	11.311768
10.92025	474.57819	11.321533
10.920708	466.20422	11.331299
10.922608	461.47723	11.341064
10.921821	464.20758	11.35083
10.923076	469.73993	11.360596
10.923899	475.42151	11.370361
10.925071	476.08371	11.380127
10.925578	472.98911	11.389893
10.926794	469.052	11.399658
10.926304	463.6994	11.409424
10.927521	468.42981	11.419189
10.928766	473.94476	11.428955
10.92985	482.0033	11.438721
10.930189	477.97476	11.448486
10.930543	471.67697	11.458252
10.931851	469.00665	11.468018
10.933292	470.32245	11.477783
10.933125	477.66132	11.487549
10.933922	480.86292	11.497314
10.934195	480.62717	11.50708
10.936707	481.13651	11.516846
10.936166	471.08301	11.526611
10.937269	472.66696	11.536377
10.938219	476.29428	11.546143
10.938813	484.41742	11.555908
10.941294	488.09497	11.565674
10.941426	480.03024	11.575439
10.941652	479.79004	11.585205
10.942709	476.97403	11.594971
10.943618	479.26212	11.604736
10.944327	484.8833	11.614502
10.945155	488.36096	11.624268
10.946157	490.48795	11.634033
10.946829	485.14285	11.643799
10.94812	479.90808	11.653564
10.947991	481.23569	11.66333
10.94925	484.91379	11.673096
10.950687	491.05536	11.682861
10.950773	491.77698	11.692627
10.951761	488.84534	11.702393
10.952172	487.05588	11.712158
10.953281	483.4906	11.721924
10.953715	483.89536	11.731689
10.95502	490.62167	11.741455
10.956059	495.47388	11.751221
10.956685	496.48206	11.760986
10.957085	490.25516	11.770752
10.957622	483.58008	11.780518
10.959	487.10049	11.790283
10.960407	493.89163	11.800049
10.959896	496.1987	11.809814
10.960658	502.10953	11.81958
10.962204	495.08704	11.829346
10.962618	491.98953	11.839111
10.964868	488.547	11.848877
10.965123	491.68976	11.858643
10.96518	500.08749	11.868408
10.966606	505.05966	11.878174
10.967268	503.07977	11.887939
10.967583	495.81973	11.897705
10.967478	490.06711	11.907471
10.968674	494.92413	11.917236
10.97012	500.013	11.927002
10.970523	506.51849	11.936768
10.971461	506.93274	11.946533
10.972939	501.34958	11.956299
10.97403	496.84109	11.966064
10.973862	492.21564	11.97583
10.975409	500.95273	11.985596
10.976004	509.58472	11.995361
10.977612	511.06537	12.005127
10.977559	508.19504	12.014893
10.97822	498.57523	12.024658
10.979472	499.06741	12.034424
10.980339	502.65091	12.044189
10.981657	507.52908	12.053955
10.981354	512.67621	12.063721
10.982045	512.11279	12.073486
10.983441	506.64771	12.083252
10.982804	500.41412	12.093018
10.985741	502.5304	12.102783
10.986428	510.28268	12.112549
10.986753	516.85114	12.122314
10.988091	515.20142	12.13208
10.987531	509.26715	12.141846
10.987926	506.40356	12.151611
10.989482	507.63535	12.161377
10.990009	511.91306	12.171143
10.991227	514.90149	12.180908
10.992456	518.09564	12.190674
10.993767	518.60693	12.200439
10.993834	509.17429	12.210205
10.993962	509.18787	12.219971
10.995298	509.63086	12.229736
10.996273	519.04962	12.239502
10.996083	521.79767	12.249268
10.997308	519.612	12.259033
10.998365	519.15833	12.268799
10.999704	513.38116	12.278564
11.000161	513.73499	12.28833
11.001742	517.49152	12.298096
11.003013	520.44379	12.307861
11.003578	525.80371	12.317627
11.003885	522.64154	12.327393
11.005039	518.19543	12.337158
11.005466	514.57019	12.346924
11.007078	518.08606	12.356689
11.006968	526.39264	12.366455
11.007883	525.44214	12.376221
11.00904	526.77905	12.385986
11.009525	523.776	12.395752
11.010273	520.12628	12.405518
11.010467	520.09961	12.415283
11.010726	521.93744	12.425049
11.013522	530.2597	12.434814
11.012985	533.53418	12.44458
11.013762	529.57471	12.454346
11.014606	520.95117	12.464111
11.016044	519.9577	12.473877
11.01624	527.03998	12.483643
11.017227	530.94653	12.493408
11.017967	536.01965	12.503174
11.018671	534.4104	12.512939
11.020011	529.16211	12.522705
11.020344	522.35962	12.532471
11.021064	523.16321	12.542236
11.022773	532.98407	12.552002
11.02284	540.39026	12.561768
11.023559	540.83319	12.571533
11.025041	530.65656	12.581299
11.025173	527.31256	12.591064
11.026601	529.11029	12.60083
11.026823	532.81793	12.610596
11.027666	541.67841	12.620361
11.029512	542.04523	12.630127
11.029949	539.04938	12.639893
11.029283	533.58221	12.649658
11.032001	527.40216	12.659424
11.032305	536.38568	12.669189
11.03265	542.86035	12.678955
11.034028	546.53247	12.688721
11.034361	543.43774	12.698486
11.034628	534.80133	12.708252
11.035197	534.01392	12.718018
11.037052	535.96039	12.727783
11.037471	540.62109	12.737549
11.038639	546.56525	12.747314
11.039024	549.11096	12.75708
11.040803	546.16345	12.766846
11.04015	536.57544	12.776611
11.042238	537.06232	12.786377
11.042991	544.11365	12.796143
11.043655	549.10315	12.805908
11.044074	553.41388	12.815674
11.045601	545.96008	12.825439
11.046306	542.19464	12.835205
11.04548	544.02155	12.844971
11.047285	543.73492	12.854736
11.048214	548.37	12.864502
11.049537	553.16437	12.874268
11.050036	553.25256	12.884033
11.051854	548.18384	12.893799
11.050806	545.26459	12.903564
11.052692	542.11914	12.91333
11.053162	551.93823	12.923096
11.054062	554.79553	12.932861
11.055849	553.35028	12.942627
11.055392	554.38641	12.952393
11.056117	550.33344	12.962158
11.057614	548.63605	12.971924
11.059259	549.14154	12.981689
11.05892	553.85193	12.991455
11.058806	562.17035	13.001221
11.060031	559.23041	13.010986
11.060764	555.03076	13.020752
11.062896	549.32788	13.030518
11.064248	552.44196	13.040283
11.063617	558.76886	13.050049
11.06426	559.6756	13.059814
11.066093	564.60614	13.06958
11.066163	560.09564	13.079346
11.066845	554.78387	13.089111
11.067732	553.00195	13.098877
11.06828	554.37054	13.108643
11.070056	563.86859	13.118408
11.070003	568.77686	13.128174
11.071139	565.50085	13.137939
11.072103	557.66821	13.147705
11.072623	554.0174	13.157471
11.073838	558.54901	13.167236
11.073699	562.56104	13.177002
11.075064	569.18726	13.186768
11.075486	571.77643	13.196533
11.077893	565.7467	13.206299
11.077274	558.99512	13.216064
11.078645	558.28973	13.22583
11.079345	564.10522	13.235596
11.080255	573.0296	13.245361
11.080944	574.94055	13.255127
11.081328	569.15295	13.264893
11.08304	564.00043	13.274658
11.084209	562.62946	13.284424
11.084173	565.94611	13.294189
11.084826	574.04736	13.303955
11.086097	574.89569	13.313721
11.085957	576.64807	13.323486
11.087524	571.11237	13.333252
11.088236	563.32666	13.343018
11.089604	568.18457	13.352783
11.090154	574.70886	13.362549
11.090704	581.52802	13.372314
11.092058	578.01984	13.38208
11.09161	572.44238	13.391846
11.093313	571.66925	13.401611
11.094752	569.07861	13.411377
11.094439	575.18195	13.421143
11.095854	580.07123	13.430908
11.096561	581.85052	13.440674
11.097528	582.07715	13.450439
11.097171	571.93414	13.460205
11.100318	572.30695	13.469971
11.099234	576.06934	13.479736
11.099615	581.4884	13.489502
11.101623	587.04401	13.499268
11.101686	582.62274	13.509033
11.102616	580.11694	13.518799
11.10348	578.61609	13.528564
11.105378	576.84784	13.53833
11.105247	581.37091	13.548096
11.106575	585.90814	13.557861
11.106727	589.00372	13.567627
11.107504	585.6131	13.577393
11.108185	582.11902	13.587158
11.110187	577.50824	13.596924
11.109694	583.60211	13.606689
11.110333	587.83264	13.616455
11.11173	590.96545	13.626221
11.112491	590.59821	13.635986
11.114021	587.396	13.645752
11.114024	582.72998	13.655518
11.115215	580.55774	13.665283
11.116704	587.38635	13.675049
11.116388	595.05481	13.684814
11.117553	595.45313	13.69458
11.117789	594.63416	13.704346
11.119503	583.08594	13.714111
11.119605	585.52911	13.723877
11.119983	589.5376	13.733643
11.12074	592.55267	13.743408
11.123208	601.68433	13.753174
11.123824	597.83411	13.762939
11.124331	592.23267	13.772705
11.125527	587.30219	13.782471
11.126291	587.71606	13.792236
11.125623	596.31653	13.802002
11.126847	603.40106	13.811768
11.129337	602.55304	13.821533
11.129111	595.72388	13.831299
11.129977	589.33215	13.841064
11.129581	593.07355	13.85083
11.13126	593.85156	13.860596
11.131525	603.88702	13.870361
11.134027	606.48914	13.880127
11.133287	601.38263	13.889893
11.135469	597.50909	13.899658
11.134665	591.12244	13.909424
11.136345	594.89398	13.919189
11.136784	606.65674	13.928955
11.137315	610.26196	13.938721
11.13961	606.69293	13.948486
11.139841	600.68188	13.958252
11.13954	598.1795	13.968018
11.140838	596.98804	13.977783
11.142465	604.13995	13.987549
11.142458	608.51257	13.997314
11.14454	612.79578	14.00708
11.144104	606.47137	14.016846
11.144906	599.67395	14.026611
11.145816	601.02258	14.036377
11.145644	604.60205	14.046143
11.148487	613.44287	14.055908
11.148378	611.48596	14.065674
11.148849	609.94073	14.075439
11.150097	607.00415	14.085205
11.150264	601.9931	14.094971
11.152098	607.57977	14.104736
11.151978	610.68481	14.114502
11.152959	617.16821	14.124268
11.154659	620.05389	14.134033
11.155817	608.10565	14.143799
11.155666	608.41351	14.153564
11.156345	607.8692	14.16333
11.156815	613.50562	14.173096
11.158091	618.96832	14.182861
11.158437	617.53772	14.192627
11.15988	618.99219	14.202393
11.161456	612.34198	14.212158
11.161501	610.05371	14.221924
11.162286	614.30707	14.231689
11.163103	617.36267	14.241455
11.163649	626.54602	14.251221
11.164385	621.14001	14.260986
11.166258	617.26196	14.270752
11.166142	614.36908	14.280518
11.167421	614.05457	14.290283
11.167092	620.82227	14.300049
11.168962	623.13593	14.309814
11.169943	626.03455	14.31958
11.171196	625.00452	14.329346
11.171936	619.29059	14.339111
11.172654	614.31915	14.348877
11.173069	620.04468	14.358643
11.174012	627.10571	14.368408
11.175029	631.11792	14.378174
11.175654	629.16516	14.387939
11.175655	621.44745	14.397705
11.176091	619.04663	14.407471
11.177966	620.82117	14.417236
11.178344	625.04944	14.427002
11.179464	634.27039	14.436768
11.180049	632.24292	14.446533
11.18063	630.02698	14.456299
11.181607	622.13568	14.466064
11.183336	619.53571	14.47583
11.18261	629.26837	14.485596
11.184952	634.89532	14.495361
11.184927	637.88806	14.505127
11.185562	632.7276	14.514893
11.187413	625.78802	14.524658
11.187677	626.33081	14.534424
11.188158	625.3349	14.544189
11.189069	635.60541	14.553955
11.190565	640.84406	14.563721
11.19056	638.75757	14.573486
11.192142	632.87378	14.583252
11.192117	624.55682	14.593018
11.191865	628.94952	14.602783
11.194038	636.5827	14.612549
11.195109	642.11072	14.622314
11.195536	642.24695	14.63208
11.195817	635.29584	14.641846
11.197735	632.08643	14.651611
11.197754	631.43842	14.661377
11.199642	635.09961	14.671143
11.19956	642.77771	14.680908
11.200935	645.71814	14.690674
11.201642	643.73218	14.700439
11.201551	637.00421	14.710205
11.20326	634.02576	14.719971
11.203163	639.12061	14.729736
11.204873	643.86792	14.739502
11.205892	648.58911	14.749268
11.205197	646.14056	14.759033
11.207664	643.21692	14.768799
11.20808	638.69104	14.778564
11.208553	639.37146	14.78833
11.209457	641.46759	14.798096
11.21023	650.5531	14.807861
11.211326	652.06708	14.817627
11.212409	645.05298	14.827393
11.213574	643.25604	14.837158
11.212531	640.01996	14.846924
11.21454	645.49597	14.856689
11.215105	649.71979	14.866455
11.217124	651.63947	14.876221
11.217619	652.60608	14.885986
11.217853	647.5741	14.895752
11.218444	644.46497	14.905518
11.218692	644.94769	14.915283
11.218679	647.60431	14.925049
11.221305	658.01917	14.934814
11.222154	655.21802	14.94458
11.223305	651.92682	14.954346
11.223214	647.21967	14.964111
11.223387	646.38849	14.973877
11.224263	651.3689	14.983643
11.225065	654.62988	14.993408
11.226021	660.68475	15.003174
11.227552	660.16791	15.012939
11.22866	654.06818	15.022705
11.228829	649.80817	15.032471
11.229836	651.19653	15.042236
11.229866	657.53857	15.052002
11.231399	664.039	15.061768
11.232099	663.2381	15.071533
11.233761	657.59875	15.081299
11.234579	654.42432	15.091064
11.234991	654.39221	15.10083
11.234108	656.34076	15.110596
11.236072	664.15405	15.120361
11.236436	666.64655	15.130127
11.238224	665.5946	15.139893
11.238474	656.94513	15.149658
11.239728	652.65515	15.159424
11.240213	658.45154	15.169189
11.240776	666.35095	15.178955
11.241504	669.45953	15.188721
11.242105	668.3913	15.198486
11.242559	662.89136	15.208252
11.243927	659.17285	15.218018
11.247106	658.177	15.227783
11.245666	668.93085	15.237549
11.247184	670.87122	15.247314
11.248091	673.48163	15.25708
11.247987	668.76276	15.266846
11.249162	660.62598	15.276611
11.249469	663.16156	15.286377
11.25069	667.83984	15.296143
11.251915	673.80237	15.305908
11.251971	674.71143	15.315674
11.253531	671.22028	15.325439
11.253643	668.44452	15.335205
11.255024	663.69086	15.344971
11.256067	667.23077	15.354736
11.255856	673.81531	15.364502
11.257463	679.23102	15.374268
11.258321	679.16272	15.384033
11.260022	669.93182	15.393799
11.259914	667.21832	15.403564
11.260517	669.56006	15.41333
11.260991	673.86469	15.423096
11.261771	678.90393	15.432861
11.262592	680.85077	15.442627
11.26358	678.15924	15.452393
11.2647	673.82776	15.462158
11.265622	670.47308	15.471924
11.266933	673.1875	15.481689
11.267187	681.44928	15.491455
11.267056	685.30896	15.501221
11.268196	681.26086	15.510986
11.269857	677.7724	15.520752
11.270491	674.79492	15.530518
11.270655	676.94995	15.540283
11.271836	679.87036	15.550049
11.272623	683.40161	15.559814
11.273358	686.40399	15.56958
11.274672	684.1391	15.579346
11.274994	680.73132	15.589111
11.276836	675.73413	15.598877
11.277043	680.8067	15.608643
11.278363	689.84094	15.618408
11.279049	687.43201	15.628174
11.279263	689.62592	15.637939
11.280661	681.5567	15.647705
11.280733	680.6333	15.657471
11.281392	683.66498	15.667236
11.283204	684	15.677002
11.282948	692.49182	15.686768
11.283276	695.4613	15.696533
11.284277	687.90576	15.706299
11.285879	683.15686	15.716064
11.286651	680.75476	15.72583
11.286236	688.50671	15.735596
11.287987	694.95337	15.745361
11.289339	697.18323	15.755127
11.290214	692.43256	15.764893
11.29099	686.53882	15.774658
11.29103	685.86816	15.784424
11.292542	685.47406	15.794189
11.292848	695.20209	15.803955
11.294889	701.03308	15.813721
11.294015	698.41937	15.823486
11.29527	691.48547	15.833252
11.295475	686.53754	15.843018
11.29701	688.89478	15.852783
11.297677	696.7348	15.862549
11.299123	702.72577	15.872314
11.300452	700.07819	15.88208
11.300962	697.90747	15.891846
11.300984	693.45166	15.901611
11.301534	690.06671	15.911377
11.303082	696.56665	15.921143
11.303266	701.97638	15.930908
11.304752	708.48547	15.940674
11.305624	702.91876	15.950439
11.306489	694.19165	15.960205
11.306741	692.99219	15.969971
11.306897	697.55109	15.979736
11.30807	704.86932	15.989502
11.309495	708.50232	15.999268
11.311147	705.11865	16.009033
11.310378	704.8692	16.018799
11.312632	696.63232	16.028564
11.311899	698.77753	16.03833
11.313641	702.90424	16.048096
11.314194	710.37402	16.057861
11.314749	714.38708	16.067627
11.316069	705.58191	16.077393
11.316982	702.95453	16.087158
11.317831	703.58124	16.096924
11.318316	705.82166	16.106689
11.319118	710.20477	16.116455
11.319997	712.34564	16.126221
11.320309	714.02454	16.135986
11.321942	708.75861	16.145752
11.321994	704.36932	16.155518
11.323503	705.61328	16.165283
11.324186	710.70093	16.175049
11.32597	717.04199	16.184814
11.325792	714.95807	16.19458
11.326063	712.59528	16.204346
11.32695	707.46002	16.214111
11.328287	706.99017	16.223877
11.32883	709.61829	16.233643
11.329831	715.76788	16.243408
11.331675	719.78253	16.253174
11.332095	718.12335	16.262939
11.332911	713.47217	16.272705
11.332979	707.62494	16.282471
11.333918	710.14825	16.292236
11.334604	718.79211	16.302002
11.334798	719.92578	16.311768
11.336061	724.08032	16.321533
11.337602	716.49768	16.331299
11.337347	714.09515	16.341064
11.338332	712.25116	16.35083
11.340527	715.06451	16.360596
11.340067	723.81512	16.370361
11.341027	726.18188	16.380127
11.341822	724.36157	16.389893
11.342979	716.12225	16.399658
11.342984	711.25525	16.409424
11.345064	717.85608	16.419189
11.345565	725.43829	16.428955
11.345988	728.14618	16.438721
11.346771	729.01538	16.448486
11.348384	721.05939	16.458252
11.348334	719.8302	16.468018
11.349386	714.38123	16.477783
11.349558	726.08826	16.487549
11.352124	731.08698	16.497314
11.351979	732.97693	16.50708
11.352528	726.67261	16.516846
11.354074	720.05798	16.526611
11.353981	721.51837	16.536377
11.354974	728.20984	16.546143
11.355777	733.30823	16.555908
11.356411	733.80389	16.565674
11.357327	732.41602	16.575439
11.358296	727.44446	16.585205
11.359638	723.26056	16.594971
11.360076	726.90198	16.604736
11.360913	732.1568	16.614502
11.362932	739.7951	16.624268
11.361698	735.71954	16.634033
11.362893	728.80145	16.643799
11.363603	725.9812	16.653564
11.364065	728.20258	16.66333
11.365216	734.23578	16.673096
11.366524	737.6723	16.682861
11.366372	738.50421	16.692627
11.368349	738.40564	16.702393
11.368205	728.66321	16.712158
11.369573	730.50696	16.721924
11.371278	732.60211	16.731689
11.37065	739.35468	16.741455
11.372313	744.84625	16.751221
11.373728	737.51703	16.760986
11.374753	738.23523	16.770752
11.374453	733.29669	16.780518
11.374883	733.51099	16.790283
11.375049	738.38678	16.800049
11.376237	740.56464	16.809814
11.377092	747.89294	16.81958
11.378438	743.06866	16.829346
11.378867	736.51709	16.839111
11.37965	735.28326	16.848877
11.380593	738.64636	16.858643
11.381171	747.01404	16.868408
11.381409	746.82678	16.878174
11.383213	747.08856	16.887939
11.384879	742.88354	16.897705
11.385322	738.56158	16.907471
11.385367	741.086	16.917236
11.38724	745.25751	16.927002
11.388297	750.29095	16.936768
11.388348	753.76819	16.946533
11.389362	746.89514	16.956299
11.390001	741.2113	16.966064
11.390081	738.94122	16.97583
11.391311	746.18481	16.985596
11.393249	751.97009	16.995361
11.394324	756.20355	17.005127
11.394921	750.72534	17.014893
11.394031	747.45026	17.024658
11.395663	743.92047	17.034424
11.396718	744.81866	17.044189
11.397199	754.65985	17.053955
11.397818	758.65729	17.063721
11.399304	759.3858	17.073486
11.399994	749.54834	17.083252
11.39943	743.65533	17.093018
11.400771	747.3609	17.102783
11.402773	753.62683	17.112549
11.403087	760.81018	17.122314
11.404976	759.67419	17.13208
11.404866	754.64166	17.141846
