MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_solid_uprint_typeiv_090_r0			Time:	20.018311	s	4/14/2019 1:00:12 AM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typeiv_solid_090_uprint.tst
Displacement	Force	Running Time
mm	N	s
-40.040215	-223.29799	0.022949219
-40.04089	-216.39742	0.032714844
-40.041401	-217.52983	0.042480469
-40.039589	-217.21744	0.052246094
-40.040569	-220.08545	0.062011719
-40.040691	-222.25015	0.071777344
-40.039459	-220.78763	0.081542969
-40.039104	-223.71931	0.091308594
-40.037712	-216.03365	0.10107422
-40.037399	-212.32291	0.11083984
-40.036015	-213.39639	0.12060547
-40.036594	-216.61371	0.13037109
-40.034595	-222.68974	0.14013672
-40.033596	-218.51334	0.14990234
-40.032661	-212.47049	0.15966797
-40.03299	-211.37886	0.16943359
-40.031513	-210.14067	0.17919922
-40.030041	-213.59805	0.18896484
-40.029663	-215.74706	0.19873047
-40.030075	-216.20793	0.20849609
-40.029179	-212.96951	0.21826172
-40.027592	-208.67844	0.22802734
-40.026875	-206.09172	0.23779297
-40.025234	-208.87657	0.24755859
-40.026016	-212.8558	0.25732422
-40.02459	-213.17015	0.26708984
-40.023659	-208.17859	0.27685547
-40.022263	-205.84843	0.28662109
-40.021637	-206.92192	0.29638672
-40.020554	-206.65633	0.30615234
-40.020382	-206.70839	0.31591797
-40.020218	-207.52972	0.32568359
-40.018124	-206.58563	0.33544922
-40.017773	-207.49718	0.34521484
-40.016579	-199.90219	0.35498047
-40.015488	-201.28796	0.36474609
-40.013939	-206.55334	0.37451172
-40.01437	-203.39603	0.38427734
-40.014145	-206.17326	0.39404297
-40.013348	-203.84824	0.40380859
-40.011742	-200.69336	0.41357422
-40.011848	-201.61264	0.42333984
-40.010704	-199.73227	0.43310547
-40.009861	-199.76422	0.44287109
-40.009109	-203.01352	0.45263672
-40.007584	-202.28929	0.46240234
-40.007175	-200.77654	0.47216797
-40.006115	-195.04463	0.48193359
-40.006443	-195.58496	0.49169922
-40.0056	-196.96111	0.50146484
-40.00415	-197.63605	0.51123047
-40.00325	-200.39961	0.52099609
-40.00182	-197.11075	0.53076172
-40.000507	-196.57066	0.54052734
-40.000355	-192.39888	0.55029297
-39.999554	-190.16144	0.56005859
-39.99947	-193.27364	0.56982422
-39.998573	-197.09651	0.57958984
-39.997299	-197.7986	0.58935547
-39.996807	-192.87865	0.59912109
-39.99609	-187.94925	0.60888672
-39.994202	-189.17735	0.61865234
-39.993923	-192.87154	0.62841797
-39.993797	-192.96655	0.63818359
-39.993656	-193.31332	0.64794922
-39.992054	-193.6757	0.65771484
-39.990688	-186.58595	0.66748047
-39.990158	-185.20262	0.67724609
-39.988918	-184.43004	0.68701172
-39.988964	-191.00386	0.69677734
-39.987347	-193.43034	0.70654297
-39.986412	-188.22504	0.71630859
-39.985798	-183.51572	0.72607422
-39.985653	-182.19911	0.73583984
-39.984234	-184.21649	0.74560547
-39.98436	-186.65169	0.75537109
-39.98288	-186.15717	0.76513672
-39.981472	-189.83374	0.77490234
-39.980358	-182.77687	0.78466797
-39.980656	-178.68384	0.79443359
-39.979771	-180.01294	0.80419922
-39.978062	-180.53725	0.81396484
-39.978546	-187.3084	0.82373047
-39.977955	-185.37489	0.83349609
-39.976151	-180.42102	0.84326172
-39.974983	-176.49739	0.85302734
-39.973618	-175.72324	0.86279297
-39.973095	-180.68132	0.87255859
-39.973293	-178.17265	0.88232422
-39.971199	-181.4332	0.89208984
-39.971825	-179.74498	0.90185547
-39.970245	-177.20435	0.91162109
-39.970078	-173.23494	0.92138672
-39.968315	-173.23668	0.93115234
-39.968033	-178.41904	0.94091797
-39.96722	-177.83369	0.95068359
-39.966682	-175.4006	0.96044922
-39.964981	-173.20041	0.97021484
-39.965054	-172.23108	0.97998047
-39.964298	-172.89386	0.98974609
-39.963665	-169.77211	0.99951172
-39.961464	-172.02594	1.0092773
-39.962158	-172.25049	1.019043
-39.960274	-172.61623	1.0288086
-39.959183	-169.64432	1.0385742
-39.958893	-165.61662	1.0483398
-39.958382	-169.6763	1.0581055
-39.958351	-168.82419	1.0678711
-39.957584	-171.20746	1.0776367
-39.956905	-170.50487	1.0874023
-39.955311	-166.40276	1.097168
-39.955273	-168.91643	1.1069336
-39.954681	-164.8792	1.1166992
-39.953419	-164.81808	1.1264648
-39.951023	-165.19846	1.1362305
-39.951084	-168.14395	1.1459961
-39.951012	-168.23083	1.1557617
-39.949425	-161.05211	1.1655273
-39.948708	-161.907	1.175293
-39.947803	-161.50436	1.1850586
-39.947441	-164.05074	1.1948242
-39.946232	-164.58879	1.2045898
-39.944748	-162.51799	1.2143555
-39.944027	-164.3996	1.2241211
-39.944065	-158.311	1.2338867
-39.942467	-154.95467	1.2436523
-39.941223	-158.20862	1.253418
-39.940857	-161.28027	1.2631836
-39.94059	-164.43655	1.2729492
-39.939938	-158.12498	1.2827148
-39.93811	-154.28888	1.2924805
-39.938183	-154.14915	1.3022461
-39.936844	-155.79622	1.3120117
-39.936352	-157.62099	1.3217773
-39.936691	-157.94792	1.331543
-39.93499	-159.3886	1.3413086
-39.934288	-152.84232	1.3510742
-39.932941	-150.89005	1.3608398
-39.932934	-148.56108	1.3706055
-39.930923	-153.14191	1.3803711
-39.930611	-158.5361	1.3901367
-39.929134	-154.57634	1.3999023
-39.928844	-150.51379	1.409668
-39.92823	-147.00197	1.4194336
-39.928741	-149.25925	1.4291992
-39.927555	-152.03679	1.4389648
-39.924904	-149.72073	1.4487305
-39.925407	-154.83673	1.4584961
-39.924423	-148.8299	1.4682617
-39.924107	-146.80348	1.4780273
-39.922646	-144.79785	1.487793
-39.922043	-143.4679	1.4975586
-39.921314	-151.36356	1.5073242
-39.919693	-148.5831	1.5170898
-39.919514	-145.68541	1.5268555
-39.917339	-142.9451	1.5366211
-39.917419	-141.8049	1.5463867
-39.916763	-144.02522	1.5561523
-39.916954	-142.64371	1.565918
-39.915482	-144.98907	1.5756836
-39.914955	-146.42622	1.5854492
-39.912819	-143.51877	1.5952148
-39.912094	-139.69148	1.6049805
-39.912113	-135.86624	1.6147461
-39.911224	-140.84052	1.6245117
-39.909775	-142.71771	1.6342773
-39.908813	-140.79922	1.644043
-39.908226	-138.06664	1.6538086
-39.908852	-137.09378	1.6635742
-39.905624	-137.06332	1.6733398
-39.906075	-136.01103	1.6831055
-39.905258	-135.65446	1.6928711
