MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_solid_dimension_typeiv_090_r0			Time:	20.017334	s	4/14/2019 1:41:41 AM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typeiv_solid_090_dimension.tst
-39.906193	-37.271027	1.7021484
-39.905273	-39.089439	1.7119141
-39.903633	-39.621124	1.7216797
-39.903824	-32.489098	1.7314453
-39.903217	-29.273024	1.7412109
-39.900749	-29.375835	1.7509766
-39.901035	-35.064579	1.7607422
-39.90102	-40.08873	1.7705078
-39.901188	-34.209354	1.7802734
-39.899837	-29.439415	1.7900391
-39.897778	-28.383724	1.7998047
-39.895679	-29.524033	1.8095703
-39.896347	-31.816721	1.8193359
-39.895695	-30.01594	1.8291016
-39.894806	-34.614201	1.8388672
-39.893993	-29.363346	1.8486328
-39.893211	-24.324606	1.8583984
-39.892246	-24.123796	1.8681641
-39.890488	-26.672913	1.8779297
-39.89085	-31.635479	1.8876953
-39.889423	-30.98333	1.8974609
-39.888996	-25.517691	1.9072266
-39.887341	-23.592432	1.9169922
-39.887363	-22.605436	1.9267578
-39.886642	-22.863237	1.9365234
-39.88665	-24.588457	1.9462891
-39.883938	-26.62986	1.9560547
-39.883743	-24.278942	1.9658203
-39.88274	-23.379961	1.9755859
-39.882935	-17.952717	1.9853516
-39.882267	-18.732355	1.9951172
-39.880955	-22.414217	2.0048828
-39.880707	-23.014158	2.0146484
-39.878971	-22.195637	2.0244141
-39.87904	-18.350864	2.0341797
-39.877113	-19.088455	2.0439453
-39.876625	-17.72559	2.0537109
-39.877319	-16.847954	2.0634766
-39.875786	-16.871246	2.0732422
-39.874077	-19.074007	2.0830078
-39.873997	-20.847292	2.0927734
-39.872856	-15.097029	2.1025391
-39.872978	-12.70626	2.1123047
-39.871902	-16.557383	2.1220703
-39.870598	-14.388488	2.1318359
-39.869324	-16.675533	2.1416016
-39.869438	-17.052801	2.1513672
-39.868912	-14.602563	2.1611328
-39.867619	-13.476652	2.1708984
-39.866116	-10.232647	2.1806641
-39.865665	-7.5324779	2.1904297
-39.864079	-12.247266	2.2001953
-39.862789	-15.066404	2.2099609
-39.863003	-14.735804	2.2197266
-39.862251	-8.2544413	2.2294922
-39.861847	-6.2071671	2.2392578
-39.860516	-6.8793564	2.2490234
-39.860577	-9.1082163	2.2587891
-39.859699	-9.1299772	2.2685547
-39.859547	-10.810122	2.2783203
-39.857925	-9.1380453	2.2880859
-39.856625	-3.3551466	2.2978516
-39.856564	-0.60467488	2.3076172
-39.854755	-2.8921034	2.3173828
-39.853954	-7.9810944	2.3271484
-39.854305	-8.829463	2.3369141
-39.852409	-4.2772355	2.3466797
-39.851257	-0.49640465	2.3564453
-39.850128	1.9982951	2.3662109
-39.850323	-1.942072	2.3759766
-39.849716	-2.3058348	2.3857422
-39.848835	-3.1326406	2.3955078
-39.847511	-5.5754218	2.4052734
-39.846458	2.6445506	2.4150391
-39.845894	2.7447009	2.4248047
-39.844776	3.5888753	2.4345703
-39.844791	2.4936724	2.4443359
-39.843605	-4.1896682	2.4541016
-39.842232	0.0046791765	2.4638672
-39.841419	4.2288437	2.4736328
-39.84045	7.0649772	2.4833984
-39.840019	5.6048617	2.4931641
-39.839355	2.9678493	2.5029297
-39.839684	3.4073305	2.5126953
-39.838093	0.60285819	2.5224609
-39.837967	4.8315902	2.5322266
-39.836475	8.6726875	2.5419922
-39.835831	12.386531	2.5517578
-39.8349	11.876612	2.5615234
-39.832973	4.0809898	2.5712891
-39.832428	3.9680073	2.5810547
-39.83176	9.4589672	2.5908203
-39.831833	11.34916	2.6005859
-39.830517	10.838289	2.6103516
-39.829929	12.480032	2.6201172
-39.828693	12.879681	2.6298828
-39.829159	9.8385649	2.6396484
-39.827946	9.9673738	2.6494141
-39.825848	10.408616	2.6591797
-39.825058	16.789795	2.6689453
-39.82394	16.994814	2.6787109
-39.824833	13.991331	2.6884766
-39.823605	14.473327	2.6982422
-39.822353	12.96268	2.7080078
-39.821804	15.781688	2.7177734
-39.821392	15.964005	2.7275391
-39.820198	18.505932	2.7373047
-39.820225	19.9193	2.7470703
-39.819012	18.605289	2.7568359
-39.817444	16.823502	2.7666016
-39.816006	14.573259	2.7763672
-39.814938	16.873671	2.7861328
-39.815422	24.778065	2.7958984
-39.813126	21.102766	2.8056641
-39.813953	23.169888	2.8154297
-39.812561	19.65818	2.8251953
-39.811272	21.05748	2.8349609
-39.811356	21.346447	2.8447266
-39.810822	20.601128	2.8544922
-39.809696	25.362562	2.8642578
-39.809345	28.028181	2.8740234
-39.808403	23.823221	2.8837891
-39.806454	21.953157	2.8935547
-39.805916	19.639906	2.9033203
-39.806427	26.322247	2.9130859
-39.804001	30.303953	2.9228516
-39.803497	28.968906	2.9326172
-39.802452	27.105709	2.9423828
-39.80275	26.651112	2.9521484
-39.800972	24.721294	2.9619141
-39.80064	26.768438	2.9716797
-39.801079	31.646111	2.9814453
-39.799847	35.592247	2.9912109
-39.797947	34.084019	3.0009766
-39.7966	30.096905	3.0107422
-39.796989	26.539972	3.0205078
-39.795914	27.258778	3.0302734
-39.794556	33.843151	3.0400391
-39.794426	37.910694	3.0498047
-39.793827	36.366726	3.0595703
-39.791012	34.064754	3.0693359
-39.791462	32.103088	3.0791016
-39.790287	30.955303	3.0888672
-39.7906	37.90995	3.0986328
-39.788967	37.262985	3.1083984
-39.788555	41.622585	3.1181641
-39.787361	38.312298	3.1279297
-39.786842	31.023466	3.1376953
-39.785503	33.640522	3.1474609
-39.785339	38.070721	3.1572266
-39.784531	42.05547	3.1669922
-39.783894	42.707119	3.1767578
-39.783245	38.494976	3.1865234
-39.78159	39.726814	3.1962891
-39.781845	37.456902	3.2060547
-39.780518	39.697495	3.2158203
-39.779106	43.84383	3.2255859
-39.777958	45.560383	3.2353516
-39.77837	45.415905	3.2451172
-39.777195	43.251118	3.2548828
-39.776047	41.866005	3.2646484
-39.774414	42.398533	3.2744141
-39.7742	45.523651	3.2841797
-39.774029	46.492317	3.2939453
-39.772842	46.235714	3.3037109
-39.772156	46.484428	3.3134766
-39.770756	48.084656	3.3232422
-39.77076	44.505356	3.3330078
-39.76981	44.471901	3.3427734
-39.768749	50.256996	3.3525391
-39.768337	51.370224	3.3623047
-39.767593	51.321365	3.3720703
-39.766144	50.463417	3.3818359
-39.765263	47.869709	3.3916016
-39.764694	49.68465	3.4013672
-39.764996	49.842438	3.4111328
-39.763161	51.724625	3.4208984
-39.76252	54.836075	3.4306641
-39.762474	55.358467	3.4404297
-39.762039	53.53516	3.4501953
-39.760418	48.148968	3.4599609
-39.759312	51.29277	3.4697266
-39.757332	58.177784	3.4794922
-39.756405	57.349979	3.4892578
-39.756329	59.86293	3.4990234
-39.755833	55.223763	3.5087891
-39.755276	53.270054	3.5185547
-39.754002	55.910759	3.5283203
-39.754009	54.693687	3.5380859
-39.75259	61.257526	3.5478516
-39.752186	63.714684	3.5576172
-39.750862	61.637543	3.5673828
-39.750362	57.911739	3.5771484
-39.748573	55.183662	3.5869141
-39.74929	59.508694	3.5966797
-39.746937	65.736359	3.6064453
-39.747257	65.901192	3.6162109
-39.746414	63.896976	3.6259766
-39.745007	60.094883	3.6357422
-39.744064	59.459389	3.6455078
-39.743866	60.159958	3.6552734
-39.743874	63.957066	3.6650391
-39.742188	68.219658	3.6748047
-39.740952	70.799507	3.6845703
-39.740513	66.073906	3.6943359
-39.738804	62.854572	3.7041016
-39.738949	61.696156	3.7138672
-39.737961	70.760841	3.7236328
-39.737083	72.652351	3.7333984
-39.735577	70.099442	3.7431641
-39.73484	70.371704	3.7529297
-39.734886	67.455269	3.7626953
-39.734482	67.201141	3.7724609
-39.733837	69.736839	3.7822266
-39.732407	70.112778	3.7919922
-39.731884	76.087021	3.8017578
-39.730686	74.486702	3.8115234
-39.729698	67.867615	3.8212891
-39.728489	68.686623	3.8310547
-39.728203	70.439529	3.8408203
-39.727993	75.879463	3.8505859
-39.726574	75.181885	3.8603516
-39.725559	75.108032	3.8701172
-39.72588	77.02227	3.8798828
-39.72366	74.166801	3.8896484
-39.722595	74.080742	3.8994141
-39.72213	75.458504	3.9091797
-39.722382	78.792641	3.9189453
-39.722298	82.008194	3.9287109
-39.721092	78.147881	3.9384766
-39.719563	78.313576	3.9482422
-39.717903	78.655998	3.9580078
-39.717564	77.629669	3.9677734
-39.717384	81.843391	3.9775391
-39.716305	81.226349	3.9873047
-39.715317	82.102089	3.9970703
-39.714401	85.12249	4.0068359
-39.713406	80.39106	4.0166016
-39.713253	79.81971	4.0263672
-39.712536	81.000229	4.0361328
-39.710888	85.931114	4.0458984
-39.712029	87.144051	4.0556641
-39.709454	85.715111	4.0654297
-39.70863	83.070313	4.0751953
-39.707905	83.610802	4.0849609
-39.708015	85.450844	4.0947266
-39.705437	85.666862	4.1044922
-39.704914	91.441322	4.1142578
-39.703503	90.15863	4.1240234
-39.70401	90.788971	4.1337891
-39.703285	83.439529	4.1435547
-39.702427	85.039322	4.1533203
-39.702465	91.376869	4.1630859
-39.701027	92.841011	4.1728516
-39.700405	95.121979	4.1826172
-39.698864	91.219498	4.1923828
-39.698257	89.91983	4.2021484
-39.698074	89.790886	4.2119141
-39.697098	90.064827	4.2216797
-39.695946	97.000786	4.2314453
-39.69492	99.040276	4.2412109
-39.69339	97.32579	4.2509766
-39.693684	94.458031	4.2607422
-39.693352	88.000832	4.2705078
-39.691284	94.029739	4.2802734
-39.689293	99.489891	4.2900391
-39.689686	100.14638	4.2998047
-39.689526	100.36951	4.3095703
-39.688599	97.999931	4.3193359
-39.687992	96.607285	4.3291016
-39.686592	95.203239	4.3388672
-39.684566	99.037506	4.3486328
-39.683804	102.86806	4.3583984
-39.684612	105.05321	4.3681641
-39.684078	102.33701	4.3779297
-39.68277	97.520386	4.3876953
-39.681942	96.920624	4.3974609
-39.681412	102.05518	4.4072266
-39.680233	105.93681	4.4169922
-39.679928	104.03394	4.4267578
-39.678787	103.92101	4.4365234
-39.676125	104.37457	4.4462891
-39.676205	102.11929	4.4560547
-39.6763	103.23919	4.4658203
-39.674957	104.54996	4.4755859
-39.674469	110.56108	4.4853516
-39.673988	110.83811	4.4951172
-39.673367	106.69422	4.5048828
-39.67205	106.55306	4.5146484
-39.672276	106.25544	4.5244141
-39.670055	110.51578	4.5341797
-39.669529	113.25786	4.5439453
-39.669041	110.16478	4.5537109
-39.668095	111.85728	4.5634766
-39.668316	111.53214	4.5732422
-39.66626	108.54248	4.5830078
-39.666084	110.22421	4.5927734
-39.665127	112.44061	4.6025391
-39.664467	118.89834	4.6123047
-39.663475	115.66553	4.6220703
-39.663223	115.60815	4.6318359
-39.661125	113.09653	4.6416016
-39.660065	112.99501	4.6513672
-39.659729	116.01691	4.6611328
-39.659264	115.33341	4.6708984
-39.657948	118.13296	4.6806641
-39.657684	121.17283	4.6904297
-39.655235	116.18303	4.7001953
-39.655811	114.23692	4.7099609
-39.654942	115.26022	4.7197266
-39.65411	119.70504	4.7294922
-39.653217	123.90554	4.7392578
-39.652367	122.76518	4.7490234
-39.651096	119.04831	4.7587891
-39.650116	120.09784	4.7685547
-39.649906	117.44313	4.7783203
-39.649334	119.83121	4.7880859
-39.649036	126.53753	4.7978516
-39.647659	126.4976	4.8076172
-39.648144	125.73355	4.8173828
-39.645367	121.36694	4.8271484
-39.645428	118.80067	4.8369141
-39.645115	122.68468	4.8466797
-39.6436	128.24109	4.8564453
-39.643734	131.87755	4.8662109
-39.64143	126.34988	4.8759766
-39.642227	124.35665	4.8857422
-39.639236	125.4818	4.8955078
-39.638622	123.33929	4.9052734
-39.638832	130.01031	4.9150391
-39.63681	132.11447	4.9248047
-39.635769	130.92793	4.9345703
-39.636486	130.94777	4.9443359
-39.63652	124.06009	4.9541016
-39.635036	127.54889	4.9638672
-39.634399	132.72784	4.9736328
-39.631924	135.24228	4.9833984
-39.632519	134.8846	4.9931641
-39.631138	132.67415	5.0029297
-39.63105	133.09047	5.0126953
-39.629913	131.8474	5.0224609
-39.629154	131.82903	5.0322266
-39.628033	135.90817	5.0419922
-39.626816	137.65977	5.0517578
-39.624752	139.54639	5.0615234
-39.625298	134.45181	5.0712891
-39.624931	134.5006	5.0810547
-39.623974	134.76114	5.0908203
-39.623833	139.52859	5.1005859
-39.622574	140.10129	5.1103516
-39.622662	139.6881	5.1201172
-39.620148	138.16608	5.1298828
-39.619755	138.83769	5.1396484
-39.62019	138.68553	5.1494141
-39.618271	138.20557	5.1591797
-39.617157	143.1674	5.1689453
-39.616386	145.15697	5.1787109
-39.616199	142.64557	5.1884766
-39.614269	142.98572	5.1982422
-39.61422	139.25143	5.2080078
-39.612907	143.01201	5.2177734
-39.613194	144.96066	5.2275391
-39.611443	144.95799	5.2373047
-39.610863	148.11874	5.2470703
-39.609661	147.16774	5.2568359
-39.608906	144.41016	5.2666016
-39.609104	143.99309	5.2763672
-39.607601	144.56581	5.2861328
-39.60828	151.18149	5.2958984
-39.605946	151.20924	5.3056641
-39.604321	150.12991	5.3154297
-39.604443	147.40443	5.3251953
-39.604061	145.97713	5.3349609
-39.6022	148.99361	5.3447266
-39.602524	149.89717	5.3544922
-39.601665	153.99979	5.3642578
-39.601055	154.7896	5.3740234
-39.599403	152.58694	5.3837891
-39.599026	148.92752	5.3935547
-39.598572	147.11621	5.4033203
-39.598923	152.92772	5.4130859
-39.59483	158.45824	5.4228516
-39.595936	157.87361	5.4326172
-39.595009	154.76537	5.4423828
-39.593681	151.74719	5.4521484
-39.595638	151.45621	5.4619141
-39.592587	152.84062	5.4716797
-39.591793	158.0011	5.4814453
-39.591297	159.92082	5.4912109
-39.589054	160.46609	5.5009766
-39.588692	156.65575	5.5107422
-39.588085	153.68469	5.5205078
-39.587566	156.16757	5.5302734
-39.586361	162.62845	5.5400391
-39.586178	164.61555	5.5498047
-39.585358	161.87132	5.5595703
-39.584694	158.42284	5.5693359
-39.583862	160.50589	5.5791016
-39.582523	158.00066	5.5888672
-39.582207	162.00725	5.5986328
-39.58176	163.55736	5.6083984
-39.581272	168.1265	5.6181641
-39.579041	165.32985	5.6279297
-39.579681	159.06116	5.6376953
-39.577805	161.32164	5.6474609
-39.577164	164.08424	5.6572266
-39.576645	168.85461	5.6669922
-39.575146	168.94516	5.6767578
-39.573147	165.9207	5.6865234
-39.57312	166.95193	5.6962891
-39.572193	165.08902	5.7060547
-39.573223	166.97954	5.7158203
-39.571651	166.81006	5.7255859
-39.571083	171.61981	5.7353516
-39.569855	172.52782	5.7451172
-39.569862	168.61493	5.7548828
-39.567173	168.29492	5.7646484
-39.566273	168.9202	5.7744141
-39.566326	171.15428	5.7841797
-39.565647	174.79822	5.7939453
-39.56432	173.56589	5.8037109
-39.563625	173.00873	5.8134766
-39.563828	174.95883	5.8232422
-39.562439	172.05453	5.8330078
-39.560913	170.56757	5.8427734
-39.560028	174.71307	5.8525391
-39.560368	177.27336	5.8623047
-39.55912	177.29483	5.8720703
-39.558369	178.62392	5.8818359
-39.557121	172.12527	5.8916016
-39.556271	177.31087	5.9013672
-39.555695	176.27235	5.9111328
-39.555431	176.81195	5.9208984
-39.555016	181.82861	5.9306641
-39.553299	182.19279	5.9404297
-39.553173	178.85019	5.9501953
-39.551941	177.15935	5.9599609
-39.55051	174.45547	5.9697266
-39.550339	182.0802	5.9794922
-39.548634	184.60353	5.9892578
-39.548866	184.2731	5.9990234
-39.547924	182.05385	6.0087891
-39.545811	179.38429	6.0185547
-39.545593	181.54193	6.0283203
-39.545135	182.31554	6.0380859
-39.544407	188.0024	6.0478516
-39.543903	189.36893	6.0576172
-39.542702	187.44119	6.0673828
-39.542149	184.19624	6.0771484
-39.540798	179.24103	6.0869141
-39.54118	184.77084	6.0966797
-39.540276	189.97832	6.1064453
-39.538651	193.85725	6.1162109
-39.537952	188.20827	6.1259766
-39.536739	186.85023	6.1357422
-39.536701	185.80786	6.1455078
-39.535091	186.27928	6.1552734
-39.533695	189.61008	6.1650391
-39.535198	194.82109	6.1748047
-39.533646	195.18915	6.1845703
-39.531696	191.85817	6.1943359
-39.53159	185.61462	6.2041016
-39.531399	189.42938	6.2138672
-39.530186	192.5713	6.2236328
-39.529263	196.90564	6.2333984
-39.527363	196.49083	6.2431641
-39.527542	193.18358	6.2529297
-39.526073	194.14011	6.2626953
-39.525593	192.82726	6.2724609
-39.524887	194.83533	6.2822266
-39.524895	195.22458	6.2919922
-39.523197	201.09174	6.3017578
-39.522171	202.43335	6.3115234
-39.521065	194.27783	6.3212891
-39.520798	197.31186	6.3310547
-39.52058	196.61044	6.3408203
-39.519524	200.01062	6.3505859
-39.518177	202.84825	6.3603516
-39.516899	200.08261	6.3701172
-39.516525	200.10883	6.3798828
-39.516048	200.02954	6.3896484
-39.514717	198.62221	6.3994141
-39.51453	201.21413	6.4091797
-39.51244	201.97777	6.4189453
-39.512039	207.22797	6.4287109
-39.512184	204.24919	6.4384766
-39.510757	202.59128	6.4482422
-39.510872	202.1954	6.4580078
-39.509598	204.23643	6.4677734
-39.508389	205.64519	6.4775391
-39.507736	206.32452	6.4873047
-39.507942	206.22894	6.4970703
-39.505871	209.58261	6.5068359
-39.505764	207.13803	6.5166016
-39.50507	202.78326	6.5263672
-39.505165	205.23581	6.5361328
-39.502502	210.69109	6.5458984
-39.500603	211.78786	6.5556641
-39.502216	211.71284	6.5654297
-39.499706	207.8398	6.5751953
-39.500137	208.80916	6.5849609
-39.498913	207.40968	6.5947266
-39.498199	210.55086	6.6044922
-39.49828	214.53261	6.6142578
-39.496006	215.11667	6.6240234
-39.4949	213.61713	6.6337891
-39.495441	209.62285	6.6435547
-39.492947	206.86382	6.6533203
-39.493034	214.10005	6.6630859
-39.492786	217.50696	6.6728516
-39.492641	220.53229	6.6826172
-39.492096	216.14848	6.6923828
-39.490627	213.23172	6.7021484
-39.490688	215.74219	6.7119141
-39.487762	215.67099	6.7216797
-39.487782	219.87567	6.7314453
-39.48653	222.57715	6.7412109
-39.486534	220.32176	6.7509766
-39.485794	218.30377	6.7607422
-39.484154	212.25752	6.7705078
-39.483418	216.61592	6.7802734
-39.483131	222.9817	6.7900391
-39.48196	223.15547	6.7998047
-39.480938	224.28471	6.8095703
-39.480907	219.36201	6.8193359
-39.481224	219.91136	6.8291016
-39.478638	220.55701	6.8388672
-39.477802	223.10907	6.8486328
-39.47681	224.09686	6.8583984
-39.476475	227.63922	6.8681641
-39.475258	227.103	6.8779297
-39.474926	221.57411	6.8876953
-39.475121	221.6987	6.8974609
-39.473396	223.12451	6.9072266
-39.473289	230.05492	6.9169922
-39.471455	228.72485	6.9267578
-39.470089	229.51941	6.9365234
-39.469555	226.51329	6.9462891
-39.467754	226.77643	6.9560547
-39.467033	227.92126	6.9658203
-39.467213	226.9648	6.9755859
-39.465397	232.39578	6.9853516
-39.466404	234.04643	6.9951172
-39.465309	229.19572	7.0048828
-39.463528	231.04738	7.0146484
-39.464268	227.17824	7.0244141
-39.461937	232.55309	7.0341797
-39.462349	234.40369	7.0439453
-39.461308	232.73807	7.0537109
-39.459961	235.13057	7.0634766
-39.45879	235.46109	7.0732422
-39.458717	232.64157	7.0830078
-39.457619	232.62346	7.0927734
-39.457108	234.01891	7.1025391
-39.456161	239.53294	7.1123047
-39.455002	240.84116	7.1220703
-39.454243	237.67244	7.1318359
-39.453362	234.68044	7.1416016
-39.452915	234.12346	7.1513672
-39.45208	238.37598	7.1611328
-39.451134	238.65216	7.1708984
-39.449463	241.73991	7.1806641
-39.450413	242.42738	7.1904297
-39.448971	238.96326	7.2001953
-39.447346	236.99271	7.2099609
-39.44709	237.64893	7.2197266
-39.446251	242.45795	7.2294922
-39.445854	247.81206	7.2392578
-39.444935	245.95091	7.2490234
-39.443554	241.57866	7.2587891
-39.443272	240.73526	7.2685547
-39.443069	241.64018	7.2783203
-39.441048	242.35538	7.2880859
-39.440697	249.37317	7.2978516
-39.437737	247.69414	7.3076172
-39.438889	248.10892	7.3173828
-39.437801	242.75291	7.3271484
-39.436852	239.15303	7.3369141
-39.437416	244.35547	7.3466797
-39.435863	248.35027	7.3564453
-39.435009	254.39066	7.3662109
-39.433113	249.02719	7.3759766
-39.432568	244.79662	7.3857422
-39.432281	248.1032	7.3955078
-39.430859	246.61552	7.4052734
-39.430939	250.34198	7.4150391
-39.429825	253.7133	7.4248047
-39.427818	255.11595	7.4345703
-39.428181	252.60121	7.4443359
-39.427132	246.38025	7.4541016
-39.427624	247.77829	7.4638672
-39.426151	254.6635	7.4736328
-39.424992	257.42105	7.4833984
-39.424667	255.63268	7.4931641
-39.42234	254.42699	7.5029297
-39.42276	252.90239	7.5126953
-39.42104	254.21671	7.5224609
-39.421444	253.94267	7.5322266
-39.420731	255.34805	7.5419922
-39.418457	260.54587	7.5517578
-39.418343	260.23608	7.5615234
-39.417229	256.10611	7.5712891
-39.417664	257.21402	7.5810547
-39.416039	255.48285	7.5908203
-39.415039	260.21246	7.6005859
-39.414345	262.15857	7.6103516
-39.413712	261.60641	7.6201172
-39.412193	260.84955	7.6298828
-39.410828	261.2135	7.6396484
-39.4114	259.56815	7.6494141
-39.410053	259.53928	7.6591797
-39.410122	262.11246	7.6689453
-39.409843	266.65869	7.6787109
-39.408104	264.88071	7.6884766
-39.407822	264.31848	7.6982422
-39.40646	260.03879	7.7080078
