MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_hd_dimension_typeiv_090_r0			Time:	20.017822	s	4/14/2019 12:34:26 AM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typeiv_hd_090_dimension.tst
-39.40712	180.89355	7.6789551
-39.407848	181.93263	7.6887207
-39.406178	179.90202	7.6984863
-39.405319	179.74794	7.708252
-39.403896	179.48766	7.7180176
-39.404182	180.1138	7.7277832
-39.402012	179.72853	7.7375488
-39.402058	182.22675	7.7473145
-39.402462	185.08946	7.7570801
-39.400772	185.55666	7.7668457
-39.399509	182.68933	7.7766113
-39.397968	179.06374	7.786377
-39.398018	180.92496	7.7961426
-39.397785	185.31029	7.8059082
-39.395599	185.28548	7.8156738
-39.395901	188.49863	7.8254395
-39.394352	184.59866	7.8352051
-39.393871	184.60884	7.8449707
-39.393551	182.46301	7.8547363
-39.391552	182.74619	7.864502
-39.391209	190.62321	7.8742676
-39.390381	191.03221	7.8840332
-39.389751	190.74475	7.8937988
-39.38903	186.61182	7.9035645
-39.38855	183.62566	7.9133301
-39.387749	189.59142	7.9230957
-39.386627	189.8308	7.9328613
-39.38522	193.46228	7.942627
-39.384682	193.50183	7.9523926
-39.38467	191.70398	7.9621582
-39.383331	189.56096	7.9719238
-39.38089	187.46866	7.9816895
-39.382336	193.11804	7.9914551
-39.38134	197.11754	8.0012207
-39.380051	197.56285	8.0109863
-39.378868	193.0024	8.020752
-39.378387	189.93661	8.0305176
-39.378006	191.88339	8.0402832
-39.377068	195.65971	8.0500488
-39.376217	198.35175	8.0598145
-39.375641	198.29961	8.0695801
-39.374729	198.65764	8.0793457
-39.373516	196.27559	8.0891113
-39.37228	193.09465	8.098877
-39.370884	195.73898	8.1086426
-39.370659	199.13696	8.1184082
-39.370617	203.94331	8.1281738
-39.36916	201.10484	8.1379395
-39.369061	196.13606	8.1477051
-39.368027	195.87947	8.1574707
-39.365841	198.92737	8.1672363
-39.36533	202.69116	8.177002
-39.365116	202.22667	8.1867676
-39.365856	203.96405	8.1965332
-39.364098	204.9304	8.2062988
-39.363419	198.74747	8.2160645
-39.362511	200.38512	8.2258301
-39.361633	199.5293	8.2355957
-39.359886	205.8705	8.2453613
-39.359684	208.41203	8.255127
-39.360088	202.39862	8.2648926
-39.358192	205.64299	8.2746582
-39.35677	204.09126	8.2844238
-39.356201	206.94112	8.2941895
-39.355373	205.97971	8.3039551
-39.355396	207.62071	8.3137207
-39.35387	211.42764	8.3234863
-39.352558	209.32695	8.333252
-39.352325	205.54117	8.3430176
-39.352196	206.19676	8.3527832
-39.350544	208.28757	8.3625488
-39.350376	212.69255	8.3723145
-39.349262	212.04033	8.3820801
-39.347496	211.40472	8.3918457
-39.347588	210.07106	8.4016113
-39.346046	209.52309	8.411377
-39.345951	206.92828	8.4211426
-39.344566	210.99695	8.4309082
-39.34457	213.80054	8.4406738
-39.343246	216.72032	8.4504395
-39.341507	214.87344	8.4602051
-39.34166	208.25128	8.4699707
-39.340729	212.01003	8.4797363
-39.340324	213.8376	8.489502
-39.339729	217.17302	8.4992676
-39.338879	220.81635	8.5090332
-39.3382	218.97662	8.5187988
-39.336842	216.8047	8.5285645
-39.335636	214.19817	8.5383301
-39.335823	213.18729	8.5480957
-39.334957	220.8645	8.5578613
-39.333916	222.16498	8.567627
-39.332565	224.01347	8.5773926
-39.330555	218.26059	8.5871582
-39.330784	214.35612	8.5969238
-39.330624	218.34572	8.6066895
-39.329422	219.72824	8.6164551
-39.328636	225.32373	8.6262207
-39.327377	223.68584	8.6359863
-39.326981	223.00183	8.645752
-39.32708	221.96437	8.6555176
-39.325546	216.43977	8.6652832
-39.32436	223.24899	8.6750488
-39.324013	227.01888	8.6848145
-39.323303	228.07904	8.6945801
-39.322403	226.11137	8.7043457
-39.321507	219.90146	8.7141113
-39.320507	221.81668	8.723877
-39.31879	227.28622	8.7336426
-39.318275	228.3679	8.7434082
-39.31773	229.76814	8.7531738
-39.317276	229.24881	8.7629395
-39.316818	227.70644	8.7727051
-39.316181	223.88083	8.7824707
-39.315346	226.06784	8.7922363
-39.314373	228.45724	8.802002
-39.313343	233.11981	8.8117676
-39.312336	230.50937	8.8215332
-39.310547	229.18643	8.8312988
-39.311443	228.42766	8.8410645
-39.310123	229.1693	8.8508301
-39.308895	231.3598	8.8605957
-39.308376	231.3582	8.8703613
-39.30727	234.54868	8.880127
-39.307171	236.4303	8.8898926
-39.304939	232.15164	8.8996582
-39.305515	231.91966	8.9094238
-39.304367	229.25475	8.9191895
-39.303108	235.64307	8.9289551
-39.303413	239.96283	8.9387207
-39.302067	235.55777	8.9484863
-39.301056	235.94238	8.958252
-39.299908	234.49667	8.9680176
-39.299225	235.10262	8.9777832
-39.298908	236.47333	8.9875488
-39.297096	237.2312	8.9973145
-39.296169	241.23996	9.0070801
-39.294914	240.9709	9.0168457
-39.295902	237.96515	9.0266113
-39.295185	236.17146	9.036377
-39.294174	235.97511	9.0461426
-39.293549	242.22847	9.0559082
-39.292236	241.83517	9.0656738
-39.291618	244.45123	9.0754395
-39.289742	242.57408	9.0852051
-39.289703	240.2924	9.0949707
-39.288021	240.56766	9.1047363
-39.287586	241.19945	9.114502
-39.28751	244.82315	9.1242676
-39.286583	248.17801	9.1340332
-39.285816	247.43788	9.1437988
-39.284916	239.82246	9.1535645
-39.284546	239.6442	9.1633301
-39.282253	243.8347	9.1730957
-39.28215	246.43039	9.1828613
-39.281811	250.25591	9.192627
-39.281487	247.78697	9.2023926
-39.279942	247.29239	9.2121582
-39.278938	244.08394	9.2219238
-39.278931	243.64133	9.2316895
-39.27737	247.40378	9.2414551
-39.276787	251.42842	9.2512207
-39.275536	253.466	9.2609863
-39.274265	249.132	9.270752
-39.274021	244.37601	9.2805176
-39.274677	246.85518	9.2902832
-39.273151	249.18938	9.3000488
-39.271988	253.7834	9.3098145
-39.271465	253.89388	9.3195801
-39.269966	251.81532	9.3293457
-39.269222	251.89313	9.3391113
-39.267975	247.19133	9.348877
-39.26836	251.26714	9.3586426
-39.267151	256.4259	9.3684082
-39.264999	257.18341	9.3781738
-39.265736	257.30765	9.3879395
-39.264942	250.93266	9.3977051
-39.263939	250.5284	9.4074707
-39.263588	254.45786	9.4172363
-39.262367	255.16719	9.427002
-39.260941	257.04147	9.4367676
-39.259613	257.7587	9.4465332
-39.259666	258.0033	9.4562988
-39.258801	254.86067	9.4660645
-39.257969	253.47707	9.4758301
-39.256668	255.80603	9.4855957
-39.256119	260.66269	9.4953613
-39.254414	260.8382	9.505127
-39.25528	258.99017	9.5148926
-39.254719	258.22772	9.5246582
-39.253868	258.56256	9.5344238
-39.252247	259.70776	9.5441895
-39.251247	259.73361	9.5539551
-39.251621	262.59891	9.5637207
-39.249844	265.24738	9.5734863
-39.2491	261.6521	9.583252
-39.247948	261.1098	9.5930176
-39.246811	257.71054	9.6027832
-39.245781	262.9147	9.6125488
-39.246204	265.8558	9.6223145
-39.244884	266.31415	9.6320801
-39.244057	267.02393	9.6418457
-39.243401	263.66986	9.6516113
-39.241913	264.33585	9.661377
-39.240738	263.31174	9.6711426
-39.241383	263.8609	9.6809082
-39.240284	269.05145	9.6906738
-39.239632	270.12262	9.7004395
-39.238369	267.46304	9.7102051
-39.236397	263.96545	9.7199707
-39.23748	262.59583	9.7297363
-39.237171	270.13498	9.739502
-39.235573	271.23297	9.7492676
-39.23381	274.13208	9.7590332
-39.233742	272.5423	9.7687988
-39.233116	268.32724	9.7785645
-39.232754	268.45837	9.7883301
-39.231361	267.746	9.7980957
-39.230057	271.61285	9.8078613
-39.229374	276.88623	9.817627
-39.22871	275.38934	9.8273926
-39.227131	270.8591	9.8371582
-39.225777	267.4657	9.8469238
-39.226822	271.17429	9.8566895
-39.225742	273.89767	9.8664551
-39.224335	278.14505	9.8762207
-39.223461	275.71252	9.8859863
-39.222599	277.20581	9.895752
-39.221638	272.11197	9.9055176
-39.222221	271.40689	9.9152832
-39.221416	274.8277	9.9250488
-39.22047	279.91043	9.9348145
-39.218365	284.94992	9.9445801
-39.21883	278.3479	9.9543457
-39.215797	273.56052	9.9641113
-39.216087	275.63962	9.973877
-39.215755	277.45407	9.9836426
-39.214146	282.32779	9.9934082
-39.212666	281.58698	10.003174
-39.212292	282.51071	10.012939
-39.212631	280.88657	10.022705
-39.212017	274.10983	10.032471
-39.21143	279.60562	10.042236
-39.209526	281.29669	10.052002
-39.208855	285.7648	10.061768
-39.209293	285.18668	10.071533
-39.20784	280.34305	10.081299
-39.206566	281.62918	10.091064
-39.20541	281.97122	10.10083
-39.204144	283.08038	10.110596
-39.204372	285.92422	10.120361
-39.203259	286.3443	10.130127
-39.202896	287.71133	10.139893
-39.20113	285.51932	10.149658
-39.201256	282.0383	10.159424
-39.200356	282.06564	10.169189
-39.199665	287.1998	10.178955
-39.196964	291.16196	10.188721
-39.198563	287.82773	10.198486
-39.196285	287.15274	10.208252
-39.195274	286.65967	10.218018
-39.194424	288.30389	10.227783
-39.19463	286.25479	10.237549
-39.19397	288.53409	10.247314
-39.193272	291.8107	10.25708
-39.191544	293.60809	10.266846
-39.191326	289.80246	10.276611
-39.190826	284.9581	10.286377
-39.189846	289.30649	10.296143
-39.187756	292.24539	10.305908
-39.188408	292.33871	10.315674
-39.187023	296.42328	10.325439
-39.186241	292.18848	10.335205
-39.185608	292.20956	10.344971
-39.184963	291.32428	10.354736
-39.184326	290.73874	10.364502
-39.182343	297.46567	10.374268
-39.183079	298.27402	10.384033
-39.181019	298.74225	10.393799
-39.180866	291.87851	10.403564
-39.179436	290.76413	10.41333
-39.180058	296.73734	10.423096
-39.179008	296.83939	10.432861
-39.178898	302.33768	10.442627
-39.177052	298.99713	10.452393
-39.175797	297.99448	10.462158
-39.175758	294.81845	10.471924
-39.17384	291.53787	10.481689
-39.172127	299.15457	10.491455
-39.173077	304.65793	10.501221
-39.171669	302.40845	10.510986
-39.169807	299.68396	10.520752
-39.170338	294.91653	10.530518
-39.170624	297.14816	10.540283
-39.167477	300.86691	10.550049
-39.167736	303.56934	10.559814
-39.167664	305.89291	10.56958
-39.166779	304.53098	10.579346
-39.16465	300.00623	10.589111
-39.165127	298.06808	10.598877
-39.164581	300.53568	10.608643
-39.163185	304.90268	10.618408
-39.162346	307.40283	10.628174
-39.161213	305.71317	10.637939
-39.16011	302.25919	10.647705
-39.160004	300.85333	10.657471
-39.15934	301.92743	10.667236
-39.157616	306.0686	10.677002
-39.15678	308.28601	10.686768
-39.155735	308.43127	10.696533
-39.154568	308.28268	10.706299
-39.155418	303.2991	10.716064
-39.1539	305.09091	10.72583
-39.152855	306.71054	10.735596
-39.15271	311.79446	10.745361
-39.15255	313.2052	10.755127
-39.150177	309.03159	10.764893
-39.148277	308.87387	10.774658
-39.149738	308.69028	10.784424
-39.147938	308.77933	10.794189
-39.146744	310.66565	10.803955
-39.146236	310.92993	10.813721
-39.14761	313.63177	10.823486
-39.14397	311.8663	10.833252
-39.143639	309.35916	10.843018
-39.143784	310.01926	10.852783
-39.14283	311.16074	10.862549
-39.141968	315.37582	10.872314
-39.1404	313.77557	10.88208
-39.140713	313.70728	10.891846
-39.139305	314.19434	10.901611
-39.13821	312.138	10.911377
-39.138111	313.79126	10.921143
-39.137466	314.64346	10.930908
-39.135708	317.94186	10.940674
-39.13448	319.70044	10.950439
-39.134682	316.26593	10.960205
-39.132748	312.27957	10.969971
-39.133266	314.28467	10.979736
-39.131977	315.87463	10.989502
-39.13279	318.939	10.999268
-39.130184	322.26019	11.009033
-39.129734	318.64072	11.018799
-39.127945	317.08954	11.028564
-39.127914	315.34055	11.03833
-39.126541	315.90469	11.048096
-39.125477	321.5148	11.057861
-39.125065	324.41644	11.067627
-39.123768	325.64349	11.077393
-39.123344	318.61874	11.087158
-39.122917	315.24063	11.096924
-39.123337	319.85422	11.106689
-39.120811	320.00003	11.116455
-39.12085	325.84543	11.126221
-39.119305	324.35892	11.135986
-39.119667	322.61865	11.145752
-39.11834	322.73541	11.155518
-39.115952	316.98828	11.165283
-39.117203	322.853	11.175049
-39.115288	327.37619	11.184814
-39.115002	328.27979	11.19458
-39.114429	325.45407	11.204346
-39.113621	320.54251	11.214111
-39.112812	320.08524	11.223877
-39.110901	326.38107	11.233643
-39.110916	327.41443	11.243408
-39.109375	330.34103	11.253174
-39.108383	329.71204	11.262939
-39.108704	328.24765	11.272705
-39.107765	324.04822	11.282471
-39.106567	325.2901	11.292236
-39.105587	330.38681	11.302002
-39.105423	331.53983	11.311768
-39.103931	333.68591	11.321533
-39.102936	327.40643	11.331299
-39.102661	327.51343	11.341064
-39.102909	328.00854	11.35083
-39.101124	330.08875	11.360596
-39.099422	330.32257	11.370361
-39.098934	334.16989	11.380127
-39.09824	334.22543	11.389893
-39.097721	327.68268	11.399658
-39.097176	329.88943	11.409424
-39.09581	329.36804	11.419189
-39.094734	334.79819	11.428955
-39.093956	337.63803	11.438721
-39.093632	334.10956	11.448486
-39.091496	334.59787	11.458252
-39.091438	332.39566	11.468018
-39.092178	334.26291	11.477783
-39.090538	334.33566	11.487549
-39.088959	335.4985	11.497314
-39.089298	340.1568	11.50708
-39.087528	338.35233	11.516846
-39.087723	335.38745	11.526611
-39.086365	332.1843	11.536377
-39.085339	332.77881	11.546143
-39.084042	339.88214	11.555908
-39.083519	338.5011	11.565674
-39.082901	339.74902	11.575439
-39.082203	339.89334	11.585205
-39.081867	336.17981	11.594971
-39.080196	337.85712	11.604736
-39.081024	336.22507	11.614502
-39.079105	340.77597	11.624268
-39.078297	347.04135	11.634033
-39.077736	342.68146	11.643799
-39.075947	338.1795	11.653564
-39.075562	336.39069	11.66333
-39.074841	339.18396	11.673096
-39.074852	343.52087	11.682861
-39.07317	345.18845	11.692627
-39.072933	343.64883	11.702393
-39.071541	344.05212	11.712158
-39.071323	340.79883	11.721924
-39.07003	338.21875	11.731689
-39.069489	343.8035	11.741455
-39.068974	348.16888	11.751221
-39.066998	351.0459	11.760986
-39.067268	345.26785	11.770752
-39.065712	341.71896	11.780518
-39.06657	344.0737	11.790283
-39.063305	343.35034	11.800049
-39.063145	350.01709	11.809814
-39.063251	349.57529	11.81958
-39.062054	347.80804	11.829346
-39.060787	345.86185	11.839111
-39.061558	340.78165	11.848877
-39.060055	346.5239	11.858643
-39.058365	351.00922	11.868408
-39.05751	353.05942	11.878174
-39.057995	352.10208	11.887939
-39.056194	344.64627	11.897705
-39.055611	345.70706	11.907471
-39.055111	347.88962	11.917236
-39.054218	350.28857	11.927002
-39.053715	352.41629	11.936768
-39.05228	352.74734	11.946533
-39.052124	352.89996	11.956299
-39.050671	348.90903	11.966064
-39.048809	347.08688	11.97583
-39.047993	350.60596	11.985596
-39.048729	354.74289	11.995361
-39.04612	356.19754	12.005127
-39.045883	352.3671	12.014893
-39.045601	350.81271	12.024658
-39.04454	352.01004	12.034424
-39.043617	353.99799	12.044189
-39.043358	353.44504	12.053955
-39.041466	355.65753	12.063721
-39.041595	357.01077	12.073486
-39.040295	355.3812	12.083252
-39.039669	354.65466	12.093018
-39.04039	350.15012	12.102783
-39.03788	354.97092	12.112549
-39.037506	358.41486	12.122314
-39.037022	356.08759	12.13208
-39.036533	357.65326	12.141846
-39.035648	356.12259	12.151611
-39.035015	355.30051	12.161377
-39.034069	355.09088	12.171143
-39.031406	357.13754	12.180908
-39.032528	360.43115	12.190674
-39.031075	362.93118	12.200439
-39.029236	360.54663	12.210205
-39.029068	355.33771	12.219971
-39.027699	355.34167	12.229736
-39.027164	361.28928	12.239502
-39.027317	361.14142	12.249268
-39.027344	363.08884	12.259033
-39.024025	362.73773	12.268799
-39.024193	358.9425	12.278564
-39.023636	358.05911	12.28833
-39.023655	356.70984	12.298096
-39.022461	362.91519	12.307861
-39.022243	367.31039	12.317627
-39.020332	365.34048	12.327393
-39.018772	360.5491	12.337158
-39.018341	358.44434	12.346924
-39.018112	360.40204	12.356689
-39.017956	364.28622	12.366455
-39.01688	368.84348	12.376221
-39.014935	367.60165	12.385986
-39.014172	365.70261	12.395752
-39.014431	361.58521	12.405518
-39.012955	360.85132	12.415283
-39.011303	362.87033	12.425049
-39.011368	369.10669	12.434814
-39.0107	370.67996	12.44458
-39.009712	365.15826	12.454346
-39.008026	362.75537	12.464111
-39.008076	362.94977	12.473877
-39.007717	364.10175	12.483643
-39.005871	370.81403	12.493408
-39.006229	368.24915	12.503174
-39.004829	371.81363	12.512939
-39.003639	368.04187	12.522705
-39.004131	363.96292	12.532471
-39.002068	365.57877	12.542236
-39.001572	368.53015	12.552002
-39.001007	373.7114	12.561768
-39.000324	372.34558	12.571533
-38.999607	367.74051	12.581299
-38.998081	367.12717	12.591064
-38.997276	368.86127	12.60083
-38.997849	372.16699	12.610596
-38.995956	372.66113	12.620361
-38.995689	374.3735	12.630127
-38.994629	374.45834	12.639893
-38.993797	372.72809	12.649658
-38.991779	368.64572	12.659424
-38.99202	371.4523	12.669189
-38.991848	372.64227	12.678955
-38.991203	377.42383	12.688721
-38.989178	375.72333	12.698486
-38.988098	373.27115	12.708252
-38.988335	374.85797	12.718018
-38.987373	372.89645	12.727783
-38.986752	372.16861	12.737549
-38.986271	375.88181	12.747314
-38.983456	379.92422	12.75708
-38.983612	379.40363	12.766846
-38.982952	375.20419	12.776611
-38.982483	370.61469	12.786377
-38.980862	375.97095	12.796143
-38.980419	378.49799	12.805908
-38.980186	377.95001	12.815674
-38.97916	381.15997	12.825439
-38.978703	378.43372	12.835205
-38.977604	376.29126	12.844971
-38.977173	374.50259	12.854736
-38.976166	373.51797	12.864502
-38.973866	382.51373	12.874268
-38.974617	383.95575	12.884033
-38.97298	381.6308	12.893799
-38.972733	376.43646	12.903564
-38.971424	375.06973	12.91333
-38.971771	381.1113	12.923096
-38.970432	381.215	12.932861
-38.968452	386.59738	12.942627
-38.968761	383.6109	12.952393
-38.968117	381.0723	12.962158
-38.966614	378.92297	12.971924
-38.966183	374.05585	12.981689
-38.964619	380.9725	12.991455
-38.964378	386.31311	13.001221
-38.963284	385.02176	13.010986
-38.963051	382.84503	13.020752
-38.962196	378.52066	13.030518
-38.961388	378.65338	13.040283
-38.960224	383.37976	13.050049
-38.959885	386.66672	13.059814
-38.958271	386.89069	13.06958
-38.956551	387.63495	13.079346
-38.956226	383.88104	13.089111
-38.956921	380.20892	13.098877
-38.955345	383.21201	13.108643
-38.954517	389.19205	13.118408
-38.953506	392.30176	13.128174
-38.952408	387.21631	13.137939
-38.952282	383.29199	13.147705
-38.951019	382.6543	13.157471
-38.951138	385.39261	13.167236
-38.948822	388.64459	13.177002
-38.948895	388.82422	13.186768
-38.948536	391.09888	13.196533
-38.947205	389.82196	13.206299
-38.946529	384.33054	13.216064
-38.945663	385.64935	13.22583
-38.944256	385.09518	13.235596
-38.943367	392.45395	13.245361
-38.942539	391.8046	13.255127
-38.941742	388.74243	13.264893
-38.941719	388.71185	13.274658
-38.941216	389.48923	13.284424
-38.939461	387.85046	13.294189
-38.938648	390.06146	13.303955
-38.937149	392.05414	13.313721
-38.936932	395.08859	13.323486
-38.936634	390.78757	13.333252
-38.936043	389.14099	13.343018
-38.935452	388.19989	13.352783
-38.933945	390.67816	13.362549
-38.933445	394.99216	13.372314
-38.932919	393.19525	13.38208
-38.931362	393.41141	13.391846
-38.931335	393.39822	13.401611
-38.929684	390.36826	13.411377
-38.929653	390.36707	13.421143
-38.929047	392.70844	13.430908
-38.927982	397.04425	13.440674
-38.926262	399.20438	13.450439
-38.925747	395.63824	13.460205
-38.925198	392.80002	13.469971
-38.925018	392.64056	13.479736
-38.922493	394.32715	13.489502
-38.921684	396.29395	13.499268
-38.923195	398.72897	13.509033
-38.921036	397.07458	13.518799
-38.920719	395.95233	13.528564
-38.919743	392.65497	13.53833
-38.919369	393.2713	13.548096
-38.918278	398.52637	13.557861
-38.917007	401.53281	13.567627
-38.917305	401.35709	13.577393
-38.914997	396.04092	13.587158
-38.914421	393.33362	13.596924
-38.915298	398.00662	13.606689
-38.91312	397.36722	13.616455
-38.912682	403.03076	13.626221
-38.911716	401.07932	13.635986
-38.910656	400.67496	13.645752
-38.908993	398.26297	13.655518
-38.909813	394.13135	13.665283
-38.907696	399.68292	13.675049
-38.907207	402.70596	13.684814
-38.906006	404.56787	13.69458
-38.906681	402.39661	13.704346
-38.904964	395.92981	13.714111
-38.904419	397.28259	13.723877
-38.90451	399.48328	13.733643
-38.902256	403.68076	13.743408
-38.901421	404.58636	13.753174
-38.900734	403.95615	13.762939
-38.899887	402.10086	13.772705
-38.899212	398.15543	13.782471
-38.898312	400.54453	13.792236
-38.897335	402.8186	13.802002
-38.896641	406.88678	13.811768
-38.895458	405.70239	13.821533
-38.89447	402.56845	13.831299
-38.893845	400.47583	13.841064
-38.892982	402.93597	13.85083
-38.892693	404.70337	13.860596
-38.892998	404.71463	13.870361
-38.890999	406.55374	13.880127
-38.890148	408.17255	13.889893
-38.889618	403.96744	13.899658
-38.888615	403.18393	13.909424
-38.887295	401.44772	13.919189
-38.886398	407.54984	13.928955
-38.88604	410.61481	13.938721
-38.885387	407.13211	13.948486
-38.884663	407.71548	13.958252
-38.883804	405.86548	13.968018
-38.882057	406.24551	13.977783
-38.881748	405.866	13.987549
-38.880737	406.21356	13.997314
-38.880726	412.00266	14.00708
-38.879211	409.96381	14.016846
-38.880268	407.33386	14.026611
-38.87809	404.36914	14.036377
-38.877483	406.23108	14.046143
-38.875862	411.29584	14.055908
-38.874409	411.44067	14.065674
-38.87336	410.42798	14.075439
-38.874084	410.43277	14.085205
-38.872894	407.06839	14.094971
-38.872883	407.07266	14.104736
-38.872749	406.37833	14.114502
-38.870411	411.73743	14.124268
-38.869335	415.73517	14.134033
-38.868061	412.40527	14.143799
-38.867935	407.01477	14.153564
-38.86676	407.23938	14.16333
-38.866165	410.06787	14.173096
-38.865768	412.50821	14.182861
-38.865459	415.29001	14.192627
-38.864006	413.06628	14.202393
-38.862659	412.21494	14.212158
-38.862911	410.13049	14.221924
-38.86232	408.42572	14.231689
-38.860107	414.04605	14.241455
-38.859444	419.7897	14.251221
-38.859608	419.17706	14.260986
-38.857937	412.086	14.270752
-38.858673	409.21725	14.280518
-38.856541	410.56531	14.290283
-38.855553	413.95532	14.300049
-38.855103	417.51816	14.309814
-38.853931	416.6557	14.31958
-38.853943	416.64966	14.329346
-38.851879	414.33182	14.339111
-38.851452	408.823	14.348877
-38.851505	414.26978	14.358643
-38.851166	418.64832	14.368408
-38.849281	420.82013	14.378174
-38.848572	420.40479	14.387939
-38.847446	414.582	14.397705
-38.848454	413.13388	14.407471
-38.846649	414.02142	14.417236
-38.845253	416.71933	14.427002
-38.844433	420.11377	14.436768
-38.843857	419.5336	14.446533
-38.844482	419.99451	14.456299
-38.841385	414.69888	14.466064
-38.841141	414.01852	14.47583
-38.840687	416.71851	14.485596
-38.840122	421.95963	14.495361
-38.839218	421.71259	14.505127
-38.838623	420.04297	14.514893
-38.836765	417.6409	14.524658
-38.836651	416.49268	14.534424
-38.835411	419.76279	14.544189
-38.835445	417.79575	14.553955
-38.83345	421.56552	14.563721
-38.83342	424.69205	14.573486
-38.832451	420.71988	14.583252
-38.832531	417.599	14.593018
-38.830853	416.5509	14.602783
-38.829792	420.39261	14.612549
-38.829258	423.59256	14.622314
-38.828278	421.9137	14.63208
-38.827747	423.36365	14.641846
-38.826672	420.71603	14.651611
-38.825146	420.55765	14.661377
-38.823925	418.96954	14.671143
-38.824738	421.17969	14.680908
-38.823193	425.51837	14.690674
-38.822582	424.98306	14.700439
-38.821575	423.66144	14.710205
-38.821861	417.25156	14.719971
-38.820194	419.62421	14.729736
-38.820499	424.96756	14.739502
-38.817673	422.61481	14.749268
-38.817699	427.14777	14.759033
-38.817986	424.51566	14.768799
-38.816113	422.20255	14.778564
-38.815727	420.31793	14.78833
-38.815025	419.18192	14.798096
-38.814194	424.03867	14.807861
-38.813046	429.83102	14.817627
-38.811703	426.78708	14.827393
-38.810566	424.22839	14.837158
-38.810299	419.92621	14.846924
-38.809601	421.12292	14.856689
-38.808624	426.31577	14.866455
-38.808434	428.70798	14.876221
-38.806656	428.64365	14.885986
-38.8055	427.05093	14.895752
-38.805527	422.3511	14.905518
-38.804615	420.61926	14.915283
-38.804363	423.60959	14.925049
-38.80368	430.06778	14.934814
-38.802628	431.7934	14.94458
-38.800602	426.37167	14.954346
-38.800842	422.94788	14.964111
-38.799454	422.09506	14.973877
-38.79911	425.78876	14.983643
-38.79871	429.66104	14.993408
-38.797604	428.60687	15.003174
-38.796074	430.70453	15.012939
-38.796223	428.78946	15.022705
-38.795155	422.46625	15.032471
-38.794697	425.80225	15.042236
-38.793415	427.04736	15.052002
-38.792366	432.54285	15.061768
-38.791565	432.56781	15.071533
-38.792362	425.69107	15.081299
-38.789799	426.05167	15.091064
-38.790337	425.77045	15.10083
-38.788017	428.52856	15.110596
-38.78828	431.03244	15.120361
-38.787399	432.72696	15.130127
-38.786888	432.90405	15.139893
-38.783947	428.29929	15.149658
-38.783806	427.13138	15.159424
-38.783546	429.47803	15.169189
-38.783165	431.73676	15.178955
-38.782341	433.26752	15.188721
-38.780075	431.42551	15.198486
-38.780766	430.65048	15.208252
-38.779678	430.16013	15.218018
-38.779495	428.70313	15.227783
-38.777523	430.8259	15.237549
-38.777351	431.21426	15.247314
-38.775192	434.16165	15.25708
-38.774902	434.39063	15.266846
-38.773991	432.04044	15.276611
-38.773354	426.23651	15.286377
-38.772823	429.2897	15.296143
-38.772766	433.64893	15.305908
-38.771702	434.01663	15.315674
-38.769989	434.26199	15.325439
-38.76952	433.23318	15.335205
-38.76981	431.39532	15.344971
-38.768051	427.54422	15.354736
-38.767288	430.23544	15.364502
-38.7658	434.79129	15.374268
-38.766788	437.63483	15.384033
-38.765217	438.76642	15.393799
-38.764751	429.34357	15.403564
-38.763344	427.95828	15.41333
-38.762569	433.1015	15.423096
-38.761765	433.76385	15.432861
-38.762051	439.17621	15.442627
-38.76054	436.36859	15.452393
-38.760181	433.17252	15.462158
-38.757656	431.59732	15.471924
-38.756569	428.87701	15.481689
-38.756241	433.67551	15.491455
-38.755554	439.46069	15.501221
-38.754578	438.61328	15.510986
-38.754349	435.388	15.520752
-38.753036	429.8974	15.530518
-38.753777	432.94461	15.540283
-38.752632	434.24741	15.550049
-38.75069	438.20425	15.559814
-38.75008	439.22275	15.56958
-38.750835	438.74103	15.579346
-38.748871	433.78937	15.589111
-38.748169	430.54886	15.598877
-38.747414	434.34024	15.608643
-38.746532	437.38257	15.618408
-38.745209	441.2684	15.628174
-38.745155	438.35715	15.637939
-38.742588	433.5632	15.647705
-38.741756	431.76636	15.657471
-38.741295	436.62335	15.667236
-38.741573	437.99945	15.677002
-38.740391	437.09869	15.686768
-38.7397	441.70898	15.696533
-38.739674	437.05002	15.706299
-38.738659	433.16431	15.716064
-38.737183	434.99496	15.72583
-38.737118	435.09222	15.735596
-38.735596	440.5976	15.745361
-38.734428	441.39899	15.755127
-38.733875	436.27585	15.764893
-38.732704	436.96628	15.774658
-38.732239	435.05334	15.784424
-38.730801	437.03571	15.794189
-38.730877	439.06052	15.803955
-38.730434	438.68185	15.813721
-38.729458	442.80408	15.823486
-38.728527	438.99417	15.833252
-38.727097	436.75769	15.843018
-38.725563	435.41068	15.852783
-38.725536	437.40826	15.862549
-38.724663	442.24515	15.872314
-38.723297	439.9379	15.88208
-38.723999	440.66177	15.891846
-38.721493	439.09872	15.901611
-38.721436	437.72934	15.911377
-38.720795	436.45755	15.921143
-38.722015	437.92807	15.930908
-38.720154	440.81921	15.940674
-38.718311	444.74835	15.950439
-38.717999	438.65329	15.960205
-38.716717	435.9534	15.969971
-38.716141	436.98486	15.979736
-38.715378	439.84702	15.989502
-38.713715	441.33234	15.999268
