MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_hd_uprint_typeiv_090_r0			Time:	20.018311	s	4/13/2019 11:14:08 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typeiv_solid_4545_uprint.tst
Displacement	Force	Running Time
mm	N	s
-40.043003	-142.97766	0.022705078
-40.042252	-143.97493	0.032470703
-40.04142	-142.16391	0.042236328
-40.042137	-144.53915	0.052001953
-40.041534	-139.88806	0.061767578
-40.041752	-139.01659	0.071533203
-40.041405	-140.51802	0.081298828
-40.041042	-142.87408	0.091064453
-40.040916	-147.22261	0.10083008
-40.037891	-145.0826	0.1105957
-40.038044	-139.38657	0.12036133
-40.036469	-136.55257	0.13012695
-40.036766	-138.38966	0.13989258
-40.035786	-140.3064	0.1496582
-40.035271	-142.21979	0.15942383
-40.034046	-141.33765	0.16918945
-40.033867	-137.75439	0.17895508
-40.032509	-135.25731	0.1887207
-40.031345	-131.46729	0.19848633
-40.031921	-133.8119	0.20825195
-40.030128	-139.01799	0.21801758
-40.029659	-137.70123	0.2277832
-40.028774	-136.18196	0.23754883
-40.027687	-130.7769	0.24731445
-40.027592	-130.45505	0.25708008
-40.025616	-132.81351	0.2668457
-40.026695	-131.78755	0.27661133
-40.023819	-134.40947	0.28637695
-40.023853	-133.69078	0.29614258
-40.023018	-132.73293	0.3059082
-40.021935	-128.63133	0.31567383
-40.020191	-123.61796	0.32543945
-40.020596	-132.50719	0.33520508
-40.019562	-130.5621	0.3449707
-40.01823	-131.86197	0.35473633
-40.018219	-128.07774	0.36450195
-40.017437	-125.35894	0.37426758
-40.016094	-128.54115	0.3840332
-40.015125	-125.63493	0.39379883
-40.014999	-126.34293	0.40356445
-40.01421	-128.66325	0.41333008
-40.012863	-128.76254	0.4230957
-40.012478	-127.47179	0.43286133
-40.011761	-121.04538	0.44262695
-40.011383	-122.21979	0.45239258
-40.010357	-123.32821	0.4621582
-40.010029	-126.61105	0.47192383
-40.009514	-126.13276	0.48168945
-40.007092	-124.05346	0.49145508
-40.006367	-120.4257	0.5012207
-40.005856	-121.19762	0.51098633
-40.005486	-118.85905	0.52075195
-40.003799	-119.74036	0.53051758
-40.003036	-124.6871	0.5402832
-40.002186	-123.20113	0.55004883
-40.0014	-118.09168	0.55981445
-40.000427	-115.55326	0.56958008
-40.000103	-115.17522	0.5793457
-39.999241	-120.51435	0.58911133
-39.998341	-118.47759	0.59887695
-39.99778	-118.60917	0.60864258
-39.996902	-119.60264	0.6184082
-39.996067	-112.04478	0.62817383
-39.995468	-111.85249	0.63793945
-39.996044	-109.4999	0.64770508
-39.993393	-114.81906	0.6574707
-39.992722	-120.98931	0.66723633
-39.991879	-114.53172	0.67700195
-39.990704	-110.08154	0.68676758
-39.989536	-107.18115	0.6965332
-39.990589	-108.98988	0.70629883
-39.988171	-113.83332	0.71606445
-39.987026	-112.30545	0.72583008
-39.987797	-113.75544	0.7355957
-39.986313	-110.25705	0.74536133
-39.986359	-105.17738	0.75512695
-39.984699	-104.96255	0.76489258
-39.982857	-107.31509	0.7746582
-39.983425	-113.91669	0.78442383
-39.980652	-112.37582	0.79418945
-39.980228	-105.91447	0.80395508
-39.980846	-103.8265	0.8137207
-39.980042	-105.30701	0.82348633
-39.977982	-106.22185	0.83325195
-39.979607	-107.55369	0.84301758
-39.976963	-105.23666	0.8527832
-39.976669	-106.2076	0.86254883
-39.975658	-103.24115	0.87231445
-39.975151	-98.64769	0.88208008
-39.9744	-100.68958	0.8918457
-39.975243	-103.51554	0.90161133
-39.972359	-105.14783	0.91137695
-39.971371	-103.63621	0.92114258
-39.969742	-99.449684	0.9309082
-39.970097	-99.043594	0.94067383
-39.968925	-100.34362	0.95043945
-39.968136	-97.386208	0.96020508
-39.966866	-99.802071	0.9699707
-39.9669	-100.63587	0.97973633
-39.965759	-101.71704	0.98950195
-39.965584	-96.72686	0.99926758
-39.963333	-92.391258	1.0090332
-39.964539	-97.845573	1.0187988
-39.962772	-96.429718	1.0285645
-39.961746	-98.36837	1.0383301
-39.961521	-97.23111	1.0480957
-39.960251	-92.202316	1.0578613
-39.959911	-94.63163	1.067627
-39.958626	-91.433464	1.0773926
-39.957741	-90.695992	1.0871582
-39.956661	-95.050957	1.0969238
-39.955486	-95.197647	1.1066895
-39.953651	-94.530571	1.1164551
-39.954323	-90.342697	1.1262207
-39.954189	-86.954323	1.1359863
-39.952961	-88.20224	1.145752
-39.951824	-90.882645	1.1555176
-39.951271	-91.912346	1.1652832
-39.950485	-89.374443	1.1750488
-39.949963	-90.074982	1.1848145
-39.948723	-85.410515	1.1945801
-39.948597	-83.037537	1.2043457
-39.947655	-85.300217	1.2141113
-39.946156	-89.648773	1.223877
-39.946129	-91.473564	1.2336426
-39.945595	-86.758911	1.2434082
-39.943493	-79.280121	1.2531738
-39.942928	-80.402122	1.2629395
-39.941841	-85.822632	1.2727051
-39.941067	-86.000999	1.2824707
-39.941242	-85.559753	1.2922363
-39.940746	-87.14135	1.302002
-39.939327	-78.11734	1.3117676
-39.938496	-79.991348	1.3215332
-39.937618	-77.775963	1.3312988
-39.936455	-81.185905	1.3410645
-39.935333	-86.511757	1.3508301
-39.935062	-81.162292	1.3605957
-39.934483	-76.956161	1.3703613
-39.932991	-74.547516	1.380127
-39.932846	-75.219421	1.3898926
-39.931362	-79.500389	1.3996582
-39.930668	-77.604538	1.4094238
-39.930126	-80.127289	1.4191895
-39.930485	-78.37645	1.4289551
-39.927784	-75.340996	1.4387207
-39.927177	-72.758263	1.4484863
-39.926987	-73.315674	1.458252
-39.9258	-78.649338	1.4680176
-39.925076	-77.721428	1.4777832
-39.924095	-73.541199	1.4875488
-39.924706	-72.532738	1.4973145
-39.922646	-70.290314	1.5070801
-39.921963	-72.033562	1.5168457
-39.921772	-71.927116	1.5266113
-39.920879	-73.727997	1.536377
-39.920654	-73.281395	1.5461426
-39.918278	-71.33429	1.5559082
-39.918396	-66.445938	1.5656738
-39.918274	-65.78524	1.5754395
-39.916046	-69.681152	1.5852051
-39.915607	-71.095543	1.5949707
-39.914433	-72.333435	1.6047363
-39.913151	-66.612144	1.614502
-39.912289	-66.824356	1.6242676
-39.912445	-65.053123	1.6340332
-39.911568	-64.24295	1.6437988
-39.911125	-65.393311	1.6535645
-39.909889	-65.574341	1.6633301
-39.909122	-68.464127	1.6730957
-39.9086	-66.418106	1.6828613
-39.907005	-60.625053	1.692627
