MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_hd_uprint_typeiv_090_r0			Time:	20.017578	s	4/13/2019 10:58:48 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typeiv_solid_4545_uprint.tst
-39.906197	-28.56933	1.7026367
-39.906704	-22.428625	1.7124023
-39.905323	-24.807131	1.722168
-39.90435	-27.120171	1.7319336
-39.904449	-30.395485	1.7416992
-39.902657	-26.775257	1.7514648
-39.901897	-23.349108	1.7612305
-39.900738	-23.780407	1.7709961
-39.89999	-20.538815	1.7807617
-39.89904	-18.671822	1.7905273
-39.898075	-24.760017	1.800293
-39.897655	-25.927097	1.8100586
-39.896687	-25.204077	1.8198242
-39.896324	-19.461922	1.8295898
-39.895744	-15.457985	1.8393555
-39.894115	-17.622261	1.8491211
-39.894169	-22.306776	1.8588867
-39.893898	-22.335247	1.8686523
-39.891048	-21.864105	1.878418
-39.89185	-20.212452	1.8881836
-39.890194	-14.454057	1.8979492
-39.888702	-14.852307	1.9077148
-39.888374	-16.072342	1.9174805
-39.887947	-20.867022	1.9272461
-39.888111	-21.389494	1.9370117
-39.886093	-16.874891	1.9467773
-39.884514	-11.051643	1.956543
-39.884846	-8.6908674	1.9663086
-39.883022	-13.839431	1.9760742
-39.882378	-17.389791	1.9858398
-39.882561	-16.094898	1.9956055
-39.881489	-16.390017	2.0053711
-39.880554	-10.224206	2.0151367
-39.880192	-10.089401	2.0249023
-39.878777	-7.5829158	2.034668
-39.878975	-11.210361	2.0444336
-39.876934	-17.534559	2.0541992
-39.876724	-13.710157	2.0639648
-39.875206	-8.6918516	2.0737305
-39.8741	-7.9138575	2.0834961
-39.873936	-5.7222605	2.0932617
-39.872971	-9.0572929	2.1030273
-39.872665	-10.241482	2.112793
-39.872307	-8.6839399	2.1225586
-39.870552	-7.7753453	2.1323242
-39.870152	-5.9957743	2.1420898
-39.869556	-2.6387858	2.1518555
-39.868191	-2.8173065	2.1616211
-39.868248	-8.1434164	2.1713867
-39.86665	-8.5967655	2.1811523
-39.865974	-5.5807967	2.190918
-39.865917	-1.8242425	2.2006836
-39.864304	-2.2942972	2.2104492
-39.863728	-0.61078537	2.2202148
-39.863998	-3.4366446	2.2299805
-39.862087	-2.4578109	2.2397461
-39.861744	-2.9764185	2.2495117
-39.860325	-3.9022563	2.2592773
-39.858837	1.0363741	2.269043
-39.859528	2.2412143	2.2788086
-39.857258	1.6160144	2.2885742
-39.856644	-1.6548463	2.2983398
-39.856037	-3.3822403	2.3081055
-39.855637	0.40679318	2.3178711
-39.855095	3.4863219	2.3276367
-39.852573	4.0127177	2.3374023
-39.852501	5.5143948	2.347168
-39.851963	3.3784246	2.3569336
-39.850983	1.4286492	2.3666992
-39.850739	0.26722464	2.3764648
-39.849422	1.6088475	2.3862305
-39.848152	9.1403503	2.3959961
-39.847855	9.2528667	2.4057617
-39.847893	8.7386503	2.4155273
-39.84602	4.279779	2.425293
-39.845139	2.3591268	2.4350586
-39.845104	7.4780383	2.4448242
-39.843479	8.0827312	2.4545898
-39.843605	12.298425	2.4643555
-39.84201	13.926466	2.4741211
-39.841843	9.6984377	2.4838867
-39.840866	6.9470544	2.4936523
-39.841221	6.2935181	2.503418
-39.839798	10.751934	2.5131836
-39.837925	17.536098	2.5229492
-39.838501	14.995151	2.5327148
-39.836796	10.552668	2.5424805
-39.836399	7.8331947	2.5522461
-39.835567	9.2857704	2.5620117
-39.834827	12.50205	2.5717773
-39.834103	19.189058	2.581543
-39.832268	16.767054	2.5913086
-39.831871	18.577576	2.6010742
-39.830235	12.363797	2.6108398
-39.830822	11.055637	2.6206055
-39.830044	13.684406	2.6303711
-39.828892	18.179256	2.6401367
-39.828068	23.049927	2.6499023
-39.826981	18.152563	2.659668
-39.826363	16.726618	2.6694336
-39.82523	16.947447	2.6791992
-39.823544	17.138918	2.6889648
-39.823994	21.276331	2.6987305
-39.823463	23.098566	2.7084961
-39.821682	25.982222	2.7182617
-39.821556	23.966324	2.7280273
-39.821163	16.909355	2.737793
-39.819572	18.750797	2.7475586
-39.818527	19.879152	2.7573242
-39.819901	25.01926	2.7670898
-39.816292	28.326975	2.7768555
-39.817333	23.996054	2.7866211
-39.816715	23.314465	2.7963867
-39.814938	22.889187	2.8061523
-39.813816	23.838266	2.815918
-39.813183	26.531189	2.8256836
-39.813099	28.381863	2.8354492
-39.812229	29.369219	2.8452148
-39.811131	27.35494	2.8549805
-39.809845	25.600573	2.8647461
-39.809448	25.364929	2.8745117
-39.808159	29.164169	2.8842773
-39.806713	29.639915	2.894043
-39.805996	30.632341	2.9038086
-39.805229	29.681545	2.9135742
-39.805664	30.137701	2.9233398
-39.805176	29.214146	2.9331055
-39.803429	27.27318	2.9428711
-39.802242	31.441427	2.9526367
-39.801651	35.999664	2.9624023
-39.801716	35.217735	2.972168
-39.800179	32.031559	2.9819336
-39.799931	27.992907	2.9916992
-39.798649	32.519089	3.0014648
-39.798645	35.950497	3.0112305
-39.796253	35.526966	3.0209961
-39.796131	41.111206	3.0307617
-39.79472	37.362896	3.0405273
-39.79335	37.14164	3.050293
-39.794682	33.414131	3.0600586
-39.792294	32.601807	3.0698242
-39.792133	40.761528	3.0795898
-39.791721	43.951138	3.0893555
-39.790054	44.528549	3.0991211
-39.789467	37.115177	3.1088867
-39.789112	35.155453	3.1186523
-39.7873	38.453785	3.128418
-39.78738	40.299965	3.1381836
-39.785995	44.918095	3.1479492
-39.785065	45.764282	3.1577148
-39.783512	41.998825	3.1674805
-39.784142	39.35033	3.1772461
-39.784653	38.729374	3.1870117
-39.782257	41.209091	3.1967773
-39.780914	48.530205	3.206543
-39.780876	49.650681	3.2163086
-39.780552	45.766655	3.2260742
-39.778988	41.647842	3.2358398
-39.778255	41.632397	3.2456055
-39.778385	45.679703	3.2553711
-39.776333	48.043705	3.2651367
-39.776138	49.528229	3.2749023
-39.775078	51.594601	3.284668
-39.775242	47.251076	3.2944336
-39.773487	44.226639	3.3041992
-39.772297	46.392101	3.3139648
-39.770332	50.739391	3.3237305
-39.77079	56.13406	3.3334961
-39.769447	52.014126	3.3432617
-39.769047	49.680111	3.3530273
-39.768867	48.621117	3.362793
-39.768379	48.110512	3.3725586
-39.767742	52.12537	3.3823242
-39.76619	52.685356	3.3920898
-39.765217	55.548958	3.4018555
-39.764858	56.569431	3.4116211
-39.764713	52.175827	3.4213867
-39.763226	51.029728	3.4311523
-39.76236	52.507275	3.440918
-39.76096	56.52354	3.4506836
-39.760803	60.642414	3.4604492
-39.760937	55.304901	3.4702148
-39.75848	56.537827	3.4799805
-39.757729	55.669827	3.4897461
-39.757092	55.060852	3.4995117
-39.756016	58.612617	3.5092773
-39.756283	59.702938	3.519043
-39.755993	63.919762	3.5288086
-39.754036	62.744141	3.5385742
-39.75333	57.467236	3.5483398
-39.751759	57.697525	3.5581055
-39.751656	59.383884	3.5678711
-39.750431	63.050121	3.5776367
-39.749298	65.294823	3.5874023
-39.748341	63.375122	3.597168
-39.74744	62.795601	3.6069336
-39.748486	62.719414	3.6166992
-39.74675	58.920929	3.6264648
-39.744843	63.459465	3.6362305
-39.745392	67.545647	3.6459961
-39.74403	70.465141	3.6557617
-39.744762	69.054367	3.6655273
-39.742157	61.97176	3.675293
-39.741013	62.618458	3.6850586
-39.741093	66.60984	3.6948242
-39.739719	68.328995	3.7045898
-39.738865	74.150261	3.7143555
-39.738022	69.494507	3.7241211
-39.736984	68.638428	3.7338867
-39.738064	65.629684	3.7436523
-39.735325	63.484608	3.753418
-39.734917	71.311325	3.7631836
-39.733181	74.322739	3.7729492
-39.733536	76.090576	3.7827148
-39.732964	71.770248	3.7924805
-39.73103	66.904701	3.8022461
-39.731686	70.63826	3.8120117
-39.729778	72.948402	3.8217773
-39.729092	76.44976	3.831543
-39.728912	76.854271	3.8413086
-39.727581	76.104439	3.8510742
-39.726128	73.290634	3.8608398
-39.725903	70.955055	3.8706055
-39.725784	72.94474	3.8803711
-39.725639	79.871483	3.8901367
-39.724667	82.906822	3.8999023
-39.723457	79.430405	3.909668
-39.723465	75.624046	3.9194336
-39.721104	72.389404	3.9291992
-39.720963	78.071999	3.9389648
-39.719128	79.349564	3.9487305
-39.719456	80.237396	3.9584961
-39.717999	83.971756	3.9682617
-39.718037	81.946411	3.9780273
-39.716663	78.1894	3.987793
-39.715965	78.380814	3.9975586
-39.714752	79.949997	4.0073242
-39.714005	86.302162	4.0170898
-39.71283	85.487038	4.0268555
-39.712025	84.006279	4.0366211
-39.711685	81.532822	4.0463867
-39.710747	79.910751	4.0561523
-39.710056	84.929626	4.065918
-39.709351	82.555679	4.0756836
-39.708492	86.848557	4.0854492
-39.706665	89.184502	4.0952148
-39.70607	86.141319	4.1049805
-39.706215	86.134056	4.1147461
-39.704136	81.899979	4.1245117
-39.704197	88.295876	4.1342773
-39.702778	92.490875	4.144043
-39.702187	89.960083	4.1538086
-39.701645	89.936119	4.1635742
-39.700348	89.291931	4.1733398
-39.70055	87.991158	4.1831055
-39.699287	87.195572	4.1928711
-39.699234	90.212761	4.2026367
-39.697655	94.586075	4.2124023
-39.696487	96.564926	4.222168
-39.696335	91.465599	4.2319336
-39.695732	87.622871	4.2416992
-39.694675	89.388741	4.2514648
-39.693268	94.111046	4.2612305
-39.693081	96.727371	4.2709961
-39.691273	97.132057	4.2807617
-39.689838	95.694885	4.2905273
-39.690449	94.235886	4.300293
-39.690155	91.820625	4.3100586
-39.688538	92.216339	4.3198242
-39.688381	97.32415	4.3295898
-39.68721	102.43582	4.3393555
-39.6866	100.91275	4.3491211
-39.685337	94.746475	4.3588867
-39.684158	93.496735	4.3686523
-39.683876	96.283234	4.378418
-39.682247	101.02213	4.3881836
-39.682556	103.24144	4.3979492
-39.680832	101.57771	4.4077148
-39.681236	101.16747	4.4174805
-39.679737	99.650978	4.4272461
-39.679428	95.127014	4.4370117
-39.678444	101.51383	4.4467773
-39.677555	104.89868	4.456543
-39.676464	109.61477	4.4663086
-39.675873	105.13417	4.4760742
-39.675106	98.036209	4.4858398
-39.673428	101.10424	4.4956055
-39.673771	103.63329	4.5053711
-39.673008	106.04397	4.5151367
-39.671486	108.34853	4.5249023
-39.670601	107.95157	4.534668
-39.670689	106.4743	4.5444336
-39.669838	102.26199	4.5541992
-39.668194	103.07626	4.5639648
-39.667423	108.7588	4.5737305
-39.665573	111.35562	4.5834961
-39.666138	113.04137	4.5932617
-39.665817	107.64962	4.6030273
-39.663689	106.53516	4.612793
-39.664421	110.20815	4.6225586
-39.662376	109.32732	4.6323242
-39.661446	112.44315	4.6420898
-39.660999	114.41451	4.6518555
-39.659359	112.43828	4.6616211
-39.659245	111.89576	4.6713867
-39.660046	110.68967	4.6811523
-39.659702	107.75168	4.690918
-39.657406	116.24789	4.7006836
-39.655872	115.92523	4.7104492
-39.655968	116.59689	4.7202148
-39.65443	115.42052	4.7299805
-39.652847	113.3262	4.7397461
-39.652542	116.72644	4.7495117
-39.652172	115.43519	4.7592773
-39.651089	118.05119	4.769043
-39.650383	121.14098	4.7788086
-39.649548	119.71547	4.7885742
-39.648705	117.99908	4.7983398
-39.647484	113.76028	4.8081055
-39.648014	116.38875	4.8178711
-39.645493	121.31816	4.8276367
-39.645798	121.8874	4.8374023
-39.645821	124.90195	4.847168
-39.643635	120.17857	4.8569336
-39.642784	118.52155	4.8666992
-39.642368	120.17781	4.8764648
-39.641525	119.63668	4.8862305
-39.640514	126.07263	4.8959961
-39.639194	128.50111	4.9057617
-39.638477	125.05309	4.9155273
-39.639576	121.94817	4.925293
-39.637066	118.87062	4.9350586
-39.637058	123.7422	4.9448242
-39.636917	128.31686	4.9545898
-39.635509	130.41446	4.9643555
-39.633774	129.99095	4.9741211
-39.632778	126.3616	4.9838867
-39.633362	122.73133	4.9936523
-39.631813	123.17579	5.003418
-39.630455	128.19258	5.0131836
-39.630135	133.99281	5.0229492
-39.629341	135.53799	5.0327148
-39.629154	128.02238	5.0424805
-39.628517	124.71404	5.0522461
-39.626865	124.90087	5.0620117
-39.626221	131.4729	5.0717773
-39.625309	135.13921	5.081543
-39.624241	132.33023	5.0913086
-39.624302	134.82063	5.1010742
-39.623402	131.50995	5.1108398
-39.622124	127.42111	5.1206055
-39.621075	133.66446	5.1303711
-39.621155	133.77208	5.1401367
-39.618656	138.93626	5.1499023
-39.618111	136.92363	5.159668
-39.617844	131.14653	5.1694336
-39.615685	131.87076	5.1791992
-39.617329	135.16617	5.1889648
-39.615959	138.36183	5.1987305
-39.614777	139.35025	5.2084961
-39.614471	137.7706	5.2182617
-39.614143	139.87857	5.2280273
-39.611759	135.84947	5.237793
-39.610783	136.77962	5.2475586
-39.61026	137.50899	5.2573242
-39.609795	143.15205	5.2670898
-39.608925	144.92946	5.2768555
-39.608444	140.99538	5.2866211
-39.608097	139.43535	5.2963867
-39.606628	141.05038	5.3061523
-39.606716	140.79622	5.315918
-39.604256	142.07086	5.3256836
-39.603802	145.01225	5.3354492
-39.604889	143.83972	5.3452148
-39.602482	147.34305	5.3549805
-39.602261	142.14993	5.3647461
-39.601254	140.18364	5.3745117
-39.601051	144.83817	5.3842773
-39.598526	149.60852	5.394043
-39.598625	149.66644	5.4038086
-39.597435	148.338	5.4135742
-39.595921	145.17863	5.4233398
-39.595978	145.13821	5.4331055
-39.595417	144.79181	5.4428711
-39.594925	148.29457	5.4526367
-39.594913	151.54297	5.4624023
-39.592117	152.82187	5.472168
-39.591576	151.09666	5.4819336
-39.590992	145.3593	5.4916992
-39.59029	145.34537	5.5014648
-39.589554	153.76363	5.5112305
-39.587967	153.39063	5.5209961
-39.588398	155.84264	5.5307617
-39.586468	152.8152	5.5405273
-39.586586	150.75381	5.550293
-39.586361	149.41925	5.5600586
-39.584934	148.49573	5.5698242
-39.583973	155.20712	5.5795898
-39.583076	160.63234	5.5893555
-39.581963	159.00366	5.5991211
-39.580894	154.06152	5.6088867
-39.581017	149.90773	5.6186523
-39.580303	152.85049	5.628418
-39.578213	159.44843	5.6381836
-39.578377	160.95332	5.6479492
-39.576912	160.2825	5.6577148
-39.576462	159.35925	5.6674805
-39.574986	156.12494	5.6772461
-39.575253	155.00403	5.6870117
-39.574421	159.20952	5.6967773
-39.572922	162.90491	5.706543
-39.572559	165.50235	5.7163086
-39.570614	160.74911	5.7260742
-39.571808	157.4239	5.7358398
-39.569733	156.06467	5.7456055
-39.570087	161.89427	5.7553711
-39.567562	166.60143	5.7651367
-39.567234	166.19324	5.7749023
-39.567314	164.09685	5.784668
-39.566952	163.01259	5.7944336
-39.565296	160.33902	5.8041992
-39.563519	164.81145	5.8139648
-39.563576	164.19115	5.8237305
-39.561523	169.9062	5.8334961
-39.561588	171.09735	5.8432617
-39.561153	165.0761	5.8530273
-39.559521	165.54305	5.862793
-39.559513	165.22951	5.8725586
-39.558884	167.27017	5.8823242
-39.558098	168.82784	5.8920898
-39.556862	169.75208	5.9018555
-39.556789	171.94489	5.9116211
-39.555805	169.52971	5.9213867
-39.555004	166.66226	5.9311523
-39.553516	166.80959	5.940918
-39.553261	172.3652	5.9506836
-39.552052	175.99579	5.9604492
-39.550285	173.4512	5.9702148
-39.550617	172.09077	5.9799805
-39.549809	169.41776	5.9897461
-39.548813	170.56615	5.9995117
-39.548126	171.93704	6.0092773
-39.548496	173.85857	6.019043
-39.546684	177.11143	6.0288086
-39.54594	177.75317	6.0385742
-39.544254	174.64871	6.0483398
-39.542545	171.27959	6.0581055
-39.541782	174.36787	6.0678711
-39.541992	178.23337	6.0776367
-39.542061	180.93204	6.0874023
-39.540195	181.85963	6.097168
-39.539341	175.10689	6.1069336
-39.538826	177.40202	6.1166992
-39.538528	175.35423	6.1264648
-39.537533	177.13301	6.1362305
-39.537266	181.96596	6.1459961
-39.535412	184.89928	6.1557617
-39.534657	185.8257	6.1655273
-39.533951	176.8582	6.175293
-39.53368	176.17944	6.1850586
-39.53257	180.07336	6.1948242
-39.531685	185.47281	6.2045898
-39.531914	187.23329	6.2143555
-39.52916	185.04906	6.2241211
-39.529911	182.17882	6.2338867
-39.528046	180.4267	6.2436523
-39.526531	179.75676	6.253418
-39.526646	186.6743	6.2631836
-39.526199	190.44107	6.2729492
-39.524517	190.09146	6.2827148
-39.524647	187.70645	6.2924805
-39.523266	180.13289	6.3022461
-39.523232	182.72194	6.3120117
-39.522369	189.27667	6.3217773
-39.521709	191.31227	6.331543
-39.519691	191.00967	6.3413086
-39.519184	188.5808	6.3510742
-39.519073	186.34065	6.3608398
-39.518127	185.69478	6.3706055
-39.517132	187.91237	6.3803711
-39.515656	192.10553	6.3901367
-39.514404	196.74593	6.3999023
-39.514961	192.62753	6.409668
-39.514183	189.80171	6.4194336
-39.513172	188.33032	6.4291992
-39.512508	189.77887	6.4389648
-39.511093	195.41772	6.4487305
-39.510929	194.17758	6.4584961
-39.509529	196.09607	6.4682617
-39.507553	197.01707	6.4780273
-39.508877	192.37148	6.487793
-39.507248	193.58481	6.4975586
-39.506119	193.03603	6.5073242
-39.505932	197.72141	6.5170898
-39.504711	200.98807	6.5268555
-39.504879	196.27213	6.5366211
-39.50293	196.71582	6.5463867
-39.501602	193.98711	6.5561523
-39.501308	197.795	6.565918
-39.500389	199.064	6.5756836
-39.500042	200.03041	6.5854492
-39.498081	202.98303	6.5952148
-39.498772	200.85207	6.6049805
-39.497948	197.51122	6.6147461
-39.497185	195.8114	6.6245117
-39.49514	198.17691	6.6342773
-39.494919	204.73041	6.644043
-39.493603	206.07228	6.6538086
-39.494247	201.55824	6.6635742
-39.492088	200.08006	6.6733398
-39.491474	199.69305	6.6831055
-39.490982	200.93629	6.6928711
-39.490257	202.02046	6.7026367
-39.490067	205.94258	6.7124023
-39.489529	208.81746	6.722168
-39.488457	205.16483	6.7319336
-39.487289	200.02856	6.7416992
-39.486958	201.03201	6.7514648
-39.485771	205.72856	6.7612305
-39.483891	212.06836	6.7709961
-39.483215	211.3829	6.7807617
-39.482357	207.25854	6.7905273
-39.482189	206.5641	6.800293
-39.480915	205.28476	6.8100586
-39.480255	204.84192	6.8198242
-39.479565	212.24324	6.8295898
-39.479134	214.15616	6.8393555
-39.478577	214.92604	6.8491211
-39.477627	209.73134	6.8588867
-39.47583	205.66634	6.8686523
-39.476368	209.59155	6.878418
-39.473446	215.45348	6.8881836
-39.473175	217.56424	6.8979492
-39.47287	214.68004	6.9077148
-39.472004	211.71703	6.9174805
-39.471581	212.83887	6.9272461
-39.470715	209.8096	6.9370117
-39.469902	215.97386	6.9467773
-39.469917	218.45166	6.956543
-39.467098	221.23036	6.9663086
-39.46698	218.69164	6.9760742
-39.465843	211.17807	6.9858398
-39.465595	211.82332	6.9956055
-39.464573	217.88687	7.0053711
-39.464233	219.84471	7.0151367
-39.462856	222.10316	7.0249023
-39.461601	220.33585	7.034668
-39.461479	218.36737	7.0444336
-39.460697	217.45697	7.0541992
-39.459476	216.90527	7.0639648
-39.459454	219.98099	7.0737305
-39.457939	223.83838	7.0834961
-39.457661	224.29982	7.0932617
-39.456837	220.00464	7.1030273
-39.454872	220.20222	7.112793
-39.454727	218.45967	7.1225586
-39.454174	223.49086	7.1323242
-39.453651	223.832	7.1420898
-39.453053	225.63034	7.1518555
-39.451866	224.85754	7.1616211
-39.450851	225.06476	7.1713867
-39.450844	222.44005	7.1811523
-39.449661	221.37228	7.190918
-39.448238	226.75681	7.2006836
-39.44817	229.86588	7.2104492
-39.447304	227.57735	7.2202148
-39.445156	229.59166	7.2299805
-39.445381	223.71884	7.2397461
-39.444355	226.72427	7.2495117
-39.444092	228.18416	7.2592773
-39.44331	228.60048	7.269043
-39.44268	233.31723	7.2788086
-39.441639	231.97775	7.2885742
-39.440739	229.64294	7.2983398
-39.438446	226.29768	7.3081055
-39.438274	227.58052	7.3178711
-39.438412	232.47278	7.3276367
-39.437164	235.40555	7.3374023
-39.436005	236.40874	7.347168
-39.43586	231.23747	7.3569336
-39.433811	229.94501	7.3666992
-39.433971	231.51846	7.3764648
-39.433117	231.99707	7.3862305
-39.431957	236.83368	7.3959961
-39.430485	238.92862	7.4057617
-39.431038	237.36494	7.4155273
-39.42955	232.23859	7.425293
-39.429493	229.81436	7.4350586
-39.427738	234.05716	7.4448242
-39.427299	240.70338	7.4545898
-39.427689	241.66664	7.4643555
-39.425816	238.06181	7.4741211
-39.424736	235.41663	7.4838867
-39.422935	234.90808	7.4936523
-39.423893	235.99756	7.503418
-39.423794	240.89551	7.5131836
-39.420731	242.91312	7.5229492
-39.420589	246.59309	7.5327148
-39.420845	240.40231	7.5424805
-39.418556	236.42754	7.5522461
-39.417957	237.84785	7.5620117
-39.417763	242.00072	7.5717773
-39.417076	248.72095	7.581543
-39.416454	245.68036	7.5913086
-39.415916	243.45415	7.6010742
-39.415531	242.46251	7.6108398
-39.413956	239.29985	7.6206055
-39.413654	243.85971	7.6303711
-39.412312	245.42192	7.6401367
-39.410675	248.31004	7.6499023
-39.409866	249.80528	7.659668
-39.408802	241.80592	7.6694336
-39.408882	244.32524	7.6791992
-39.40728	244.25307	7.6889648
-39.407955	247.53247	7.6987305
-39.406765	250.75313	7.7084961
-39.405468	248.77489	7.7182617
-39.404964	248.41188	7.7280273
-39.403938	247.41231	7.737793
-39.402283	245.82445	7.7475586
-39.402092	246.7892	7.7573242
-39.401691	251.44392	7.7670898
