MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_solid_dimension_typeiv_090_r0			Time:	20.022461	s	4/14/2019 1:53:41 AM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typeiv_solid_090_dimension.tst
-39.903858	-32.803406	1.7167969
-39.902832	-31.52379	1.7265625
-39.902573	-34.725475	1.7363281
-39.900993	-40.958221	1.7460938
-39.899784	-35.648186	1.7558594
-39.899567	-32.307716	1.765625
-39.898499	-29.233345	1.7753906
-39.897804	-31.86075	1.7851563
-39.897469	-32.342175	1.7949219
-39.895596	-33.191547	1.8046875
-39.895676	-33.992233	1.8144531
-39.894569	-30.988632	1.8242188
-39.8936	-25.885513	1.8339844
-39.892685	-25.307013	1.84375
-39.892288	-27.311731	1.8535156
-39.890911	-30.150848	1.8632813
-39.890167	-31.051592	1.8730469
-39.889809	-26.789448	1.8828125
-39.888596	-23.66321	1.8925781
-39.887932	-24.595716	1.9023438
-39.887115	-23.629385	1.9121094
-39.886066	-25.041494	1.921875
-39.886547	-26.820766	1.9316406
-39.884918	-24.513142	1.9414063
-39.883793	-26.444242	1.9511719
-39.883636	-18.304134	1.9609375
-39.883266	-19.836414	1.9707031
-39.881557	-24.2623	1.9804688
-39.879581	-24.127806	1.9902344
-39.880268	-21.989422	2
-39.878979	-18.207588	2.0097656
-39.878532	-17.99403	2.0195313
-39.878925	-18.581955	2.0292969
-39.876511	-17.368238	2.0390625
-39.875332	-17.257193	2.0488281
-39.875919	-20.162178	2.0585938
-39.8745	-21.140938	2.0683594
-39.873489	-16.599773	2.078125
-39.873409	-14.702631	2.0878906
-39.872124	-15.445484	2.0976563
-39.871326	-15.82038	2.1074219
-39.869598	-16.438332	2.1171875
-39.869736	-17.049444	2.1269531
-39.869701	-15.48077	2.1367188
-39.868015	-14.673994	2.1464844
-39.868652	-10.194616	2.15625
-39.866421	-8.3370886	2.1660156
-39.864902	-12.435957	2.1757813
-39.864071	-15.09474	2.1855469
-39.864388	-13.389397	2.1953125
-39.863235	-9.6063595	2.2050781
-39.86272	-7.4798656	2.2148438
-39.861423	-8.2032995	2.2246094
-39.860451	-9.9805927	2.234375
-39.860165	-9.018734	2.2441406
-39.859467	-10.250564	2.2539063
-39.857704	-9.6133089	2.2636719
-39.857124	-4.2707829	2.2734375
-39.855907	-0.2540032	2.2832031
-39.85585	-3.5726917	2.2929688
-39.854424	-9.2758532	2.3027344
-39.855633	-8.9398565	2.3125
-39.853699	-6.130651	2.3222656
-39.852867	-0.80530721	2.3320313
-39.851452	0.88088709	2.3417969
-39.850613	-2.447278	2.3515625
-39.850277	-3.1661968	2.3613281
-39.849567	-5.9076271	2.3710938
-39.848873	-6.3208957	2.3808594
-39.848103	0.15515345	2.390625
-39.846718	2.172673	2.4003906
-39.845802	2.9198349	2.4101563
-39.845161	-1.1126977	2.4199219
-39.845047	-5.0548668	2.4296875
-39.843838	-2.1823504	2.4394531
-39.843109	2.2765415	2.4492188
-39.842358	4.5281458	2.4589844
-39.841541	3.5985589	2.46875
-39.839478	4.5170741	2.4785156
-39.838947	4.3659687	2.4882813
-39.838982	0.21507804	2.4980469
-39.837067	3.0595484	2.5078125
-39.837753	7.51088	2.5175781
-39.83672	10.115103	2.5273438
-39.834881	8.3111315	2.5371094
-39.833817	3.6959543	2.546875
-39.83445	1.0033669	2.5566406
-39.832821	5.4632635	2.5664063
-39.832981	9.2607689	2.5761719
-39.831875	9.0978451	2.5859375
-39.831566	12.415436	2.5957031
-39.829967	10.49755	2.6054688
-39.829212	10.31209	2.6152344
-39.828297	6.9762607	2.625
-39.827499	9.7343969	2.6347656
-39.825535	16.683187	2.6445313
-39.82547	15.148503	2.6542969
-39.82547	12.747331	2.6640625
-39.824223	11.696497	2.6738281
-39.823597	11.38603	2.6835938
-39.822891	14.155745	2.6933594
-39.820591	13.45029	2.703125
-39.819588	18.06135	2.7128906
-39.820881	17.953272	2.7226563
-39.820183	18.371162	2.7324219
-39.818645	15.770664	2.7421875
-39.818138	12.638533	2.7519531
-39.816998	17.749216	2.7617188
-39.816051	21.585901	2.7714844
-39.815163	19.756834	2.78125
-39.814903	22.231598	2.7910156
-39.813919	18.762941	2.8007813
-39.812553	19.104156	2.8105469
-39.811356	18.947733	2.8203125
-39.81144	19.910172	2.8300781
-39.808903	22.557722	2.8398438
-39.81015	26.211941	2.8496094
-39.808353	23.744879	2.859375
-39.808048	20.697258	2.8691406
-39.807259	20.505219	2.8789063
-39.807137	25.808315	2.8886719
-39.805141	26.101118	2.8984375
-39.804344	28.519457	2.9082031
-39.803761	27.530577	2.9179688
-39.803089	25.354324	2.9277344
-39.802654	24.034988	2.9375
-39.800396	24.625452	2.9472656
-39.800426	27.984455	2.9570313
-39.799046	33.815563	2.9667969
-39.798634	32.472595	2.9765625
-39.798187	27.308599	2.9863281
-39.79707	25.482443	2.9960938
-39.794998	27.837601	3.0058594
-39.79549	33.431416	3.015625
-39.795258	35.777699	3.0253906
-39.79451	34.432835	3.0351563
-39.79319	34.882244	3.0449219
-39.794018	31.004156	3.0546875
-39.791695	28.272114	3.0644531
-39.790298	35.596077	3.0742188
-39.789516	36.896191	3.0839844
-39.789146	41.089169	3.09375
-39.788044	34.979137	3.1035156
-39.787407	32.328049	3.1132813
-39.786526	33.826885	3.1230469
-39.786552	37.549561	3.1328125
-39.784134	40.376961	3.1425781
-39.784367	41.35408	3.1523438
-39.783226	39.837345	3.1621094
-39.782635	40.867226	3.171875
-39.781799	37.567783	3.1816406
-39.781456	39.357479	3.1914063
-39.780132	41.797569	3.2011719
-39.779175	45.118702	3.2109375
-39.778702	46.677696	3.2207031
-39.778946	40.567268	3.2304688
-39.776749	39.775909	3.2402344
-39.776775	42.885468	3.25
-39.775124	43.410435	3.2597656
-39.775063	46.84771	3.2695313
-39.77309	46.59174	3.2792969
-39.772079	48.290966	3.2890625
-39.7719	46.094994	3.2988281
-39.770908	44.740841	3.3085938
-39.769966	44.292862	3.3183594
-39.770439	49.333607	3.328125
-39.768997	49.234444	3.3378906
-39.767731	49.507969	3.3476563
-39.767941	47.796772	3.3574219
-39.766834	49.453262	3.3671875
-39.76651	49.017143	3.3769531
-39.765125	47.936241	3.3867188
-39.763741	50.535473	3.3964844
-39.764069	53.803905	3.40625
-39.762524	55.084595	3.4160156
-39.761745	53.527565	3.4257813
-39.760601	49.48045	3.4355469
-39.759022	52.960331	3.4453125
-39.759048	57.681149	3.4550781
-39.757572	56.248425	3.4648438
-39.757683	58.965961	3.4746094
-39.756653	55.635292	3.484375
-39.756332	57.313232	3.4941406
-39.755531	54.863369	3.5039063
-39.754547	54.837799	3.5136719
-39.753757	61.05545	3.5234375
-39.751671	63.083359	3.5332031
-39.751877	61.706596	3.5429688
-39.750488	56.455181	3.5527344
-39.749802	54.495392	3.5625
-39.749462	60.570435	3.5722656
-39.748596	63.295559	3.5820313
-39.748173	65.291122	3.5917969
-39.746193	63.903221	3.6015625
-39.746765	62.268192	3.6113281
-39.7439	60.264217	3.6210938
-39.745152	59.61039	3.6308594
-39.743774	62.914139	3.640625
-39.742241	70.638802	3.6503906
-39.742397	68.57505	3.6601563
-39.7416	65.488518	3.6699219
-39.740807	62.039822	3.6796875
-39.739117	63.604721	3.6894531
-39.738663	68.032837	3.6992188
-39.738037	69.734306	3.7089844
-39.736492	69.019424	3.71875
-39.736195	70.916908	3.7285156
-39.735432	67.530724	3.7382813
-39.734268	64.831589	3.7480469
-39.733307	67.986443	3.7578125
-39.73336	72.335289	3.7675781
-39.732788	77.937927	3.7773438
-39.731659	73.720749	3.7871094
-39.729996	68.5793	3.796875
-39.729088	68.586067	3.8066406
-39.728329	72.580505	3.8164063
-39.727249	75.56752	3.8261719
-39.727104	75.251625	3.8359375
-39.7272	76.793121	3.8457031
-39.724899	76.713593	3.8554688
-39.724468	72.333229	3.8652344
-39.723072	74.471664	3.875
-39.722595	75.952675	3.8847656
-39.722694	81.548889	3.8945313
-39.72131	82.036423	3.9042969
-39.721157	76.780983	3.9140625
-39.720871	78.705429	3.9238281
-39.718414	77.941628	3.9335938
-39.718887	78.570526	3.9433594
-39.717426	80.360085	3.953125
-39.717201	81.571762	3.9628906
-39.715992	86.125092	3.9726563
-39.714119	83.345375	3.9824219
-39.71463	79.366402	3.9921875
-39.713223	79.590927	4.0019531
-39.712292	83.094223	4.0117188
-39.712284	86.017014	4.0214844
-39.710983	86.189941	4.03125
-39.71035	85.65419	4.0410156
-39.710133	84.915649	4.0507813
-39.709064	84.632904	4.0605469
-39.707359	83.41481	4.0703125
-39.706753	86.65255	4.0800781
-39.704895	89.172859	4.0898438
-39.704628	91.074005	4.0996094
-39.704956	89.508492	4.109375
-39.70425	85.092972	4.1191406
-39.703007	86.657784	4.1289063
-39.70319	88.859276	4.1386719
-39.702427	92.127426	4.1484375
-39.700535	94.284096	4.1582031
-39.699169	91.559402	4.1679688
-39.698822	92.183327	4.1777344
-39.698818	88.282761	4.1875
-39.698112	88.869003	4.1972656
-39.696545	94.019234	4.2070313
-39.69643	98.564453	4.2167969
-39.694305	98.023026	4.2265625
-39.693863	93.670509	4.2363281
-39.693893	89.728226	4.2460938
-39.693336	95.027771	4.2558594
-39.691574	96.615402	4.265625
-39.690269	100.3969	4.2753906
-39.689911	100.06457	4.2851563
-39.688839	98.401474	4.2949219
-39.688683	95.907608	4.3046875
-39.688046	93.108017	4.3144531
-39.686188	99.201172	4.3242188
-39.68618	103.65253	4.3339844
-39.685158	104.07851	4.34375
-39.684326	101.79025	4.3535156
-39.683643	96.715698	4.3632813
-39.682976	97.274246	4.3730469
-39.681694	102.48983	4.3828125
-39.681271	105.0378	4.3925781
-39.680267	104.89751	4.4023438
-39.680351	105.79966	4.4121094
-39.678761	104.00229	4.421875
-39.677711	100.60043	4.4316406
-39.677902	102.82291	4.4414063
-39.675327	106.43031	4.4511719
-39.675568	111.25825	4.4609375
-39.674938	108.78941	4.4707031
-39.673786	106.05004	4.4804688
-39.673546	104.22161	4.4902344
-39.672501	107.06575	4.5
-39.671486	110.19557	4.5097656
-39.670315	109.50217	4.5195313
-39.668617	112.57598	4.5292969
-39.668407	112.8614	4.5390625
-39.66861	109.17902	4.5488281
-39.666996	109.52341	4.5585938
-39.667183	109.29212	4.5683594
-39.66544	113.57641	4.578125
-39.664772	117.90335	4.5878906
-39.663387	112.81071	4.5976563
-39.663921	114.74193	4.6074219
-39.662899	113.29886	4.6171875
-39.662663	114.4083	4.6269531
-39.660831	116.10342	4.6367188
-39.659542	116.1499	4.6464844
-39.659374	119.82172	4.65625
-39.659264	120.49778	4.6660156
-39.657085	115.86487	4.6757813
-39.656437	114.72175	4.6855469
-39.656414	116.21114	4.6953125
-39.653492	120.97472	4.7050781
-39.655193	119.42731	4.7148438
-39.653557	122.91497	4.7246094
-39.652489	122.84774	4.734375
-39.651562	120.57474	4.7441406
-39.650871	119.29952	4.7539063
-39.64996	120.16393	4.7636719
-39.649132	124.24562	4.7734375
-39.648563	128.64822	4.7832031
-39.647705	126.85577	4.7929688
-39.646576	119.99636	4.8027344
-39.64613	122.88334	4.8125
-39.645905	125.67542	4.8222656
-39.644108	125.47682	4.8320313
-39.643948	130.85977	4.8417969
-39.642254	127.28536	4.8515625
-39.642532	128.72003	4.8613281
-39.642357	124.09951	4.8710938
-39.639332	125.22119	4.8808594
-39.638649	128.3287	4.890625
-39.639114	133.435	4.9003906
-39.638893	135.32544	4.9101563
-39.637886	129.99184	4.9199219
-39.636311	126.63761	4.9296875
-39.634266	129.29539	4.9394531
-39.634682	129.66583	4.9492188
-39.634144	135.09552	4.9589844
-39.632996	135.04289	4.96875
-39.63261	133.38365	4.9785156
-39.631172	133.9079	4.9882813
-39.630833	129.46701	4.9980469
-39.629566	131.6853	5.0078125
-39.628983	137.23039	5.0175781
-39.62764	139.55095	5.0273438
-39.62632	137.062	5.0371094
-39.627361	133.43779	5.046875
-39.625763	132.56749	5.0566406
-39.624737	136.19785	5.0664063
-39.623856	137.87953	5.0761719
-39.624352	140.61281	5.0859375
-39.622185	143.50021	5.0957031
-39.622643	141.93443	5.1054688
-39.620407	138.15263	5.1152344
-39.61911	137.42734	5.125
-39.619888	140.39783	5.1347656
-39.617584	145.25368	5.1445313
-39.617813	144.87239	5.1542969
-39.616875	141.08971	5.1640625
-39.61562	140.57126	5.1738281
-39.616192	143.3969	5.1835938
-39.615067	144.23254	5.1933594
-39.614773	143.14604	5.203125
-39.613197	146.65837	5.2128906
-39.612846	148.62415	5.2226563
-39.609863	147.31067	5.2324219
-39.609821	145.07986	5.2421875
-39.609665	143.2543	5.2519531
-39.607685	148.73631	5.2617188
-39.608028	150.4558	5.2714844
-39.606777	148.42923	5.28125
-39.60688	149.63072	5.2910156
-39.605633	149.91656	5.3007813
-39.604153	148.24757	5.3105469
-39.604572	147.39763	5.3203125
-39.603432	148.95203	5.3300781
-39.602592	154.1749	5.3398438
-39.601841	154.30052	5.3496094
-39.600887	152.40839	5.359375
-39.599594	149.47572	5.3691406
-39.598579	149.32527	5.3789063
-39.598145	155.15897	5.3886719
-39.596767	154.74892	5.3984375
-39.596527	158.26927	5.4082031
-39.594971	157.49509	5.4179688
-39.594749	155.09915	5.4277344
-39.594341	153.35902	5.4375
-39.594261	152.85393	5.4472656
-39.593204	157.72018	5.4570313
-39.591949	164.70801	5.4667969
-39.591476	161.02499	5.4765625
-39.590469	157.50771	5.4863281
-39.58905	156.54099	5.4960938
-39.588352	157.40199	5.5058594
-39.586819	160.38638	5.515625
-39.587078	164.52657	5.5253906
-39.585896	163.74857	5.5351563
-39.585209	162.92737	5.5449219
-39.584656	159.81367	5.5546875
-39.583881	158.24149	5.5644531
-39.582771	160.81421	5.5742188
-39.581623	167.8129	5.5839844
-39.580833	169.26497	5.59375
-39.580341	164.81131	5.6035156
-39.579514	162.86581	5.6132813
-39.577888	162.55132	5.6230469
-39.578217	164.32881	5.6328125
-39.57663	167.95345	5.6425781
-39.575806	169.19003	5.6523438
-39.575291	171.18037	5.6621094
-39.574203	167.41698	5.671875
-39.573517	163.78094	5.6816406
-39.57233	166.99091	5.6914063
-39.57198	169.7921	5.7011719
-39.57077	173.58154	5.7109375
-39.570644	174.27953	5.7207031
-39.5704	168.9257	5.7304688
-39.568455	169.38602	5.7402344
-39.567654	171.64058	5.75
-39.566681	172.49745	5.7597656
-39.566669	173.76427	5.7695313
-39.565128	175.43773	5.7792969
-39.564613	176.49623	5.7890625
-39.563015	173.10066	5.7988281
-39.563042	172.25027	5.8085938
-39.563438	174.26001	5.8183594
-39.561131	177.65346	5.828125
-39.560432	178.62617	5.8378906
-39.559849	177.86615	5.8476563
-39.5583	177.41811	5.8574219
-39.558475	177.5468	5.8671875
-39.558228	176.93942	5.8769531
-39.557156	175.13289	5.8867188
-39.557175	181.66956	5.8964844
-39.554104	182.64052	5.90625
-39.554539	181.8553	5.9160156
-39.554062	181.3723	5.9257813
-39.553677	177.77556	5.9355469
-39.551823	181.91595	5.9453125
-39.549973	182.66486	5.9550781
-39.550591	183.49133	5.9648438
-39.548439	184.99524	5.9746094
-39.549751	184.34085	5.984375
-39.547192	184.00742	5.9941406
-39.546036	180.48328	6.0039063
-39.545616	183.20721	6.0136719
-39.545418	186.98314	6.0234375
-39.543915	189.75455	6.0332031
-39.543839	187.99438	6.0429688
-39.542603	183.29883	6.0527344
-39.542694	184.24677	6.0625
-39.541405	187.15067	6.0722656
-39.540249	187.3884	6.0820313
-39.539726	193.17627	6.0917969
-39.538574	191.69995	6.1015625
-39.538822	189.85597	6.1113281
-39.537815	187.37254	6.1210938
-39.536148	185.55878	6.1308594
-39.536419	190.61855	6.140625
-39.53447	198.74565	6.1503906
-39.534378	196.74899	6.1601563
-39.533371	192.11064	6.1699219
-39.5322	190.29092	6.1796875
-39.531124	191.74123	6.1894531
-39.531376	194.06775	6.1992188
-39.531097	195.76884	6.2089844
-39.529404	198.94434	6.21875
-39.529076	199.00722	6.2285156
-39.52758	194.17058	6.2382813
-39.526932	192.30298	6.2480469
-39.525928	194.60918	6.2578125
-39.52562	200.61415	6.2675781
-39.524307	203.70663	6.2773438
-39.523315	199.7605	6.2871094
-39.522537	198.31706	6.296875
-39.522362	198.3026	6.3066406
-39.521404	197.43272	6.3164063
-39.519775	202.19315	6.3261719
-39.518135	200.76259	6.3359375
-39.518215	204.46651	6.3457031
-39.517925	203.21432	6.3554688
-39.515984	199.41846	6.3652344
-39.516026	201.76068	6.375
-39.515247	202.56927	6.3847656
-39.514427	206.94437	6.3945313
-39.514381	207.0345	6.4042969
-39.512909	204.72751	6.4140625
-39.512463	203.98997	6.4238281
-39.511303	206.05376	6.4335938
-39.510506	205.39792	6.4433594
-39.509453	206.64856	6.453125
-39.508217	209.16557	6.4628906
-39.506794	210.96173	6.4726563
-39.507061	207.48534	6.4824219
-39.50724	205.85136	6.4921875
-39.505623	206.63728	6.5019531
-39.503929	210.15784	6.5117188
-39.503445	211.39934	6.5214844
-39.503941	210.76781	6.53125
-39.501938	213.03792	6.5410156
-39.501328	212.53648	6.5507813
-39.50032	210.26662	6.5605469
-39.499496	209.19839	6.5703125
-39.499935	212.23489	6.5800781
-39.497852	216.19986	6.5898438
-39.496788	217.03256	6.5996094
-39.496601	215.44504	6.609375
-39.496941	212.13499	6.6191406
-39.49538	214.42923	6.6289063
-39.494438	214.91919	6.6386719
-39.493576	216.97282	6.6484375
-39.492886	217.93996	6.6582031
-39.489979	217.95035	6.6679688
-39.490017	219.13673	6.6777344
-39.489494	214.94565	6.6875
-39.488754	215.28346	6.6972656
-39.487923	220.23134	6.7070313
-39.487728	223.21698	6.7167969
-39.487476	222.02667	6.7265625
-39.486427	218.8887	6.7363281
-39.485359	216.63316	6.7460938
-39.48497	219.28333	6.7558594
-39.483047	220.02908	6.765625
-39.482216	226.97092	6.7753906
-39.481678	225.56653	6.7851563
-39.481625	225.2459	6.7949219
-39.481232	220.63615	6.8046875
-39.479015	217.83873	6.8144531
-39.479527	222.33864	6.8242188
-39.477337	229.59369	6.8339844
-39.476818	230.20824	6.84375
-39.475975	228.03352	6.8535156
-39.475258	224.08131	6.8632813
-39.473747	224.47639	6.8730469
-39.474243	226.39844	6.8828125
-39.473774	230.22495	6.8925781
-39.472172	231.19934	6.9023438
-39.472553	233.67146	6.9121094
-39.471409	229.73647	6.921875
-39.470249	225.28413	6.9316406
-39.469212	226.10016	6.9414063
-39.468723	233.21614	6.9511719
-39.466507	235.58263	6.9609375
-39.465748	234.33473	6.9707031
-39.465099	232.05693	6.9804688
-39.464294	229.74698	6.9902344
-39.464123	231.05954	7
-39.46212	232.94836	7.0097656
-39.461849	233.60643	7.0195313
-39.462234	238.49188	7.0292969
-39.460018	237.96956	7.0390625
-39.459373	232.31851	7.0488281
-39.459225	234.28589	7.0585938
-39.458004	234.62035	7.0683594
-39.458038	240.49211	7.078125
-39.45676	240.96518	7.0878906
-39.455261	239.19484	7.0976563
-39.454182	238.59322	7.1074219
-39.453976	238.34476	7.1171875
-39.4534	239.38644	7.1269531
-39.452225	238.73552	7.1367188
-39.451309	241.03448	7.1464844
-39.450954	245.45305	7.15625
-39.451206	241.63994	7.1660156
-39.450047	242.504	7.1757813
-39.448845	239.9718	7.1855469
-39.448189	242.18916	7.1953125
-39.446629	244.46855	7.2050781
-39.446926	245.75647	7.2148438
-39.444332	245.95535	7.2246094
-39.444271	246.29652	7.234375
-39.444271	243.52179	7.2441406
-39.442562	241.92108	7.2539063
-39.441181	244.16194	7.2636719
-39.441399	250.10466	7.2734375
-39.44112	251.66168	7.2832031
-39.439503	248.92783	7.2929688
-39.43795	245.47952	7.3027344
-39.437729	246.01714	7.3125
-39.436871	246.41043	7.3222656
-39.436573	250.37616	7.3320313
-39.43573	253.99808	7.3417969
-39.434151	254.11462	7.3515625
-39.433922	253.22902	7.3613281
-39.432346	246.75635	7.3710938
-39.432446	247.17134	7.3808594
-39.4314	251.71111	7.390625
-39.430969	257.16669	7.4003906
-39.429947	258.22235	7.4101563
-39.429371	251.9882	7.4199219
-39.429352	251.7083	7.4296875
-39.427807	252.07332	7.4394531
-39.426521	254.02995	7.4492188
-39.426537	259.62119	7.4589844
-39.425068	259.11331	7.46875
-39.424004	260.29297	7.4785156
-39.422634	255.56999	7.4882813
-39.422035	250.6394	7.4980469
-39.421467	255.10316	7.5078125
-39.421158	260.64465	7.5175781
-39.420086	264.3432	7.5273438
-39.42033	261.07132	7.5371094
-39.418495	257.45309	7.546875
-39.417843	258.3689	7.5566406
-39.417316	259.4776	7.5664063
-39.416302	260.80618	7.5761719
-39.414848	264.04169	7.5859375
-39.414627	266.44516	7.5957031
-39.413242	263.73865	7.6054688
-39.412834	257.66681	7.6152344
-39.411171	258.30536	7.625
-39.41061	265.35559	7.6347656
-39.410744	268.48245	7.6445313
-39.409149	267.74554	7.6542969
-39.408276	266.40439	7.6640625
-39.40752	263.92325	7.6738281
-39.406521	266.20294	7.6835938
-39.405922	266.35696	7.6933594
-39.404961	266.31863	7.703125
-39.404156	270.89886	7.7128906
-39.403267	269.51938	7.7226563
-39.403458	267.83307	7.7324219
-39.402119	268.07181	7.7421875
-39.400616	264.41684	7.7519531
-39.40089	270.88589	7.7617188
-39.399834	272.82782	7.7714844
-39.399647	271.76132	7.78125
