MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_solid_dimension_typei_4545_r0			Time:	20.016846	s	4/14/2019 4:55:12 AM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typei_solid_4545_dimension.tst
10.101192	-27.61413	1.7800293
10.10121	-32.137775	1.7897949
10.102587	-40.033203	1.7995605
10.103262	-46.493954	1.8093262
10.103665	-42.999493	1.8190918
10.10497	-33.636528	1.8288574
10.106541	-23.083599	1.838623
10.106412	-26.884813	1.8483887
10.107836	-33.709557	1.8581543
10.108067	-40.723797	1.8679199
10.109324	-39.0065	1.8776855
10.109554	-33.469524	1.8874512
10.110607	-23.701725	1.8972168
10.112374	-21.289934	1.9069824
10.112438	-25.946703	1.916748
10.111933	-36.206978	1.9265137
10.11355	-38.56031	1.9362793
10.113925	-34.724834	1.9460449
10.116043	-20.622932	1.9558105
10.115687	-16.891628	1.9655762
10.1169	-23.680754	1.9753418
10.118304	-29.270662	1.9851074
10.120289	-34.695339	1.994873
10.118651	-30.070053	2.0046387
10.119703	-22.559658	2.0144043
10.121505	-18.594072	2.0241699
10.122153	-13.202125	2.0339355
10.121945	-22.501329	2.0437012
10.123182	-32.590645	2.0534668
10.125049	-31.483616	2.0632324
10.124355	-22.719587	2.072998
10.126545	-13.244452	2.0827637
10.12731	-12.912703	2.0925293
10.127064	-17.729992	2.1022949
10.128732	-24.990685	2.1120605
10.129611	-26.734089	2.1218262
10.130733	-21.48811	2.1315918
10.130999	-14.108325	2.1413574
10.131454	-10.10736	2.151123
10.132141	-8.2511177	2.1608887
10.133268	-19.619005	2.1706543
10.134727	-24.366924	2.1804199
10.134323	-22.156042	2.1901855
10.135858	-14.925417	2.1999512
10.137434	-7.0332894	2.2097168
10.137579	-8.9548321	2.2194824
10.137904	-12.056887	2.229248
10.13817	-16.858662	2.2390137
10.139616	-20.30855	2.2487793
10.141346	-16.362053	2.2585449
10.141612	-7.4110651	2.2683105
10.14193	-1.9242481	2.2780762
10.143505	-3.1971741	2.2878418
10.143874	-11.301181	2.2976074
10.144629	-17.754061	2.307373
10.145493	-13.761547	2.3171387
10.14684	-7.4322548	2.3269043
10.146711	-0.84442496	2.3366699
10.147263	0.63789529	2.3464355
10.148811	-4.9371414	2.3562012
10.149415	-9.6238413	2.3659668
10.150334	-15.170542	2.3757324
10.150743	-7.9310088	2.385498
10.152542	-0.14659257	2.3952637
10.151974	7.3622179	2.4050293
10.154635	3.4187956	2.4147949
10.154298	-9.5565634	2.4245605
10.15587	-11.046466	2.4343262
10.155854	-5.6224208	2.4440918
10.156524	1.5039328	2.4538574
10.156465	10.076814	2.463623
10.15891	7.9234543	2.4733887
10.160046	1.6237509	2.4831543
10.15988	-6.2550364	2.4929199
10.160216	-8.6827993	2.5026855
10.162093	1.2145425	2.5124512
10.162293	10.438961	2.5222168
10.163768	13.605238	2.5319824
10.163983	5.76618	2.541748
10.165237	-2.345284	2.5515137
10.166518	-2.4094341	2.5612793
10.166784	3.3480067	2.5710449
10.166746	10.910258	2.5808105
10.16847	15.892822	2.5905762
10.169331	13.475332	2.6003418
10.170149	6.3235941	2.6101074
10.170373	-2.1127214	2.619873
10.171851	0.091956124	2.6296387
10.172493	13.227121	2.6394043
10.173801	20.615757	2.6491699
10.17369	17.105797	2.6589355
10.174497	10.579295	2.6687012
10.175502	3.5049851	2.6784668
10.176719	7.5149913	2.6882324
10.177583	11.736059	2.697998
10.177339	18.549358	2.7077637
10.179369	23.337002	2.7175293
10.179513	19.62784	2.7272949
10.180609	10.222234	2.7370605
10.182663	6.5680361	2.7468262
10.18225	11.339952	2.7565918
10.183189	21.834372	2.7663574
10.184185	24.289648	2.776123
10.18416	21.327093	2.7858887
10.185181	16.703197	2.7956543
10.185956	12.328936	2.8054199
10.186489	12.959604	2.8151855
10.187513	18.056301	2.8249512
10.188734	26.733646	2.8347168
10.189959	31.50506	2.8444824
10.191202	24.991482	2.854248
10.19128	17.805273	2.8640137
10.191513	13.913323	2.8737793
10.192397	19.396158	2.8835449
10.193395	30.840815	2.8933105
10.19396	30.866514	2.9030762
10.194979	29.447237	2.9128418
10.195668	24.219076	2.9226074
10.196208	18.103739	2.932373
10.198499	19.473724	2.9421387
10.198388	27.171936	2.9519043
10.199562	34.862865	2.9616699
10.199492	39.023945	2.9714355
10.20046	29.981323	2.9812012
10.202029	21.632879	2.9909668
10.202229	20.829594	3.0007324
10.2036	27.515875	3.010498
10.203649	37.361927	3.0202637
10.204943	40.839439	3.0300293
10.205998	37.877728	3.0397949
10.206514	31.158697	3.0495605
10.206856	23.454033	3.0593262
10.207689	27.052526	3.0690918
10.208604	37.200935	3.0788574
10.21031	45.873703	3.088623
10.210995	44.226704	3.0983887
10.211175	33.26218	3.1081543
10.213196	27.519869	3.1179199
10.212978	30.802183	3.1276855
10.214231	36.290947	3.1374512
10.214751	47.369293	3.1472168
10.215714	46.73111	3.1569824
10.216663	43.194332	3.166748
10.217172	33.354237	3.1765137
10.217485	28.647095	3.1862793
10.218035	36.498817	3.1960449
10.219596	47.432659	3.2058105
10.219875	53.124954	3.2155762
10.221534	48.794003	3.2253418
10.22214	38.456039	3.2351074
10.222255	35.815907	3.244873
10.223043	39.329632	3.2546387
10.224366	45.774509	3.2644043
10.224571	52.96249	3.2741699
10.226664	54.741058	3.2839355
10.227996	47.407196	3.2937012
10.22678	37.528873	3.3034668
10.228949	38.478466	3.3132324
10.229493	46.212883	3.322998
10.230022	57.160133	3.3327637
10.231343	57.903126	3.3425293
10.231184	52.021641	3.3522949
10.232409	44.373329	3.3620605
10.232974	44.260132	3.3718262
10.234686	46.965294	3.3815918
10.235417	54.54491	3.3913574
10.236394	61.564754	3.401123
10.236521	59.540859	3.4108887
10.23735	53.052277	3.4206543
10.237808	48.500175	3.4304199
10.239363	46.317867	3.4401855
10.239397	57.718937	3.4499512
10.240734	63.436783	3.4597168
10.242296	64.150673	3.4694824
10.2429	58.742237	3.479248
10.243468	50.814579	3.4890137
10.244131	51.417439	3.4987793
10.24432	54.601456	3.5085449
10.245221	61.847294	3.5183105
10.246783	69.146187	3.5280762
10.247086	65.222984	3.5378418
10.247627	59.085987	3.5476074
10.248681	52.160416	3.557373
10.249862	55.484764	3.5671387
10.250208	64.306313	3.5769043
10.2512	68.807541	3.5866699
10.252022	72.333611	3.5964355
10.252647	65.648911	3.6062012
10.254189	59.188568	3.6159668
10.254792	58.008678	3.6257324
10.255259	61.910904	3.635498
10.25615	71.604431	3.6452637
10.25649	79.152245	3.6550293
10.257629	72.318771	3.6647949
10.258376	65.113831	3.6745605
10.259322	59.033203	3.6843262
10.259303	64.355492	3.6940918
10.260835	73.380684	3.7038574
10.261242	79.279915	3.713623
10.262071	77.756935	3.7233887
10.263725	73.665077	3.7331543
10.264358	62.785744	3.7429199
10.264759	63.935062	3.7526855
10.265782	71.15184	3.7624512
10.266257	83.83136	3.7722168
10.267526	85.181755	3.7819824
10.268294	76.603363	3.791748
10.26903	68.469154	3.8015137
10.269687	67.303444	3.8112793
10.269772	72.555328	3.8210449
10.271045	83.19767	3.8308105
10.272435	85.929878	3.8405762
10.272335	85.935486	3.8503418
10.274987	76.484375	3.8601074
10.273582	67.752846	3.869873
10.275336	70.741333	3.8796387
10.275814	82.800652	3.8894043
10.277652	90.504707	3.8991699
10.277831	89.620445	3.9089355
10.278044	80.713112	3.9187012
10.279346	75.912018	3.9284668
10.280256	75.377342	3.9382324
10.281753	82.248535	3.947998
10.282619	89.914551	3.9577637
10.283037	92.718536	3.9675293
10.284584	90.162643	3.9772949
10.285368	80.102661	3.9870605
10.285163	77.494072	3.9968262
10.287271	83.698402	4.0065918
10.287281	92.582184	4.0163574
10.287481	96.450035	4.026123
10.288485	95.086494	4.0358887
10.289454	87.32148	4.0456543
10.290965	83.368454	4.0554199
10.290683	84.448967	4.0651855
10.292706	88.565521	4.0749512
10.29388	97.271202	4.0847168
10.292711	99.41555	4.0944824
10.295281	97.193047	4.104248
10.295226	89.702972	4.1140137
10.296343	83.984802	4.1237793
10.296751	92.546799	4.1335449
10.297462	98.861084	4.1433105
10.298225	102.61164	4.1530762
10.298978	101.20988	4.1628418
10.300065	94.311401	4.1726074
10.301303	91.353874	4.182373
10.301448	90.011398	4.1921387
10.302599	98.254059	4.2019043
10.303724	106.3832	4.2116699
10.304569	108.09306	4.2214355
10.304789	103.27145	4.2312012
10.305737	93.058357	4.2409668
10.30721	91.893913	4.2507324
10.307805	99.471024	4.260498
10.307433	107.06311	4.2702637
10.308691	113.11256	4.2800293
10.309855	107.19318	4.2897949
10.309999	101.28552	4.2995605
10.311758	95.725441	4.3093262
10.311996	96.574112	4.3190918
10.31317	109.04458	4.3288574
10.314399	118.04067	4.338623
10.314348	113.92783	4.3483887
10.314785	106.22842	4.3581543
10.315434	99.240479	4.3679199
10.31847	102.03421	4.3776855
10.31806	110.10999	4.3874512
10.318901	117.64162	4.3972168
10.318603	119.76099	4.4069824
10.320571	115.47795	4.416748
10.322161	106.01093	4.4265137
10.321401	101.37395	4.4362793
10.322063	108.32105	4.4460449
10.3234	118.76704	4.4558105
10.324281	124.91475	4.4655762
10.325188	119.53722	4.4753418
10.325755	111.37251	4.4851074
10.327037	104.87477	4.494873
10.327791	110.71642	4.5046387
10.328964	119.0348	4.5144043
10.329634	123.99049	4.5241699
10.329287	126.21823	4.5339355
10.332409	119.06973	4.5437012
10.331294	110.89917	4.5534668
10.33194	110.8078	4.5632324
10.333177	116.47241	4.572998
10.333552	128.82225	4.5827637
10.335569	129.20293	4.5925293
10.335135	121.96622	4.6022949
10.336632	117.8968	4.6120605
10.337035	112.60101	4.6218262
10.337406	118.54572	4.6315918
10.339125	124.454	4.6413574
10.339408	130.15765	4.651123
10.341317	132.65097	4.6608887
10.341499	123.57917	4.6706543
10.341233	117.01573	4.6804199
10.342607	119.12743	4.6901855
10.343975	126.83183	4.6999512
10.344928	134.50687	4.7097168
10.346014	134.34691	4.7194824
10.346658	130.08499	4.729248
10.346827	125.94977	4.7390137
10.34768	121.62905	4.7487793
10.349298	126.5344	4.7585449
10.350403	133.61189	4.7683105
10.350445	137.97899	4.7780762
10.351272	140.85893	4.7878418
10.352117	132.68039	4.7976074
10.35289	123.61604	4.807373
10.353827	128.69432	4.8171387
10.355039	134.55556	4.8269043
10.354276	142.59012	4.8366699
10.355659	144.65424	4.8464355
10.356697	138.18834	4.8562012
10.357779	134.20909	4.8659668
10.357919	127.62312	4.8757324
10.359089	132.39807	4.885498
10.360636	143.11652	4.8952637
10.362145	150.02388	4.9050293
10.360893	144.69936	4.9147949
10.363566	134.21149	4.9245605
10.363468	129.62215	4.9343262
10.364366	134.56631	4.9440918
10.365946	144.3187	4.9538574
10.365349	151.778	4.963623
10.365808	150.94078	4.9733887
10.36736	143.15717	4.9831543
10.368315	136.38176	4.9929199
10.367817	133.57721	5.0026855
10.369699	144.51653	5.0124512
10.371466	153.02676	5.0222168
10.372058	154.77728	5.0319824
10.37268	148.85738	5.041748
10.373003	139.14522	5.0515137
10.374565	139.43765	5.0612793
10.375135	143.83524	5.0710449
10.375019	151.84386	5.0808105
10.376266	158.10934	5.0905762
10.37666	156.22876	5.1003418
10.37838	147.70667	5.1101074
10.377912	140.08838	5.119873
10.379763	142.565	5.1296387
10.379231	153.60378	5.1394043
10.381197	162.61018	5.1491699
10.381864	159.19394	5.1589355
10.382683	152.08868	5.1687012
10.384437	146.04767	5.1784668
10.384392	147.71162	5.1882324
10.386067	154.24937	5.197998
10.386099	158.62918	5.2077637
10.387435	166.02699	5.2175293
10.388406	161.05873	5.2272949
10.387138	153.29398	5.2370605
10.38838	150.63901	5.2468262
10.390985	151.50235	5.2565918
10.391412	162.72775	5.2663574
10.392128	169.66374	5.276123
10.391822	164.83881	5.2858887
10.393969	159.2496	5.2956543
10.393967	153.79063	5.3054199
10.394486	154.53011	5.3151855
10.39556	160.41039	5.3249512
10.396574	167.58008	5.3347168
10.39653	172.33795	5.3444824
10.398863	168.42267	5.354248
10.399035	160.20935	5.3640137
10.39952	156.25066	5.3737793
10.401682	162.09328	5.3835449
10.400705	172.2184	5.3933105
10.402354	174.28419	5.4030762
10.402633	172.86009	5.4128418
10.403442	167.43341	5.4226074
10.405737	161.4288	5.432373
10.405669	161.29083	5.4421387
10.406186	169.00798	5.4519043
10.406864	177.69536	5.4616699
10.408707	183.00861	5.4714355
10.408545	173.05212	5.4812012
10.409442	163.61377	5.4909668
10.410225	164.28419	5.5007324
10.411255	171.0428	5.510498
10.412607	179.81505	5.5202637
10.413496	182.3028	5.5300293
10.41361	178.81781	5.5397949
10.415845	173.41727	5.5495605
10.414279	164.5748	5.5593262
10.416682	168.82272	5.5690918
10.416845	177.82278	5.5788574
10.417676	188.17072	5.588623
10.419263	187.17209	5.5983887
10.41978	176.72931	5.6081543
10.420279	173.17087	5.6179199
10.420579	172.06908	5.6276855
10.421485	178.12677	5.6374512
10.42263	190.04529	5.6472168
10.423212	188.22423	5.6569824
10.424777	187.87047	5.666748
10.425467	177.57217	5.6765137
10.425546	170.71565	5.6862793
10.428149	180.64621	5.6960449
10.428041	189.62227	5.7058105
10.42797	195.09195	5.7155762
10.429203	191.55122	5.7253418
10.430749	182.18301	5.7351074
10.431637	176.4487	5.744873
10.432564	180.85692	5.7546387
10.431912	188.89594	5.7644043
10.434159	196.01094	5.7741699
10.43357	195.29581	5.7839355
10.435341	190.94171	5.7937012
10.43648	181.54881	5.8034668
10.436376	179.78113	5.8132324
10.43722	188.67424	5.822998
10.438172	198.88463	5.8327637
10.438325	199.9715	5.8425293
10.440026	195.0274	5.8522949
10.441168	186.86504	5.8620605
10.441875	185.44307	5.8718262
10.442096	190.79498	5.8815918
10.443172	194.39696	5.8913574
10.443558	203.74103	5.901123
10.445207	202.71423	5.9108887
10.445247	196.60982	5.9206543
10.445271	188.74048	5.9304199
10.447553	186.94604	5.9401855
10.44741	198.53006	5.9499512
10.448267	204.67908	5.9597168
10.449158	205.6918	5.9694824
10.449705	202.64171	5.979248
10.452479	193.82071	5.9890137
10.452	194.53578	5.9987793
10.452967	196.09837	6.0085449
10.454033	204.65463	6.0183105
10.453775	211.71811	6.0280762
10.455579	209.52574	6.0378418
10.456075	203.34879	6.0476074
10.457376	192.6051	6.057373
10.457281	196.74861	6.0671387
10.458284	207.93527	6.0769043
10.458832	212.24895	6.0866699
10.460015	215.07341	6.0964355
10.461878	209.01712	6.1062012
10.460757	199.65427	6.1159668
10.463603	199.83418	6.1257324
10.463576	201.8365	6.135498
10.464057	213.3351	6.1452637
10.465271	221.3658	6.1550293
10.46635	217.73239	6.1647949
10.466968	205.06381	6.1745605
10.467402	201.22672	6.1843262
10.466571	206.06116	6.1940918
10.468074	214.49261	6.2038574
10.46997	223.0036	6.213623
10.471601	222.07188	6.2233887
10.472127	216.26538	6.2331543
10.472658	205.63921	6.2429199
10.472571	205.84036	6.2526855
10.47366	212.222	6.2624512
10.474509	224.60551	6.2722168
10.476432	228.68056	6.2819824
10.475769	219.91504	6.291748
10.477695	212.44954	6.3015137
10.478244	207.978	6.3112793
10.478917	215.05821	6.3210449
10.4793	225.80989	6.3308105
10.480584	228.68771	6.3405762
10.481351	228.51591	6.3503418
10.482752	219.91611	6.3601074
10.482589	209.94772	6.369873
10.483612	215.99515	6.3796387
10.484035	224.74326	6.3894043
10.485699	234.13643	6.3991699
10.486484	233.465	6.4089355
10.487277	222.76877	6.4187012
10.487565	218.57344	6.4284668
10.488082	219.0657	6.4382324
10.489875	225.21614	6.447998
10.489337	231.89575	6.4577637
10.491376	235.14139	6.4675293
10.491117	232.48497	6.4772949
10.492015	224.0289	6.4870605
10.494053	221.18623	6.4968262
10.495525	223.79895	6.5065918
10.494834	235.29369	6.5163574
10.495898	239.6837	6.526123
10.497142	238.03667	6.5358887
10.497672	228.83206	6.5456543
10.499405	226.78769	6.5554199
10.498672	227.05522	6.5651855
10.50051	231.27332	6.5749512
10.499847	241.31383	6.5847168
10.501889	242.28665	6.5944824
10.502529	241.29628	6.604248
10.503675	231.78552	6.6140137
10.503529	225.74216	6.6237793
10.505131	234.9913	6.6335449
10.505167	242.11171	6.6433105
10.506105	246.80093	6.6530762
10.508251	246.44501	6.6628418
10.507928	237.58771	6.6726074
10.50806	233.40036	6.682373
10.509071	230.8634	6.6921387
10.51207	239.82486	6.7019043
10.510433	250.78493	6.7116699
10.511805	251.62837	6.7214355
10.51376	247.02277	6.7312012
10.514031	234.00255	6.7409668
10.514726	234.9929	6.7507324
10.514444	242.98775	6.760498
10.51639	248.22462	6.7702637
10.516872	254.89682	6.7800293
10.518027	251.99184	6.7897949
10.518702	242.91516	6.7995605
10.518884	238.26595	6.8093262
10.519593	239.16594	6.8190918
10.521459	248.65349	6.8288574
10.521252	260.34613	6.838623
10.522846	258.35397	6.8483887
10.52381	250.15175	6.8581543
10.52527	240.46416	6.8679199
10.525066	243.86955	6.8776855
10.526569	250.73907	6.8874512
10.527822	259.0936	6.8972168
10.528035	261.36014	6.9069824
10.530099	257.18576	6.916748
10.529249	246.72289	6.9265137
10.531117	244.10489	6.9362793
10.53075	250.21387	6.9460449
10.531857	260.70044	6.9558105
10.532411	267.62033	6.9655762
10.533173	260.06998	6.9753418
10.53475	252.53847	6.9851074
10.535464	247.32047	6.994873
10.53567	250.64375	7.0046387
10.53716	261.04358	7.0144043
10.536989	266.37372	7.0241699
10.53812	268.75534	7.0339355
10.539063	262.11908	7.0437012
10.539558	252.68343	7.0534668
10.540982	254.36246	7.0632324
10.541262	258.84192	7.072998
10.542248	271.40607	7.0827637
10.543175	272.56982	7.0925293
10.543418	264.57672	7.1022949
10.545097	261.10703	7.1120605
10.54533	257.63016	7.1218262
10.546078	260.83591	7.1315918
10.547771	265.71936	7.1413574
10.547697	273.55145	7.151123
10.549925	275.30386	7.1608887
10.548895	266.40829	7.1706543
10.550528	262.82617	7.1804199
10.550968	260.45895	7.1901855
10.553112	268.20236	7.1999512
10.553365	278.01135	7.2097168
10.553964	277.33322	7.2194824
10.555696	273.12518	7.229248
10.55533	269.07565	7.2390137
10.555796	263.3912	7.2487793
10.558337	266.13049	7.2585449
10.558235	275.58167	7.2683105
10.558382	280.6651	7.2780762
10.560178	284.15546	7.2878418
10.560229	273.53998	7.2976074
10.560864	265.10864	7.307373
10.561618	269.08936	7.3171387
10.562089	275.03891	7.3269043
10.563065	284.04507	7.3366699
10.564271	287.27835	7.3464355
10.564332	279.08762	7.3562012
10.566321	275.57297	7.3659668
10.567063	269.08722	7.3757324
10.567595	274.83148	7.385498
10.568371	284.72693	7.3952637
10.569078	290.52545	7.4050293
10.570095	289.01428	7.4147949
10.571297	276.4747	7.4245605
10.571795	272.2301	7.4343262
10.572239	277.62155	7.4440918
10.572763	285.46387	7.4538574
10.573532	294.69666	7.463623
10.574915	291.70154	7.4733887
10.576429	286.92526	7.4831543
10.576837	278.88364	7.4929199
10.578967	274.64331	7.5026855
10.577	286.04599	7.5124512
10.578814	295.85028	7.5222168
10.579476	298.19299	7.5319824
10.580624	292.82986	7.541748
10.58114	282.13419	7.5515137
10.582419	280.67419	7.5612793
10.582875	286.66504	7.5710449
10.583536	293.1496	7.5808105
10.584508	299.54385	7.5905762
10.584641	298.45636	7.6003418
10.587182	291.04678	7.6101074
10.586759	283.05991	7.619873
10.588182	285.18222	7.6296387
10.588234	294.4664	7.6394043
10.58885	303.8168	7.6491699
10.590771	304.7475	7.6589355
10.590835	295.36414	7.6687012
10.592145	288.01782	7.6784668
10.592505	288.14334	7.6882324
10.593657	293.88339	7.697998
10.593518	300.46259	7.7077637
10.595337	308.86859	7.7175293
10.594866	304.50909	7.7272949
10.596952	296.37982	7.7370605
10.597754	290.95102	7.7468262
10.597752	292.49527	7.7565918
10.598634	303.27356	7.7663574
10.600663	310.05569	7.776123
10.599296	306.27328	7.7858887
10.601044	303.35559	7.7956543
10.602696	296.10437	7.8054199
10.603241	297.48657	7.8151855
10.60372	299.87881	7.8249512
10.606283	309.6636	7.8347168
10.606131	315.4491	7.8444824
10.606018	310.48859	7.854248
10.606566	303.97098	7.8640137
10.608408	295.5079	7.8737793
10.608747	299.18457	7.8835449
10.60951	311.67822	7.8933105
10.610652	315.77182	7.9030762
10.610725	316.45758	7.9128418
10.612544	310.99579	7.9226074
10.613578	302.01099	7.932373
10.612716	300.67252	7.9421387
10.61407	307.38141	7.9519043
10.615309	317.29742	7.9616699
10.615641	324.78085	7.9714355
10.616151	317.26239	7.9812012
10.617145	306.19525	7.9909668
10.618238	305.009	8.0007324
10.618702	307.65558	8.010498
10.62016	317.48184	8.0202637
10.621128	327.48984	8.0300293
10.622312	323.53119	8.0397949
10.623231	317.38657	8.0495605
10.623214	306.77979	8.0593262
10.624606	308.04404	8.0690918
10.625075	315.70459	8.0788574
10.62539	327.36127	8.088623
10.6261	331.34796	8.0983887
10.627197	320.7742	8.1081543
10.62817	312.39987	8.1179199
10.628716	310.13553	8.1276855
10.629969	316.84393	8.1374512
10.630922	329.17023	8.1472168
10.631818	330.04855	8.1569824
10.632973	330.22397	8.166748
10.633417	319.08987	8.1765137
10.63531	311.95514	8.1862793
10.634548	318.56247	8.1960449
10.636192	328.06943	8.2058105
10.637175	337.21472	8.2155762
10.636607	334.46255	8.2253418
