MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_hd_uprint_typeiv_090_r0			Time:	20.018799	s	4/13/2019 11:00:47 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typeiv_solid_4545_uprint.tst
Displacement	Force	Running Time
mm	N	s
-40.041946	-204.23219	0.023193359
-40.043831	-210.21982	0.032958984
-40.042427	-209.4743	0.042724609
-40.04203	-206.242	0.052490234
-40.04184	-206.90327	0.062255859
-40.042191	-205.7054	0.072021484
-40.041168	-206.56322	0.081787109
-40.038727	-202.90422	0.091552734
-40.038898	-205.34891	0.10131836
-40.03846	-207.38593	0.11108398
-40.038116	-208.26567	0.12084961
-40.036823	-203.71255	0.13061523
-40.035469	-200.21111	0.14038086
-40.035244	-203.65805	0.15014648
-40.034489	-200.67097	0.15991211
-40.034294	-202.66824	0.16967773
-40.032925	-203.5215	0.17944336
-40.031868	-205.7972	0.18920898
-40.030678	-203.42772	0.19897461
-40.029789	-193.92488	0.20874023
-40.028812	-196.64499	0.21850586
-40.027225	-199.15594	0.22827148
-40.027378	-202.27162	0.23803711
-40.027714	-201.01109	0.24780273
-40.025753	-196.12636	0.25756836
-40.025604	-196.55388	0.26733398
-40.02507	-191.40627	0.27709961
-40.022667	-193.78905	0.28686523
-40.023003	-197.92265	0.29663086
-40.022167	-196.30908	0.30639648
-40.020229	-200.45142	0.31616211
-40.020271	-191.44957	0.32592773
-40.020077	-188.90094	0.33569336
-40.018612	-188.75427	0.34545898
-40.017647	-194.09979	0.35522461
-40.01749	-198.06619	0.36499023
-40.015923	-192.87076	0.37475586
-40.016495	-192.48239	0.38452148
-40.014988	-188.31487	0.39428711
-40.013893	-187.18033	0.40405273
-40.013123	-189.49951	0.41381836
-40.012009	-191.59889	0.42358398
-40.010975	-193.06938	0.43334961
-40.010551	-190.63708	0.44311523
-40.010223	-183.59729	0.45288086
-40.009312	-183.32278	0.46264648
-40.008602	-187.20346	0.47241211
-40.007885	-192.36472	0.48217773
-40.007504	-189.62465	0.49194336
-40.004841	-188.01355	0.50170898
-40.005859	-183.88217	0.51147461
-40.004696	-182.94122	0.52124023
-40.003002	-182.22183	0.53100586
-40.002193	-183.61226	0.54077148
-40.001694	-189.43628	0.55053711
-39.999901	-185.40161	0.56030273
-39.999725	-183.85292	0.57006836
-39.998837	-178.4395	0.57983398
-39.998775	-179.2103	0.58959961
-39.995747	-183.17719	0.59936523
-39.995781	-183.88985	0.60913086
-39.996078	-183.28833	0.61889648
-39.995022	-179.78889	0.62866211
-39.994125	-178.04745	0.63842773
-39.993095	-177.08002	0.64819336
-39.991684	-174.89937	0.65795898
-39.991913	-180.87367	0.66772461
-39.990299	-180.11253	0.67749023
-39.990242	-178.67947	0.68725586
-39.989849	-175.35497	0.69702148
-39.988022	-172.10417	0.70678711
-39.988228	-175.69511	0.71655273
-39.987247	-174.93851	0.72631836
-39.985447	-174.76767	0.73608398
-39.985706	-176.79259	0.74584961
-39.98407	-173.48181	0.75561523
-39.984047	-172.9872	0.76538086
-39.982994	-169.20882	0.77514648
-39.982952	-170.05394	0.78491211
-39.981308	-172.56691	0.79467773
-39.980671	-176.12895	0.80444336
-39.979874	-173.0162	0.81420898
-39.978745	-168.30432	0.82397461
-39.979244	-169.39592	0.83374023
-39.977402	-166.1833	0.84350586
-39.976364	-168.08168	0.85327148
-39.975544	-169.52321	0.86303711
-39.974953	-172.43173	0.87280273
-39.973965	-170.75635	0.88256836
-39.972897	-166.33548	0.89233398
-39.972324	-160.87793	0.90209961
-39.972183	-165.2193	0.91186523
-39.970592	-169.51772	0.92163086
-39.969429	-169.57616	0.93139648
-39.969345	-164.97379	0.94116211
-39.969231	-165.42265	0.95092773
-39.967274	-159.90746	0.96069336
-39.967213	-161.94028	0.97045898
-39.964939	-163.2438	0.98022461
-39.965214	-165.67328	0.98999023
-39.965111	-169.63091	0.99975586
-39.963558	-160.99107	1.0095215
-39.964237	-156.41881	1.0192871
-39.961773	-156.59999	1.0290527
-39.960728	-160.65686	1.0388184
-39.960972	-164.49802	1.048584
-39.960331	-161.5134	1.0583496
-39.958687	-161.15561	1.0681152
-39.957729	-156.43895	1.0778809
-39.956841	-155.30701	1.0876465
-39.956806	-156.92839	1.0974121
-39.955193	-156.44545	1.1071777
-39.954903	-163.08646	1.1169434
-39.954411	-158.32379	1.126709
-39.952976	-153.93312	1.1364746
-39.952171	-150.96571	1.1462402
-39.950802	-152.05859	1.1560059
-39.950687	-156.77043	1.1657715
-39.94944	-155.90421	1.1755371
-39.949379	-154.53186	1.1853027
-39.948425	-152.15268	1.1950684
-39.946774	-151.06226	1.204834
-39.946365	-148.42291	1.2145996
-39.946308	-149.38437	1.2243652
-39.945129	-154.5793	1.2341309
-39.944317	-152.96927	1.2438965
-39.942867	-151.34767	1.2536621
-39.942692	-146.52092	1.2634277
-39.941536	-145.27693	1.2731934
-39.939934	-149.3336	1.282959
-39.939877	-148.88007	1.2927246
-39.93969	-149.9962	1.3024902
-39.939079	-147.07846	1.3122559
-39.93779	-147.70235	1.3220215
-39.936474	-144.72844	1.3317871
-39.936619	-141.89592	1.3415527
-39.935265	-147.0795	1.3513184
-39.934128	-145.6494	1.361084
-39.933151	-146.10405	1.3708496
-39.932545	-144.23083	1.3806152
-39.932713	-140.06146	1.3903809
-39.931076	-142.5591	1.4001465
-39.929676	-139.95566	1.4099121
-39.929615	-141.04568	1.4196777
-39.928383	-143.63957	1.4294434
-39.929035	-141.58105	1.439209
-39.927235	-142.50143	1.4489746
-39.924965	-135.58244	1.4587402
-39.9258	-135.77399	1.4685059
-39.925171	-137.70293	1.4782715
-39.923641	-142.6821	1.4880371
-39.923512	-141.0885	1.4978027
-39.921329	-137.668	1.5075684
-39.922096	-135.92152	1.517334
-39.921566	-133.00992	1.5270996
-39.91906	-135.2733	1.5368652
-39.919765	-136.90831	1.5466309
-39.918419	-138.8087	1.5563965
-39.916676	-139.53502	1.5661621
-39.915981	-132.43694	1.5759277
-39.915009	-128.99936	1.5856934
-39.914536	-129.28423	1.595459
-39.914032	-135.03281	1.6052246
-39.912987	-135.04988	1.6149902
-39.911957	-134.56316	1.6247559
-39.912613	-134.13472	1.6345215
-39.911175	-126.8709	1.6442871
-39.910122	-128.42145	1.6540527
-39.909634	-127.99718	1.6638184
-39.908611	-132.50079	1.673584
-39.909115	-136.50992	1.6833496
-39.907013	-130.98474	1.6931152
