MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_solid_dimension_typei_090_r0			Time:	20.029297	s	4/15/2019 2:14:56 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typei_solid_090_dimension.tst
10.115601	-1.2140497	1.7822266
10.115991	-2.3910923	1.7919922
10.117356	-2.7506294	1.8017578
10.117816	0.58186489	1.8115234
10.118372	3.094223	1.8212891
10.119131	8.3317308	1.8310547
10.120717	2.2407691	1.8408203
10.120547	-0.82372165	1.8505859
10.121746	0.1612847	1.8603516
10.122181	4.1391335	1.8701172
10.123094	6.6371884	1.8798828
10.125001	9.3895664	1.8896484
10.125726	6.6365981	1.8994141
10.126149	6.7479029	1.9091797
10.125779	4.4192438	1.9189453
10.127272	1.7831736	1.9287109
10.127807	8.6825161	1.9384766
10.129093	13.132408	1.9482422
10.129303	13.5005	1.9580078
10.130515	10.795877	1.9677734
10.130928	6.1227551	1.9775391
10.13318	10.139204	1.9873047
10.133372	9.2030706	1.9970703
10.133277	14.324582	2.0068359
10.135661	19.964308	2.0166016
10.135788	14.800664	2.0263672
10.135905	14.724044	2.0361328
10.136982	9.3892345	2.0458984
10.138281	9.583456	2.0556641
10.140513	18.930708	2.0654297
10.139348	21.228952	2.0751953
10.139823	22.359079	2.0849609
10.142113	17.337309	2.0947266
10.14235	13.549974	2.1044922
10.142686	15.813329	2.1142578
10.144344	17.641199	2.1240234
10.144629	24.05677	2.1337891
10.145632	25.926916	2.1435547
10.145763	23.391655	2.1533203
10.146711	18.833626	2.1630859
10.148023	15.335247	2.1728516
10.148699	20.628204	2.1826172
10.149668	29.376133	2.1923828
10.149994	29.349194	2.2021484
10.150458	27.827259	2.2119141
10.152031	23.521984	2.2216797
10.153395	21.202429	2.2314453
10.153974	24.562126	2.2412109
10.155053	28.761148	2.2509766
10.154917	31.700333	2.2607422
10.156171	35.282043	2.2705078
10.156548	28.623533	2.2802734
10.156882	24.232573	2.2900391
10.157128	25.654915	2.2998047
10.159208	31.996891	2.3095703
10.160797	37.964603	2.3193359
10.160732	34.293495	2.3291016
10.161386	34.069885	2.3388672
10.162399	31.161095	2.3486328
10.163935	29.902134	2.3583984
10.163977	34.484653	2.3681641
10.16414	36.146946	2.3779297
10.166024	41.367588	2.3876953
10.166378	38.94445	2.3974609
10.167127	34.543541	2.4072266
10.168077	33.831921	2.4169922
10.169426	35.064716	2.4267578
10.170123	39.883465	2.4365234
10.170502	43.543854	2.4462891
10.171516	41.190197	2.4560547
10.172256	40.083168	2.4658203
10.173627	39.17392	2.4755859
10.174719	39.004475	2.4853516
10.174809	40.596592	2.4951172
10.174972	44.655182	2.5048828
10.174995	49.637829	2.5146484
10.176508	48.144306	2.5244141
10.17821	42.016865	2.5341797
10.179147	40.952496	2.5439453
10.179828	43.217651	2.5537109
10.180105	48.107155	2.5634766
10.181591	48.747738	2.5732422
10.182155	48.462193	2.5830078
10.181954	50.662991	2.5927734
10.183974	45.521351	2.6025391
10.184634	43.79567	2.6123047
10.185208	47.592812	2.6220703
10.186219	53.561958	2.6318359
10.186956	58.386398	2.6416016
10.187426	55.091324	2.6513672
10.187551	48.737263	2.6611328
10.188999	50.474026	2.6708984
10.189987	50.547253	2.6806641
10.191699	55.706024	2.6904297
10.192391	60.238628	2.7001953
10.192493	58.550797	2.7099609
10.194051	58.378803	2.7197266
10.194685	51.682823	2.7294922
10.194764	51.791306	2.7392578
10.195353	57.431698	2.7490234
10.196446	63.456886	2.7587891
10.197223	65.628311	2.7685547
10.198265	57.765751	2.7783203
10.198815	56.470924	2.7880859
10.199941	57.690865	2.7978516
10.200871	57.664101	2.8076172
10.202065	64.949799	2.8173828
10.202076	67.079979	2.8271484
10.203187	67.851822	2.8369141
10.204045	62.171852	2.8466797
10.204821	56.641567	2.8564453
10.205065	60.835011	2.8662109
10.206105	67.274742	2.8759766
10.206779	71.038712	2.8857422
10.207606	70.894699	2.8955078
10.209362	65.445839	2.9052734
10.210649	65.36673	2.9150391
10.210423	66.380775	2.9248047
10.210456	68.364227	2.9345703
10.212147	72.402557	2.9443359
10.213118	76.581497	2.9541016
10.214213	72.544456	2.9638672
10.215036	68.248367	2.9736328
10.215137	66.239517	2.9833984
10.216218	69.947411	2.9931641
10.216456	77.515808	3.0029297
10.217549	76.825592	3.0126953
10.219454	76.092125	3.0224609
10.218949	72.131866	3.0322266
10.220616	73.097084	3.0419922
10.220394	73.438499	3.0517578
10.221847	73.310326	3.0615234
10.222023	81.155792	3.0712891
10.224002	82.781357	3.0810547
10.224877	75.893173	3.0908203
10.224567	76.369461	3.1005859
10.226303	74.309418	3.1103516
10.225827	81.484871	3.1201172
10.226672	82.25515	3.1298828
10.228285	82.691132	3.1396484
10.228785	85.794685	3.1494141
10.229997	81.948082	3.1591797
10.231355	81.151794	3.1689453
10.231552	80.200996	3.1787109
10.233579	85.136864	3.1884766
10.233478	91.292854	3.1982422
10.23474	89.828964	3.2080078
10.234107	86.791527	3.2177734
10.23517	83.66227	3.2275391
10.237311	83.495003	3.2373047
10.237322	87.542587	3.2470703
10.238144	90.513702	3.2568359
10.238325	93.516136	3.2666016
10.239267	94.310608	3.2763672
10.24048	89.30191	3.2861328
10.241376	85.888588	3.2958984
10.242062	87.98674	3.3056641
10.243652	92.108131	3.3154297
10.244121	99.454414	3.3251953
10.244374	97.856636	3.3349609
10.246284	91.23008	3.3447266
10.246166	91.603485	3.3544922
10.245932	91.324532	3.3642578
10.247109	95.194542	3.3740234
10.248921	99.830315	3.3837891
10.249955	103.17239	3.3935547
10.249898	99.487953	3.4033203
10.250774	93.337914	3.4130859
10.251493	92.753494	3.4228516
10.253041	97.137695	3.4326172
10.253966	104.64489	3.4423828
10.254615	106.59673	3.4521484
10.255875	101.99159	3.4619141
10.255852	99.283791	3.4716797
10.257746	99.099327	3.4814453
10.257667	98.874992	3.4912109
10.259599	104.79048	3.5009766
10.258744	108.24247	3.5107422
10.259802	108.74072	3.5205078
10.260148	105.95376	3.5302734
10.261753	99.340759	3.5400391
10.262894	102.34145	3.5498047
10.263877	107.20543	3.5595703
10.262835	110.80331	3.5693359
10.264113	114.41785	3.5791016
10.265184	108.44233	3.5888672
10.26682	108.21704	3.5986328
10.268117	106.31366	3.6083984
10.267312	108.58675	3.6181641
10.268548	112.84705	3.6279297
10.269401	117.37233	3.6376953
10.270239	117.74808	3.6474609
10.270722	112.11737	3.6572266
10.272518	106.99639	3.6669922
10.273745	111.42063	3.6767578
10.274384	116.6856	3.6865234
10.274174	117.54153	3.6962891
10.275492	117.39561	3.7060547
10.276866	114.9911	3.7158203
10.276515	115.98648	3.7255859
10.277627	113.62231	3.7353516
10.277588	114.88777	3.7451172
10.279985	121.33601	3.7548828
10.279649	123.63493	3.7646484
10.280665	123.43122	3.7744141
10.281932	119.1134	3.7841797
10.281345	116.70541	3.7939453
10.282951	120.49513	3.8037109
10.283675	122.85378	3.8134766
10.28618	125.82828	3.8232422
10.285444	125.92259	3.8330078
10.287433	125.32104	3.8427734
10.286986	124.86638	3.8525391
10.288099	120.52087	3.8623047
10.289567	121.73018	3.8720703
10.289798	130.15587	3.8818359
10.290754	132.99059	3.8916016
10.291924	130.89084	3.9013672
10.292362	124.75671	3.9111328
10.293349	124.64704	3.9208984
10.294465	129.83798	3.9306641
10.295897	131.31944	3.9404297
10.295951	134.32022	3.9501953
10.295931	136.2731	3.9599609
10.298063	133.03793	3.9697266
10.297964	129.02716	3.9794922
10.299191	126.2597	3.9892578
10.299833	134.4449	3.9990234
10.302046	141.33171	4.0087891
10.300776	140.13791	4.0185547
10.302013	135.6386	4.0283203
10.303661	133.49754	4.0380859
10.304856	132.71764	4.0478516
10.304857	136.77661	4.0576172
10.304327	141.26111	4.0673828
10.306933	145.28427	4.0771484
10.306537	143.86935	4.0869141
10.308141	138.16693	4.0966797
10.309239	134.5034	4.1064453
10.310553	137.17186	4.1162109
10.3104	144.87854	4.1259766
10.310798	149.16608	4.1357422
10.311183	145.28717	4.1455078
10.312394	144.63231	4.1552734
10.313289	140.59558	4.1650391
10.315022	142.3869	4.1748047
10.315907	146.81084	4.1845703
10.316882	148.09767	4.1943359
10.316508	154.59459	4.2041016
10.31776	147.7661	4.2138672
10.318501	142.93781	4.2236328
10.319097	145.26657	4.2333984
10.319805	146.7048	4.2431641
10.321039	154.36853	4.2529297
10.321932	154.80238	4.2626953
10.323581	152.24315	4.2724609
10.324013	150.74725	4.2822266
10.323803	148.81248	4.2919922
10.32463	150.9249	4.3017578
10.325696	153.83025	4.3115234
10.326902	156.52032	4.3212891
10.326771	160.79126	4.3310547
10.329011	155.56819	4.3408203
10.328937	152.03329	4.3505859
10.329786	151.92242	4.3603516
10.330465	155.48721	4.3701172
10.33182	160.26221	4.3798828
10.332379	160.90997	4.3896484
10.332841	159.60217	4.3994141
10.333843	160.72589	4.4091797
10.335169	156.88736	4.4189453
10.335541	156.3161	4.4287109
10.335807	162.08789	4.4384766
10.337409	165.89461	4.4482422
10.337447	166.84442	4.4580078
10.33914	162.96649	4.4677734
10.340563	158.08112	4.4775391
10.34137	161.63623	4.4873047
10.342051	162.70241	4.4970703
10.343385	167.08905	4.5068359
10.343117	169.57256	4.5166016
10.344926	169.7356	4.5263672
10.3442	166.276	4.5361328
10.345496	160.39082	4.5458984
10.345993	163.61339	4.5556641
10.346502	171.15445	4.5654297
10.348245	176.40587	4.5751953
10.349034	174.67467	4.5849609
10.349793	167.24185	4.5947266
10.350882	166.71144	4.6044922
10.351176	171.5088	4.6142578
10.35161	169.66156	4.6240234
10.352603	177.48524	4.6337891
10.353679	177.21292	4.6435547
10.355332	177.494	4.6533203
10.356226	170.77347	4.6630859
10.355717	167.36813	4.6728516
10.356803	172.13847	4.6826172
10.357576	181.15669	4.6923828
10.358821	182.19557	4.7021484
10.359321	179.6902	4.7119141
10.360217	175.8532	4.7216797
10.360511	175.11073	4.7314453
10.362488	175.95879	4.7412109
10.363408	181.23802	4.7509766
10.36335	186.40349	4.7607422
10.365411	187.02715	4.7705078
10.363714	181.13367	4.7802734
10.365486	176.85611	4.7900391
10.366204	175.60991	4.7998047
10.367585	184.12668	4.8095703
10.368669	189.60837	4.8193359
10.36991	187.17633	4.8291016
10.37047	186.80637	4.8388672
10.37174	181.51413	4.8486328
10.371597	183.40529	4.8583984
10.371803	185.57597	4.8681641
10.373463	188.09401	4.8779297
10.374566	194.63513	4.8876953
10.375212	193.46233	4.8974609
10.375307	186.38268	4.9072266
10.375674	186.02466	4.9169922
10.376339	184.74297	4.9267578
10.377931	194.71591	4.9365234
10.378302	194.71931	4.9462891
10.379169	194.01717	4.9560547
10.3809	194.88298	4.9658203
10.382092	191.99574	4.9755859
10.381719	190.28487	4.9853516
10.382854	190.88983	4.9951172
10.382706	197.07289	5.0048828
10.384269	202.89214	5.0146484
10.385665	199.23222	5.0244141
10.385679	195.81964	5.0341797
10.386673	192.25922	5.0439453
10.387434	195.7285	5.0537109
10.388711	202.45531	5.0634766
10.390359	201.39488	5.0732422
10.390345	204.20137	5.0830078
10.390876	203.93953	5.0927734
10.391524	198.13223	5.1025391
10.392735	197.07065	5.1123047
10.393733	200.12051	5.1220703
10.394035	207.51877	5.1318359
10.395223	210.67149	5.1416016
10.395007	206.55933	5.1513672
10.396885	201.30479	5.1611328
10.397457	201.88631	5.1708984
10.398925	203.00166	5.1806641
10.398796	206.88789	5.1904297
10.399554	211.69302	5.2001953
10.400431	212.67656	5.2099609
10.401659	210.22714	5.2197266
10.403387	202.31114	5.2294922
10.402667	205.14645	5.2392578
10.404188	208.58722	5.2490234
10.405545	215.76559	5.2587891
10.406071	217.7545	5.2685547
10.406455	210.06511	5.2783203
10.406966	210.3598	5.2880859
10.40744	209.42168	5.2978516
10.408932	209.77458	5.3076172
10.409435	218.85497	5.3173828
10.410326	219.94916	5.3271484
10.411462	223.29114	5.3369141
10.412078	215.21156	5.3466797
10.413174	209.20947	5.3564453
10.413898	214.05344	5.3662109
10.413794	220.99498	5.3759766
10.415148	225.83548	5.3857422
10.415522	224.35124	5.3955078
10.416996	218.14113	5.4052734
10.418339	216.39543	5.4150391
10.418742	216.32132	5.4248047
10.419998	222.5826	5.4345703
10.420028	225.54041	5.4443359
10.420943	228.03087	5.4541016
10.422075	224.84236	5.4638672
10.423118	218.98676	5.4736328
10.423476	218.72713	5.4833984
10.423856	224.94588	5.4931641
10.426158	229.4174	5.5029297
10.425992	230.14513	5.5126953
10.426837	229.26932	5.5224609
10.426436	225.57127	5.5322266
10.428223	225.2765	5.5419922
10.429456	225.31598	5.5517578
10.430145	226.17722	5.5615234
10.430934	236.39754	5.5712891
10.431961	235.42575	5.5810547
10.433341	233.55368	5.5908203
10.43336	227.67186	5.6005859
10.434418	225.81197	5.6103516
10.434789	233.46715	5.6201172
10.436186	234.88737	5.6298828
10.436915	237.56773	5.6396484
10.437043	236.92802	5.6494141
10.438032	234.7276	5.6591797
10.439268	233.53889	5.6689453
10.439483	231.05229	5.6787109
10.440899	236.53683	5.6884766
10.44079	243.38	5.6982422
10.442111	242.45613	5.7080078
10.441951	239.48112	5.7177734
10.44432	234.06349	5.7275391
10.444125	235.42838	5.7373047
10.445487	241.29973	5.7470703
10.446404	242.04254	5.7568359
10.447222	246.25528	5.7666016
10.446507	247.13783	5.7763672
10.448602	241.15268	5.7861328
10.448856	238.41138	5.7958984
10.450565	237.24588	5.8056641
10.4505	246.76857	5.8154297
10.451951	253.45921	5.8251953
10.453455	251.43883	5.8349609
10.454301	244.2003	5.8447266
10.454133	242.09688	5.8544922
10.455033	242.68195	5.8642578
10.456491	247.15915	5.8740234
10.456388	251.87239	5.8837891
10.458278	255.35846	5.8935547
10.458055	251.63216	5.9033203
10.458986	246.84935	5.9130859
10.460073	243.43208	5.9228516
10.461075	248.30592	5.9326172
10.461181	257.10196	5.9423828
10.462645	260.40717	5.9521484
10.463129	253.77361	5.9619141
10.464395	251.56049	5.9716797
10.464043	249.37021	5.9814453
10.464848	250.37718	5.9912109
10.467248	258.4967	6.0009766
10.468132	260.17001	6.0107422
10.468644	264.52252	6.0205078
10.469661	257.72046	6.0302734
10.469555	251.35643	6.0400391
10.470737	254.1526	6.0498047
10.471915	258.34622	6.0595703
10.472097	265.70129	6.0693359
10.472763	264.39105	6.0791016
10.473652	260.14764	6.0888672
10.476077	260.35065	6.0986328
10.475543	258.04065	6.1083984
10.475683	263.00043	6.1181641
10.476653	262.75919	6.1279297
10.477339	268.83087	6.1376953
10.479271	270.01154	6.1474609
10.480132	262.14389	6.1572266
10.48101	260.77451	6.1669922
10.481617	263.76584	6.1767578
10.482427	267.75531	6.1865234
10.482888	272.33722	6.1962891
10.483818	272.86246	6.2060547
10.484675	268.84354	6.2158203
10.48558	267.93591	6.2255859
10.486798	265.6203	6.2353516
10.486272	266.99365	6.2451172
10.487223	273.08435	6.2548828
10.489287	278.40372	6.2646484
10.488979	276.63208	6.2744141
10.490615	270.63745	6.2841797
10.49002	268.69714	6.2939453
10.492461	272.07678	6.3037109
10.491664	274.83066	6.3134766
10.492652	279.67001	6.3232422
10.494261	280.23291	6.3330078
10.494383	279.50061	6.3427734
10.494977	274.83386	6.3525391
10.495511	270.84436	6.3623047
10.496531	275.72055	6.3720703
10.498114	282.80438	6.3818359
10.499481	285.49655	6.3916016
10.500456	284.05914	6.4013672
10.500614	276.97321	6.4111328
10.500992	276.39178	6.4208984
10.502007	279.48117	6.4306641
10.503217	281.37039	6.4404297
10.504395	288.45828	6.4501953
10.503856	288.50461	6.4599609
10.505834	286.53363	6.4697266
10.506914	279.1416	6.4794922
10.507322	278.43454	6.4892578
10.508449	285.60852	6.4990234
10.508667	292.0744	6.5087891
10.510147	293.68524	6.5185547
10.510853	288.72128	6.5283203
10.512056	284.26456	6.5380859
10.512344	285.29535	6.5478516
10.512507	288.10703	6.5576172
10.513965	293.71127	6.5673828
10.514722	297.89465	6.5771484
10.514582	295.09607	6.5869141
10.516182	289.30542	6.5966797
10.517019	285.76407	6.6064453
10.517719	287.88705	6.6162109
10.519248	297.62006	6.6259766
10.519044	301.27579	6.6357422
10.520305	298.992	6.6455078
10.522148	294.51413	6.6552734
10.522943	291.56735	6.6650391
10.522217	294.10971	6.6748047
10.523209	296.92734	6.6845703
10.524315	300.99399	6.6943359
10.525236	305.57098	6.7041016
10.526155	299.34244	6.7138672
10.526583	295.02444	6.7236328
10.528419	295.16473	6.7333984
10.527785	297.93466	6.7431641
10.530163	304.44638	6.7529297
10.530284	307.44003	6.7626953
10.530709	305.5787	6.7724609
10.531413	303.48026	6.7822266
10.532506	299.06396	6.7919922
10.532242	301.92166	6.8017578
10.534874	305.28125	6.8115234
10.534408	309.905	6.8212891
10.535096	314.33694	6.8310547
10.53596	306.99631	6.8408203
10.537044	304.67993	6.8505859
10.53842	302.07681	6.8603516
10.538976	307.20319	6.8701172
10.539345	312.14352	6.8798828
10.540998	313.21011	6.8896484
10.542564	312.21194	6.8994141
10.54222	312.34888	6.9091797
10.542851	307.09384	6.9189453
10.544065	307.35147	6.9287109
10.545483	311.48105	6.9384766
10.54597	317.43808	6.9482422
10.546855	320.04922	6.9580078
10.547413	314.01477	6.9677734
10.54846	310.30569	6.9775391
10.54873	310.75717	6.9873047
10.550002	316.29553	6.9970703
10.550623	319.12775	7.0068359
10.550795	321.40982	7.0166016
10.5526	321.60236	7.0263672
10.553269	317.02393	7.0361328
10.553158	312.63416	7.0458984
10.554076	315.10605	7.0556641
10.554912	322.35211	7.0654297
10.55641	327.89954	7.0751953
10.556822	327.74664	7.0849609
10.557279	319.58582	7.0947266
10.558576	317.93692	7.1044922
10.559498	319.30612	7.1142578
10.560171	321.47964	7.1240234
10.560783	330.25378	7.1337891
10.561937	330.8168	7.1435547
10.563116	329.40417	7.1533203
10.562953	320.75919	7.1630859
10.564109	317.89572	7.1728516
10.564833	322.61301	7.1826172
10.566573	334.23975	7.1923828
10.566705	336.5968	7.2021484
10.567666	332.63647	7.2119141
10.568093	326.08371	7.2216797
10.569204	326.57031	7.2314453
10.570419	326.55188	7.2412109
10.571677	333.05099	7.2509766
10.571676	337.02988	7.2607422
10.572686	338.45193	7.2705078
10.572261	332.98367	7.2802734
10.573043	326.88989	7.2900391
10.574573	326.38922	7.2998047
10.575986	335.75867	7.3095703
10.576278	342.7482	7.3193359
10.577249	341.72031	7.3291016
10.577538	337.18121	7.3388672
10.579063	333.20547	7.3486328
10.579435	335.2738	7.3583984
10.58176	335.71902	7.3681641
10.581294	341.01544	7.3779297
10.582177	345.29486	7.3876953
10.582347	344.57333	7.3974609
10.583488	338.59933	7.4072266
10.584473	334.64026	7.4169922
10.585234	336.97794	7.4267578
10.585997	344.41461	7.4365234
10.586854	347.31589	7.4462891
10.587907	346.81586	7.4560547
10.588095	344.62875	7.4658203
10.589497	342.88858	7.4755859
10.590858	342.02908	7.4853516
10.591593	340.69846	7.4951172
10.591065	349.81476	7.5048828
10.592588	352.31473	7.5146484
10.593298	350.69943	7.5244141
10.594818	346.48233	7.5341797
10.595332	342.29318	7.5439453
10.595524	345.62143	7.5537109
10.59713	350.72644	7.5634766
10.597374	350.80508	7.5732422
10.598585	356.71667	7.5830078
10.598708	354.64703	7.5927734
10.599631	350.21634	7.6025391
10.60116	347.14825	7.6123047
10.601368	349.19205	7.6220703
10.601899	358.39572	7.6318359
10.603242	361.65747	7.6416016
10.603737	357.88629	7.6513672
10.605028	354.06699	7.6611328
10.605459	349.90567	7.6708984
10.60743	352.85553	7.6806641
10.608045	359.40588	7.6904297
10.608107	362.93558	7.7001953
10.609328	364.93997	7.7099609
10.61021	359.94788	7.7197266
10.611178	354.13174	7.7294922
10.610843	353.36572	7.7392578
10.612464	359.1568	7.7490234
10.613449	367.90646	7.7587891
10.613472	369.35284	7.7685547
10.61575	361.65765	7.7783203
10.615464	359.05157	7.7880859
10.616946	357.31073	7.7978516
10.617317	361.39331	7.8076172
10.618053	369.07162	7.8173828
10.618751	369.72784	7.8271484
10.620028	370.81332	7.8369141
10.620057	364.02982	7.8466797
10.620983	359.35696	7.8564453
10.621789	363.21973	7.8662109
10.62246	370.69913	7.8759766
10.623312	375.08453	7.8857422
10.625186	372.72455	7.8955078
10.623975	367.84964	7.9052734
10.625758	367.64142	7.9150391
10.627007	365.71027	7.9248047
10.627625	372.03323	7.9345703
10.628714	376.22186	7.9443359
10.628483	379.52197	7.9541016
10.629556	378.84509	7.9638672
10.631643	366.83365	7.9736328
10.631434	369.23083	7.9833984
10.633175	373.10904	7.9931641
10.633212	379.4205	8.0029297
10.633391	383.2681	8.0126953
10.634851	379.19293	8.0224609
10.63651	377.08145	8.0322266
10.637239	377.10303	8.0419922
10.637872	375.19101	8.0517578
10.639206	377.74127	8.0615234
10.639505	384.79105	8.0712891
10.640372	385.92477	8.0810547
10.639783	381.52747	8.0908203
10.64186	376.04193	8.1005859
10.641845	376.11853	8.1103516
10.642923	382.97864	8.1201172
10.643888	385.26041	8.1298828
10.645078	387.79443	8.1396484
10.645484	387.52756	8.1494141
10.646675	382.86261	8.1591797
10.647191	381.85007	8.1689453
10.647655	377.9165	8.1787109
10.649513	386.62131	8.1884766
10.650413	392.1944	8.1982422
10.649861	393.00003	8.2080078
10.651251	389.90039	8.2177734
10.651725	382.09634	8.2275391
