MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.254_solid_uprint_typeiv_090_r0			Time:	20.018066	s	4/14/2019 1:06:27 AM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typeiv_solid_090_uprint.tst
Displacement	Force	Running Time
mm	N	s
-40.041058	-64.373238	0.022949219
-40.040054	-63.281433	0.032714844
-40.04142	-65.101509	0.042480469
-40.040756	-69.559021	0.052246094
-40.039745	-67.437843	0.062011719
-40.040134	-66.142853	0.071777344
-40.040909	-62.015583	0.081542969
-40.041058	-63.473797	0.091308594
-40.038376	-66.377037	0.10107422
-40.039345	-66.239166	0.11083984
-40.038925	-65.806221	0.12060547
-40.036995	-64.905632	0.13037109
-40.036968	-66.554192	0.14013672
-40.036366	-63.736916	0.14990234
-40.034992	-58.326996	0.15966797
-40.033703	-63.008568	0.16943359
-40.032284	-61.070118	0.17919922
-40.031792	-64.633064	0.18896484
-40.030949	-61.505611	0.19873047
-40.030197	-57.567097	0.20849609
-40.03096	-60.657116	0.21826172
-40.028698	-57.007313	0.22802734
-40.029007	-58.914875	0.23779297
-40.026726	-58.75872	0.24755859
-40.027405	-59.828571	0.25732422
-40.026264	-59.58149	0.26708984
-40.025009	-53.436516	0.27685547
-40.023846	-51.76569	0.28662109
-40.023186	-55.323757	0.29638672
-40.02224	-57.375538	0.30615234
-40.022057	-57.925556	0.31591797
-40.020603	-54.241302	0.32568359
-40.019886	-54.474934	0.33544922
-40.019833	-50.277397	0.34521484
-40.019123	-49.29937	0.35498047
-40.017742	-52.660046	0.36474609
-40.016792	-55.338383	0.37451172
-40.016006	-55.354115	0.38427734
-40.014782	-51.042568	0.39404297
-40.013489	-45.341179	0.40380859
-40.014309	-45.515182	0.41357422
-40.012936	-51.35434	0.42333984
-40.011276	-51.728439	0.43310547
-40.011044	-49.443104	0.44287109
-40.011299	-51.120659	0.45263672
-40.009518	-45.476273	0.46240234
-40.008282	-42.811989	0.47216797
-40.007084	-42.79332	0.48193359
-40.006557	-45.492928	0.49169922
-40.007065	-51.641785	0.50146484
-40.00507	-45.838348	0.51123047
-40.005161	-42.681038	0.52099609
-40.003609	-38.99144	0.53076172
-40.003632	-41.15551	0.54052734
-40.002865	-46.169609	0.55029297
-40.001213	-44.336254	0.56005859
-40.001011	-43.891586	0.56982422
-39.99947	-40.429207	0.57958984
-39.998447	-39.951157	0.58935547
-39.997776	-38.622929	0.59912109
-39.998516	-38.028236	0.60888672
-39.995808	-43.502647	0.61865234
-39.996937	-41.34856	0.62841797
-39.995373	-37.871891	0.63818359
-39.994282	-36.280407	0.64794922
-39.993	-34.335461	0.65771484
-39.992702	-37.381081	0.66748047
-39.992249	-37.888004	0.67724609
-39.991066	-37.192181	0.68701172
-39.99052	-36.85313	0.69677734
-39.989445	-33.726952	0.70654297
-39.988087	-33.775177	0.71630859
-39.987923	-31.60796	0.72607422
-39.987228	-33.601254	0.73583984
-39.986687	-35.51329	0.74560547
-39.984905	-35.978809	0.75537109
-39.984631	-31.017061	0.76513672
-39.983685	-31.847916	0.77490234
-39.9818	-30.840488	0.78466797
-39.981873	-30.852365	0.79443359
-39.982292	-30.609789	0.80419922
-39.981182	-31.545416	0.81396484
-39.980751	-32.558746	0.82373047
-39.979218	-31.072035	0.83349609
-39.978523	-24.645409	0.84326172
-39.97731	-26.390192	0.85302734
-39.9767	-26.531748	0.86279297
-39.974426	-31.602043	0.87255859
-39.974483	-28.739988	0.88232422
-39.975033	-24.664362	0.89208984
-39.971973	-26.323587	0.90185547
-39.972439	-21.634682	0.91162109
-39.971832	-22.666096	0.92138672
-39.97081	-25.187651	0.93115234
-39.968815	-25.785458	0.94091797
-39.969303	-28.007751	0.95068359
-39.968819	-20.076311	0.96044922
-39.967575	-17.675318	0.97021484
-39.966042	-19.940926	0.97998047
-39.965736	-21.734623	0.98974609
-39.965626	-26.517302	0.99951172
-39.96476	-21.970873	1.0092773
-39.9632	-20.708252	1.019043
-39.963303	-17.932665	1.0288086
-39.961868	-16.29637	1.0385742
-39.960911	-17.900837	1.0483398
-39.960789	-20.507412	1.0581055
-39.958942	-23.102604	1.0678711
-39.958584	-18.927376	1.0776367
-39.957684	-11.426674	1.0874023
-39.957104	-12.307263	1.097168
-39.956738	-15.697362	1.1069336
-39.956184	-17.505787	1.1166992
-39.954338	-17.471361	1.1264648
-39.953098	-16.047951	1.1362305
-39.951874	-12.585883	1.1459961
-39.95248	-11.085925	1.1557617
-39.951912	-10.238363	1.1655273
-39.950447	-9.5901613	1.175293
-39.94981	-16.714518	1.1850586
-39.948715	-12.150357	1.1948242
-39.947853	-9.9204922	1.2045898
-39.946465	-4.5614471	1.2143555
-39.946156	-6.6300883	1.2241211
-39.946613	-9.7061062	1.2338867
-39.944202	-9.2448854	1.2436523
-39.944599	-10.285487	1.253418
-39.943604	-7.669385	1.2631836
-39.943203	-5.3683472	1.2729492
-39.941261	-5.7084966	1.2827148
-39.940578	-0.96759862	1.2924805
-39.939907	-7.5141468	1.3022461
-39.938747	-7.5339904	1.3120117
-39.938038	-6.6876407	1.3217773
-39.936699	-3.6257913	1.331543
-39.936108	-0.11765562	1.3413086
-39.936165	-3.7965336	1.3510742
-39.934559	-2.8023512	1.3608398
-39.933475	-1.9913809	1.3706055
-39.933125	-3.9401	1.3803711
-39.933765	-1.4455972	1.3901367
-39.931469	-0.4593479	1.3999023
-39.930313	2.8117821	1.409668
-39.930244	3.1726761	1.4194336
-39.929489	0.41554469	1.4291992
-39.928673	-1.1498684	1.4389648
-39.927963	-0.018903309	1.4487305
-39.926529	3.7756295	1.4584961
-39.925713	2.6767602	1.4682617
-39.925442	4.8434801	1.4780273
-39.923271	3.4498246	1.487793
-39.923306	3.9317067	1.4975586
-39.922932	0.43554372	1.5073242
-39.921604	1.3243145	1.5170898
-39.921631	7.6926937	1.5268555
-39.92075	10.364309	1.5366211
-39.918957	8.470046	1.5463867
-39.918682	3.5260301	1.5561523
-39.918427	3.966568	1.565918
-39.917088	7.1757741	1.5756836
-39.915699	7.3859038	1.5854492
-39.915722	13.208086	1.5952148
-39.914471	11.809012	1.6049805
-39.912628	9.5849476	1.6147461
-39.912701	9.2234221	1.6245117
-39.911671	5.4805903	1.6342773
-39.911964	12.694605	1.644043
-39.910835	17.755718	1.6538086
-39.90976	15.92572	1.6635742
-39.90889	14.038775	1.6733398
-39.907635	8.6204062	1.6831055
-39.908192	11.980543	1.6928711
