MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.2540hd_typei_65%uts_0.25hz_r0			Time:	20.037354	s	4/27/2019 12:52:31 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	0.2540HD_TypeI_65%UTS_0.25HZ.tst
Force	Displacement	Running Time	Count
N	mm	s	segments
11.982666	10.425526	0.040039063	0
7.0378008	10.426349	0.049804688	0
-1.9691242	10.427507	0.059570313	0
-5.2079411	10.429441	0.069335938	0
-4.3729429	10.434127	0.079101563	0
1.0866979	10.437202	0.088867188	0
14.885	10.441559	0.098632813	0
22.927803	10.44721	0.10839844	0
23.67205	10.45492	0.11816406	0
17.245687	10.461617	0.12792969	0
18.393158	10.468306	0.13769531	0
25.761259	10.476453	0.14746094	0
35.872528	10.484752	0.15722656	0
49.433079	10.493141	0.16699219	0
56.243977	10.502088	0.17675781	0
54.935852	10.511212	0.18652344	0
54.722408	10.520002	0.19628906	0
53.618752	10.530837	0.20605469	0
68.446854	10.5401	0.21582031	0
84.757835	10.549682	0.22558594	0
92.08876	10.560359	0.23535156	0
94.77285	10.57114	0.24511719	0
91.743462	10.580409	0.25488281	0
94.787437	10.590659	0.26464844	0
103.36517	10.601592	0.27441406	0
114.45829	10.611898	0.28417969	0
134.27495	10.623575	0.29394531	0
138.5567	10.633537	0.30371094	0
138.51241	10.644457	0.31347656	0
132.61424	10.656067	0.32324219	0
140.20251	10.667499	0.33300781	0
156.10144	10.678425	0.34277344	0
170.76936	10.688773	0.35253906	0
178.55377	10.700711	0.36230469	0
180.34489	10.711641	0.37207031	0
178.45277	10.72297	0.38183594	0
180.54694	10.734181	0.39160156	0
191.69148	10.746438	0.40136719	0
208.56189	10.757493	0.41113281	0
222.22931	10.768176	0.42089844	0
227.0428	10.780375	0.43066406	0
223.28151	10.791217	0.44042969	0
222.30183	10.802631	0.45019531	0
231.20657	10.813567	0.45996094	0
249.65144	10.825315	0.46972656	0
262.60333	10.836859	0.47949219	0
268.88281	10.848509	0.48925781	0
271.17407	10.85961	0.49902344	0
267.92975	10.8708	0.50878906	0
272.96307	10.883365	0.51855469	0
285.061	10.894248	0.52832031	0
300.93085	10.904883	0.53808594	0
316.24664	10.917335	0.54785156	0
315.07874	10.928418	0.55761719	0
311.42548	10.937093	0.56738281	0
311.84433	10.946034	0.57714844	0
319.85364	10.955301	0.58691406	0
333.60306	10.960664	0.59667969	0
341.08994	10.967655	0.60644531	0
341.96213	10.974316	0.61621094	0
340.56058	10.979234	0.62597656	0
333.55469	10.9828	0.63574219	0
336.36664	10.987186	0.64550781	0
344.44803	10.99228	0.65527344	0
357.70615	10.995339	0.66503906	0
359.00513	10.998331	0.67480469	0
350.62814	11.000857	0.68457031	0
347.34485	11.003001	0.69433594	0
349.40216	11.005226	0.70410156	0
356.8779	11.007179	0.71386719	0
365.23782	11.010263	0.72363281	0
365.00183	11.01171	0.73339844	0
361.62094	11.012246	0.74316406	0
351.43509	11.014175	0.75292969	0
350.2103	11.015908	0.76269531	0
357.34674	11.016764	0.77246094	0
370.28922	11.018425	0.78222656	0
370.01566	11.017586	0.79199219	0
365.49606	11.01871	0.80175781	0
355.90921	11.019921	0.81152344	0
352.23822	11.020779	0.82128906	0
361.58127	11.022516	0.83105469	0
368.43173	11.022391	0.84082031	0
375.2283	11.022738	0.85058594	0
372.62494	11.023195	0.86035156	0
362.3389	11.024104	0.87011719	0
356.70236	11.024179	0.87988281	0
353.81314	11.024891	0.88964844	0
367.42569	11.02476	0.89941406	0
376.43979	11.026063	0.90917969	0
375.72284	11.026679	0.91894531	0
368.67435	11.028822	0.92871094	0
357.11353	11.027526	0.93847656	0
359.71118	11.02957	0.94824219	0
366.87192	11.030224	0.95800781	0
374.19461	11.031425	0.96777344	0
380.68265	11.031714	0.97753906	0
375.7543	11.032656	0.98730469	0
369.87231	11.03315	0.99707031	0
361.0759	11.035257	1.0068359	0
363.72256	11.036599	1.0166016	0
375.85352	11.037361	1.0263672	0
382.18011	11.038667	1.0361328	0
382.60068	11.040145	1.0458984	0
374.57806	11.041951	1.0556641	0
368.2438	11.042872	1.0654297	0
369.72675	11.044681	1.0751953	0
372.89377	11.046224	1.0849609	0
383.67072	11.048064	1.0947266	0
388.10797	11.048704	1.1044922	0
386.59631	11.051182	1.1142578	0
377.82596	11.052757	1.1240234	0
373.36566	11.054973	1.1337891	0
375.4964	11.05722	1.1435547	0
388.54169	11.059737	1.1533203	0
394.62857	11.06078	1.1630859	0
393.77969	11.062694	1.1728516	0
390.7211	11.064621	1.1826172	0
383.49142	11.067856	1.1923828	0
381.86832	11.069443	1.2021484	0
387.5882	11.072998	1.2119141	0
397.22177	11.073957	1.2216797	0
406.08942	11.077914	1.2314453	0
402.03259	11.079751	1.2412109	0
394.94394	11.08196	1.2509766	0
392.48389	11.084357	1.2607422	0
395.55185	11.087353	1.2705078	0
405.61661	11.089891	1.2802734	0
410.15808	11.091305	1.2900391	0
413.12701	11.094216	1.2998047	0
409.6507	11.097401	1.3095703	0
402.15152	11.100998	1.3193359	0
403.45673	11.103018	1.3291016	0
408.33069	11.106792	1.3388672	0
420.29773	11.109083	1.3486328	0
426.84949	11.112098	1.3583984	0
