MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.2540hd_typei_75%uts_0.25hz_r0			Time:	20.019043	s	4/27/2019 6:17:44 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	0.2540HD_TypeI_75%UTS_0.25HZ.tst
Force	Displacement	Running Time	Count
N	mm	s	segments
1.1702256	10.375014	0.022949219	0
1.4352982	10.372697	0.032714844	0
-1.4747102	10.374558	0.042480469	0
-1.5069302	10.378419	0.052246094	0
-4.119946	10.382732	0.062011719	0
2.309818	10.387547	0.071777344	0
14.535467	10.394814	0.081542969	0
22.44997	10.401212	0.091308594	0
27.692759	10.4092	0.10107422	0
26.269411	10.418292	0.11083984	0
27.830666	10.428512	0.12060547	0
28.13656	10.436713	0.13037109	0
39.413395	10.447296	0.14013672	0
55.788094	10.458061	0.14990234	0
65.988892	10.469254	0.15966797	0
67.193481	10.479832	0.16943359	0
65.780884	10.490666	0.17919922	0
69.086372	10.502227	0.18896484	0
78.601143	10.513539	0.19873047	0
92.467232	10.526134	0.20849609	0
104.80929	10.539915	0.21826172	0
112.25	10.551171	0.22802734	0
115.25963	10.563238	0.23779297	0
112.45473	10.576709	0.24755859	0
120.10259	10.587867	0.25732422	0
134.6246	10.601664	0.26708984	0
149.76271	10.615734	0.27685547	0
161.17891	10.628474	0.28662109	0
159.61147	10.642162	0.29638672	0
162.5275	10.654823	0.30615234	0
166.54453	10.668456	0.31591797	0
177.0499	10.680895	0.32568359	0
193.72939	10.695222	0.33544922	0
203.03949	10.708524	0.34521484	0
214.64034	10.721697	0.35498047	0
214.08197	10.735872	0.36474609	0
213.17778	10.749256	0.37451172	0
222.04633	10.763206	0.38427734	0
237.12224	10.777795	0.39404297	0
255.76523	10.790119	0.40380859	0
261.5083	10.804231	0.41357422	0
262.91266	10.817927	0.42333984	0
265.36703	10.831933	0.43310547	0
270.18073	10.844496	0.44287109	0
284.63553	10.859264	0.45263672	0
296.47614	10.874019	0.46240234	0
310.87219	10.886939	0.47216797	0
316.26184	10.90129	0.48193359	0
