MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.2540hd_typei_95%uts_0.25hz_r0			Time:	20.03418	s	4/27/2019 8:26:07 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	0.2540HD_TypeI_95%UTS_0.25HZ.tst
Force	Displacement	Running Time	Count
N	mm	s	segments
-2.0751574	10.08993	0.038085938	0
-1.485968	10.090144	0.047851563	0
-8.4358215	10.09172	0.057617188	0
-1.9157865	10.094824	0.067382813	0
11.403181	10.101165	0.077148438	0
16.193569	10.108455	0.086914063	0
23.822762	10.11665	0.096679688	0
21.586857	10.126956	0.10644531	0
25.274	10.136763	0.11621094	0
26.953188	10.146646	0.12597656	0
36.604069	10.15892	0.13574219	0
53.265514	10.171167	0.14550781	0
66.333992	10.183038	0.15527344	0
70.243347	10.196706	0.16503906	0
67.790489	10.210711	0.17480469	0
72.961845	10.225489	0.18457031	0
83.651169	10.240816	0.19433594	0
98.116539	10.25525	0.20410156	0
112.06121	10.270205	0.21386719	0
120.91766	10.285541	0.22363281	0
128.53978	10.302794	0.23339844	0
128.71924	10.317532	0.24316406	0
134.452	10.333261	0.25292969	0
151.78867	10.349728	0.26269531	0
167.14636	10.366429	0.27246094	0
185.18665	10.382887	0.28222656	0
185.26317	10.399672	0.29199219	0
188.64763	10.415095	0.30175781	0
195.90016	10.432496	0.31152344	0
206.71124	10.448299	0.32128906	0
226.58783	10.466271	0.33105469	0
237.57237	10.482434	0.34082031	0
249.65152	10.499327	0.35058594	0
253.31998	10.517128	0.36035156	0
253.36179	10.534394	0.37011719	0
265.10495	10.550696	0.37988281	0
280.49875	10.567632	0.38964844	0
300.92365	10.586225	0.39941406	0
312.79297	10.603168	0.40917969	0
313.0386	10.621199	0.41894531	0
319.20551	10.637959	0.42871094	0
324.51526	10.655684	0.43847656	0
339.01437	10.673036	0.44824219	0
354.47351	10.690022	0.45800781	0
371.44803	10.707911	0.46777344	0
381.67432	10.725221	0.47753906	0
382.45453	10.743398	0.48730469	0
383.84659	10.759661	0.49707031	0
394.65738	10.776661	0.50683594	0
415.87335	10.795139	0.51660156	0
433.181	10.814217	0.52636719	0
440.21698	10.831498	0.53613281	0
445.97168	10.849546	0.54589844	0
447.97235	10.865397	0.55566406	0
456.04752	10.881824	0.56542969	0
465.73376	10.896308	0.57519531	0
479.85013	10.907681	0.58496094	0
492.10254	10.919534	0.59472656	0
492.88589	10.929468	0.60449219	0
490.74423	10.938852	0.61425781	0
486.58585	10.9469	0.62402344	0
497.80276	10.953411	0.63378906	0
508.72253	10.960385	0.64355469	0
512.57397	10.965769	0.65332031	0
516.07666	10.971596	0.66308594	0
508.00549	10.975533	0.67285156	0
509.24658	10.979474	0.68261719	0
510.07224	10.984143	0.69238281	0
517.39856	10.98689	0.70214844	0
527.70752	10.990845	0.71191406	0
525.43689	10.994106	0.72167969	0
524.69537	10.9971	0.73144531	0
515.57086	10.998712	0.74121094	0
522.54291	11.00182	0.75097656	0
530.68634	11.004091	0.76074219	0
531.70294	11.004886	0.77050781	0
532.21289	11.007092	0.78027344	0
523.01819	11.008495	0.79003906	0
522.82056	11.010603	0.79980469	0
527.35687	11.012272	0.80957031	0
528.24481	11.013315	0.81933594	0
535.5603	11.014304	0.82910156	0
534.82227	11.014755	0.83886719	0
531.39783	11.01634	0.84863281	0
525.25177	11.016882	0.85839844	0
525.36285	11.018055	0.86816406	0
532.99103	11.019886	0.87792969	0
538.17877	11.020408	0.88769531	0
538.56396	11.021719	0.89746094	0
533.10602	11.02311	0.90722656	0
531.59064	11.024863	0.91699219	0
528.59949	11.0247	0.92675781	0
533.46332	11.02553	0.93652344	0
536.70337	11.027477	0.94628906	0
542.72729	11.029262	0.95605469	0
544.88678	11.031228	0.96582031	0
536.0528	11.032569	0.97558594	0
532.06641	11.034279	0.98535156	0
531.96692	11.036068	0.99511719	0
540.46002	11.037868	1.0048828	0
546.92529	11.039462	1.0146484	0
546.61688	11.041529	1.0244141	0
546.07111	11.044747	1.0341797	0
543.18658	11.047098	1.0439453	0
538.58734	11.04921	1.0537109	0
540.38965	11.050405	1.0634766	0
546.62091	11.053296	1.0732422	0
557.9751	11.056149	1.0830078	0
558.35327	11.05804	1.0927734	0
550.75824	11.061591	1.1025391	0
548.48413	11.063222	1.1123047	0
548.78076	11.066533	1.1220703	0
553.69403	11.068777	1.1318359	0
559.45105	11.072277	1.1416016	0
565.97943	11.075436	1.1513672	0
569.94525	11.078282	1.1611328	0
561.9856	11.080274	1.1708984	0
557.98187	11.083621	1.1806641	0
558.82031	11.087718	1.1904297	0
568.27563	11.092287	1.2001953	0
577.97009	11.094246	1.2099609	0
577.90967	11.100013	1.2197266	0
574.92792	11.102363	1.2294922	0
572.01099	11.106524	1.2392578	0
571.84808	11.110692	1.2490234	0
576.0058	11.114391	1.2587891	0
585.49469	11.118647	1.2685547	0
592.85406	11.122701	1.2783203	0
592.84033	11.127052	1.2880859	0
588.60138	11.131597	1.2978516	0
582.82202	11.134897	1.3076172	0
587.20813	11.140077	1.3173828	0
598.7912	11.143604	1.3271484	0
604.68335	11.148126	1.3369141	0
608.03473	11.153172	1.3466797	0
604.06921	11.157887	1.3564453	0
602.90527	11.161574	1.3662109	0
601.07819	11.167465	1.3759766	0
