MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.3302hd_typei_75%uts_0.25hz_r0			Time:	20.029785	s	4/28/2019 12:56:56 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	0.3302HD_TypeI_75%UTS_0.25HZ.tst
Force	Displacement	Running Time	Count
N	mm	s	segments
18.115194	10.319526	0.033203125	0
9.5233555	10.320258	0.04296875	0
3.9242706	10.321815	0.052734375	0
1.4371728	10.325567	0.0625	0
-3.6881912	10.328712	0.072265625	0
0.92021197	10.334705	0.08203125	0
11.132142	10.340574	0.091796875	0
25.614845	10.346673	0.1015625	0
31.48238	10.356439	0.11132813	0
29.595169	10.365081	0.12109375	0
29.813631	10.373761	0.13085938	0
30.835415	10.382775	0.140625	0
41.980595	10.39282	0.15039063	0
53.193645	10.401931	0.16015625	0
65.578316	10.41321	0.16992188	0
71.992195	10.423841	0.1796875	0
70.883736	10.433809	0.18945313	0
70.091667	10.445075	0.19921875	0
75.682838	10.456117	0.20898438	0
94.375137	10.467279	0.21875	0
107.77456	10.480513	0.22851563	0
114.40464	10.492015	0.23828125	0
116.66664	10.50358	0.24804688	0
116.18439	10.516591	0.2578125	0
121.84377	10.527096	0.26757813	0
130.91284	10.540916	0.27734375	0
147.48914	10.552666	0.28710938	0
162.71442	10.566277	0.296875	0
165.46344	10.57666	0.30664063	0
166.53429	10.589665	0.31640625	0
163.88792	10.602462	0.32617188	0
176.05411	10.616401	0.3359375	0
194.89326	10.628817	0.34570313	0
205.64951	10.641466	0.35546875	0
214.41649	10.655351	0.36523438	0
210.56186	10.66896	0.375	0
217.49707	10.680688	0.38476563	0
219.54552	10.693573	0.39453125	0
231.58313	10.706681	0.40429688	0
254.03574	10.720781	0.4140625	0
262.33301	10.733476	0.42382813	0
268.27841	10.745992	0.43359375	0
263.12885	10.759476	0.44335938	0
266.81461	10.773106	0.453125	0
281.37872	10.786339	0.46289063	0
294.68835	10.798037	0.47265625	0
309.28583	10.81225	0.48242188	0
313.89182	10.825855	0.4921875	0
314.9646	10.839124	0.50195313	0
316.60135	10.852118	0.51171875	0
322.62134	10.8648	0.52148438	0
337.94986	10.878916	0.53125	0
355.54364	10.89204	0.54101563	0
364.63806	10.904761	0.55078125	0
364.01959	10.915609	0.56054688	0
359.61234	10.925286	0.5703125	0
363.70276	10.934596	0.58007813	0
374.0957	10.942942	0.58984375	0
385.09433	10.949402	0.59960938	0
390.49423	10.957088	0.609375	0
393.26352	10.962826	0.61914063	0
387.36584	10.967459	0.62890625	0
384.37692	10.971605	0.63867188	0
391.18845	10.976524	0.6484375	0
399.6871	10.979568	0.65820313	0
411.11465	10.983283	0.66796875	0
404.54724	10.985058	0.67773438	0
396.93228	10.98982	0.6875	0
395.14441	10.991624	0.69726563	0
398.47473	10.993479	0.70703125	0
412.34549	10.996768	0.71679688	0
415.84091	10.998646	0.7265625	0
415.07144	10.999507	0.73632813	0
406.55954	11.001768	0.74609375	0
397.24719	11.003556	0.75585938	0
402.0672	11.003793	0.765625	0
411.92755	11.00465	0.77539063	0
424.91208	11.00643	0.78515625	0
421.77216	11.007386	0.79492188	0
406.38416	11.008627	0.8046875	0
401.85941	11.009585	0.81445313	0
400.94553	11.009248	0.82421875	0
414.87866	11.010738	0.83398438	0
424.40329	11.010981	0.84375	0
422.02634	11.012384	0.85351563	0
419.59668	11.013717	0.86328125	0
402.71362	11.013183	0.87304688	0
