MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.2540solid_typei_95%uts_0.25hz_r0			Time:	20.018311	s	4/14/2019 3:19:32 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	0.2540Solid_TypeI_95%UTS_0.25HZ.tst
Force	Displacement	Running Time	Count
N	mm	s	segments
-123.30244	9.9837084	0.022216797	0
-132.79012	9.9831753	0.031982422	0
-126.70564	9.9856129	0.041748047	0
-116.27718	9.9899321	0.051513672	0
-104.35785	9.996624	0.061279297	0
-92.570374	10.003704	0.071044922	0
-92.970741	10.014235	0.080810547	0
-92.269012	10.025723	0.090576172	0
-87.585007	10.038866	0.1003418	0
-82.083961	10.052135	0.11010742	0
-60.545544	10.06909	0.11987305	0
-41.459641	10.085509	0.12963867	0
-29.175463	10.101577	0.1394043	0
-25.742239	10.119	0.14916992	0
-25.775162	10.136096	0.15893555	0
-10.305227	10.155245	0.16870117	0
9.9471769	10.173743	0.1784668	0
33.241608	10.192571	0.18823242	0
48.692181	10.211141	0.19799805	0
58.985573	10.228931	0.20776367	0
65.276802	10.248802	0.2175293	0
69.58564	10.268363	0.22729492	0
88.527557	10.28682	0.23706055	0
112.23891	10.305561	0.24682617	0
135.03552	10.325663	0.2565918	0
147.61893	10.344755	0.26635742	0
149.02136	10.363651	0.27612305	0
156.31987	10.382972	0.28588867	0
175.07663	10.402127	0.2956543	0
196.29163	10.421453	0.30541992	0
215.67737	10.439931	0.31518555	0
233.78748	10.458405	0.32495117	0
242.23895	10.478728	0.3347168	0
248.63057	10.497376	0.34448242	0
257.90958	10.517459	0.35424805	0
275.54382	10.536521	0.36401367	0
302.04877	10.556218	0.3737793	0
322.15222	10.573418	0.38354492	0
329.16971	10.592504	0.39331055	0
337.1687	10.613204	0.40307617	0
342.58911	10.632001	0.4128418	0
361.64661	10.650163	0.42260742	0
381.57663	10.670038	0.43237305	0
401.80896	10.688693	0.44213867	0
420.38046	10.709955	0.4519043	0
426.7063	10.727899	0.46166992	0
433.07556	10.748854	0.47143555	0
441.44571	10.767862	0.48120117	0
461.75208	10.786556	0.4909668	0
488.25723	10.80658	0.50073242	0
502.54364	10.826892	0.51049805	0
515.67151	10.845669	0.52026367	0
519.07526	10.865076	0.5300293	0
527.13409	10.884612	0.53979492	0
543.12732	10.902849	0.54956055	0
561.66785	10.918159	0.55932617	0
579.21893	10.932453	0.5690918	0
588.41071	10.945014	0.57885742	0
586.12585	10.956353	0.58862305	0
583.56158	10.965729	0.59838867	0
588.35193	10.973186	0.6081543	0
602.18768	10.980326	0.61791992	0
613.72711	10.985463	0.62768555	0
617.44849	10.990664	0.63745117	0
614.83319	10.995902	0.6472168	0
608.11877	11.000567	0.65698242	0
609.64557	11.005056	0.66674805	0
615.68384	11.008487	0.67651367	0
625.61578	11.01038	0.6862793	0
633.81348	11.01318	0.69604492	0
628.93536	11.016052	0.70581055	0
617.36279	11.0179	0.71557617	0
615.28668	11.018895	0.7253418	0
623.69763	11.021187	0.73510742	0
636.82568	11.023086	0.74487305	0
642.62305	11.024076	0.75463867	0
633.71277	11.027475	0.7644043	0
625.34991	11.02781	0.77416992	0
620.82709	11.029087	0.78393555	0
622.88458	11.029883	0.79370117	0
638.37958	11.031767	0.8034668	0
645.40857	11.031411	0.81323242	0
643.15594	11.03243	0.82299805	0
631.25018	11.033394	0.83276367	0
618.17883	11.033597	0.8425293	0
623.742	11.034264	0.85229492	0
636.03534	11.035415	0.86206055	0
645.70966	11.036601	0.87182617	0
646.28558	11.038083	0.8815918	0
634.41589	11.037835	0.89135742	0
631.04474	11.04051	0.90112305	0
625.61316	11.040213	0.91088867	0
632.17438	11.041322	0.9206543	0
644.72333	11.042479	0.93041992	0
650.94696	11.043022	0.94018555	0
648.68304	11.045639	0.94995117	0
636.54236	11.046186	0.9597168	0
631.39691	11.047056	0.96948242	0
634.37695	11.04896	0.97924805	0
643.57959	11.050132	0.98901367	0
652.49493	11.052073	0.9987793	0
651.91455	11.053683	1.0085449	0
649.67596	11.054711	1.0183105	0
643.56793	11.056744	1.0280762	0
638.91443	11.059204	1.0378418	0
642.46875	11.061822	1.0476074	0
656.01453	11.064088	1.057373	0
663.15314	11.066239	1.0671387	0
660.20618	11.069026	1.0769043	0
656.86554	11.071205	1.0866699	0
649.07678	11.073562	1.0964355	0
653.92297	11.076241	1.1062012	0
659.95264	11.079619	1.1159668	0
668.48132	11.080608	1.1257324	0
675.73151	11.084337	1.135498	0
672.14038	11.087668	1.1452637	0
667.8017	11.08959	1.1550293	0
662.06067	11.093369	1.1647949	0
666.18799	11.095695	1.1745605	0
680.04572	11.099977	1.1843262	0
686.39069	11.10238	1.1940918	0
689.68756	11.106904	1.2038574	0
680.00183	11.109598	1.213623	0
678.05939	11.113332	1.2233887	0
681.67377	11.117231	1.2331543	0
687.65283	11.122038	1.2429199	0
699.92371	11.124843	1.2526855	0
705.69983	11.128574	1.2624512	0
702.06158	11.132903	1.2722168	0
695.08148	11.137482	1.2819824	0
691.77521	11.1399	1.291748	0
702.43512	11.145243	1.3015137	0
716.70795	11.150173	1.3112793	0
722.65875	11.153967	1.3210449	0
721.61566	11.15892	1.3308105	0
715.80994	11.163389	1.3405762	0
713.73773	11.167397	1.3503418	0
717.09857	11.172005	1.3601074	0
729.00659	11.176539	1.369873	0
740.99683	11.181523	1.3796387	0
744.17853	11.18602	1.3894043	0
739.30536	11.191616	1.3991699	0
731.83875	11.195516	1.4089355	0
733.5946	11.200437	1.4187012	0
748.36963	11.205175	1.4284668	0
759.27167	11.210285	1.4382324	0
761.62488	11.21548	1.447998	0
761.95087	11.219916	1.4577637	0
757.40686	11.224183	1.4675293	0
754.49756	11.229839	1.4772949	0
763.24683	11.23543	1.4870605	0
771.67432	11.240214	1.4968262	0
784.71075	11.246639	1.5065918	0
786.07709	11.251901	1.5163574	0
777.70148	11.25739	1.526123	0
777.97925	11.261348	1.5358887	0
780.3446	11.267041	1.5456543	0
793.67151	11.272878	1.5554199	0
800.64282	11.27752	1.5651855	0
805.547	11.283511	1.5749512	0
805.20886	11.288641	1.5847168	0
799.07953	11.294825	1.5944824	0
799.56683	11.29933	1.604248	0
807.51611	11.304366	1.6140137	0
820.20282	11.30992	1.6237793	0
829.47443	11.315833	1.6335449	0
827.17828	11.320004	1.6433105	0
823.80322	11.325163	1.6530762	0
819.5202	11.330287	1.6628418	0
824.7973	11.335677	1.6726074	0
837.29767	11.341883	1.682373	0
845.48096	11.346564	1.6921387	0
847.83923	11.352537	1.7019043	0
848.85229	11.356935	1.7116699	0
842.7511	11.361576	1.7214355	0
