MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.2540hd_typei_95%uts_0.25hz_r0			Time:	20.02124	s	4/27/2019 8:33:42 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	0.2540HD_TypeI_95%UTS_0.25HZ.tst
Force	Displacement	Running Time	Count
N	mm	s	segments
-126.68693	9.9874811	0.024658203	168
-128.6013	9.9864635	0.034423828	168
-121.36954	9.9879255	0.044189453	168
-116.68359	9.992898	0.053955078	168
-119.50594	9.9980907	0.063720703	168
-121.58383	10.006191	0.073486328	168
-123.10757	10.015377	0.083251953	168
-113.13184	10.027175	0.093017578	168
-102.20008	10.038678	0.1027832	168
-90.389122	10.051122	0.11254883	168
-78.843796	10.065713	0.12231445	168
-75.308029	10.082336	0.13208008	168
-72.393311	10.097647	0.1418457	168
-66.493225	10.115836	0.15161133	168
-51.735874	10.132218	0.16137695	168
-33.39706	10.149781	0.17114258	168
-18.285543	10.168536	0.1809082	168
-10.949547	10.187085	0.19067383	168
-8.5514555	10.205419	0.20043945	168
0.59649915	10.224976	0.21020508	168
13.025454	10.24444	0.2199707	168
30.898941	10.263283	0.22973633	168
51.257935	10.28529	0.23950195	168
63.397339	10.303292	0.24926758	168
71.498337	10.323223	0.2590332	168
73.406502	10.343333	0.26879883	168
83.152962	10.363174	0.27856445	168
103.62765	10.38388	0.28833008	168
123.75285	10.403704	0.2980957	168
141.09535	10.424911	0.30786133	168
144.00049	10.444321	0.31762695	168
151.36761	10.465163	0.32739258	168
159.26855	10.485182	0.3371582	168
173.30821	10.506263	0.34692383	168
194.6871	10.526676	0.35668945	168
211.55574	10.545602	0.36645508	168
227.33025	10.568135	0.3762207	168
228.49879	10.588486	0.38598633	168
235.58395	10.610179	0.39575195	168
248.07068	10.631024	0.40551758	168
267.27661	10.651431	0.4152832	168
289.64825	10.671903	0.42504883	168
301.1254	10.693011	0.43481445	168
308.09814	10.713696	0.44458008	168
315.82986	10.734567	0.4543457	168
321.00903	10.7553	0.46411133	168
340.23941	10.777387	0.47387695	168
358.38519	10.797308	0.48364258	168
379.44501	10.81865	0.4934082	168
388.3389	10.839933	0.50317383	168
390.61667	10.860601	0.51293945	168
398.47665	10.882026	0.52270508	168
411.54105	10.903752	0.5324707	168
435.26135	10.924397	0.54223633	168
450.28946	10.944624	0.55200195	168
460.78671	10.96149	0.56176758	168
463.29272	10.976572	0.5715332	168
464.05576	10.991267	0.58129883	168
470.38702	11.002913	0.59106445	168
479.19098	11.01399	0.60083008	168
495.28412	11.024965	0.6105957	168
502.4299	11.033877	0.62036133	168
501.73236	11.040935	0.63012695	168
495.08905	11.049481	0.63989258	168
497.35065	11.056375	0.6496582	168
506.85931	11.062091	0.65942383	168
514.8775	11.067573	0.66918945	168
522.00909	11.072008	0.67895508	168
523.1427	11.077516	0.6887207	168
517.20715	11.082036	0.69848633	168
517.41351	11.086928	0.70825195	168
516.40991	11.090394	0.71801758	168
528.4895	11.094134	0.7277832	168
536.83411	11.096864	0.73754883	168
535.14789	11.101347	0.74731445	168
532.84332	11.105045	0.75708008	168
523.97577	11.108711	0.7668457	168
530.4502	11.111047	0.77661133	168
535.7146	11.114819	0.78637695	168
543.84235	11.118078	0.79614258	168
548.0813	11.122227	0.8059082	168
543.42303	11.1256	0.81567383	168
539.87799	11.128757	0.82543945	168
536.37579	11.131393	0.83520508	168
541.40247	11.134271	0.8449707	168
553.02917	11.137051	0.85473633	168
556.97772	11.141061	0.86450195	168
557.50702	11.143494	0.87426758	168
549.27002	11.147144	0.8840332	168
548.75238	11.151513	0.89379883	168
553.32953	11.155004	0.90356445	168
559.24158	11.15987	0.91333008	168
566.34277	11.162015	0.9230957	168
569.16168	11.165374	0.93286133	168
567.73761	11.169527	0.94262695	168
561.31854	11.173354	0.95239258	168
559.24567	11.177247	0.9621582	168
568.05273	11.180387	0.97192383	168
577.99811	11.183599	0.98168945	168
582.52258	11.18858	0.99145508	168
579.32538	11.193501	1.0012207	168
577.51404	11.19742	1.0109863	168
573.24976	11.202002	1.020752	168
577.53363	11.204664	1.0305176	168
585.9939	11.210123	1.0402832	168
591.08038	11.21166	1.0500488	168
599.97418	11.217709	1.0598145	168
592.49713	11.222475	1.0695801	168
587.45734	11.226107	1.0793457	168
591.40863	11.230978	1.0891113	168
598.08179	11.234423	1.098877	168
610.21954	11.239998	1.1086426	168
610.8396	11.243834	1.1184082	168
611.65137	11.249701	1.1281738	168
609.36884	11.253722	1.1379395	168
603.63318	11.258856	1.1477051	168
609.50586	11.26422	1.1574707	168
617.80029	11.268991	1.1672363	168
629.36914	11.27417	1.177002	168
631.75208	11.279441	1.1867676	168
623.89685	11.284016	1.1965332	168
621.08008	11.288507	1.2062988	168
623.27692	11.294421	1.2160645	168
635.57288	11.29839	1.2258301	168
643.3053	11.303744	1.2355957	168
646.13202	11.310831	1.2453613	168
647.82349	11.315109	1.255127	168
641.46436	11.321802	1.2648926	168
641.35828	11.325159	1.2746582	168
646.47943	11.331865	1.2844238	168
658.09009	11.337799	1.2941895	168
666.14691	11.343472	1.3039551	168
665.32336	11.348017	1.3137207	168
660.76917	11.353023	1.3234863	168
658.81378	11.35925	1.333252	168
662.91772	11.364601	1.3430176	168
672.00085	11.369905	1.3527832	168
679.35834	11.375387	1.3625488	168
685.4353	11.381392	1.3723145	168
682.72089	11.386293	1.3820801	168
680.11426	11.392239	1.3918457	168
676.67773	11.397149	1.4016113	168
686.82306	11.40206	1.411377	168
699.29858	11.408071	1.4211426	168
704.25909	11.413618	1.4309082	168
702.04889	11.419453	1.4406738	168
695.04639	11.423238	1.4504395	168
697.45557	11.430068	1.4602051	168
700.29602	11.435659	1.4699707	168
