MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.2540solid_typei_95%uts_0.25hz_r0			Time:	20.020996	s	4/14/2019 3:25:28 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	0.2540Solid_TypeI_95%UTS_0.25HZ.tst
Force	Displacement	Running Time	Count
N	mm	s	segments
-123.19485	9.9805002	0.024658203	0
-110.2455	9.980629	0.034423828	0
-103.13477	9.9812603	0.044189453	0
-102.19876	9.98598	0.053955078	0
-103.01633	9.9930105	0.063720703	0
-107.33289	10.000327	0.073486328	0
-111.00601	10.011302	0.083251953	0
-100.49187	10.021562	0.093017578	0
-79.818825	10.034957	0.1027832	0
-63.974991	10.049938	0.11254883	0
-57.350052	10.064979	0.12231445	0
-52.191139	10.082999	0.13208008	0
-50.8508	10.099839	0.1418457	0
-38.910255	10.118573	0.15161133	0
-16.848658	10.136818	0.16137695	0
1.6467534	10.155674	0.17114258	0
20.085232	10.174971	0.1809082	0
27.837063	10.194368	0.19067383	0
28.855438	10.214506	0.20043945	0
39.587772	10.234217	0.21020508	0
58.520977	10.25449	0.2199707	0
84.215607	10.273301	0.22973633	0
100.32475	10.294695	0.23950195	0
112.94873	10.314059	0.24926758	0
121.60917	10.333339	0.2590332	0
126.23934	10.353685	0.26879883	0
141.26169	10.374668	0.27856445	0
164.64088	10.394417	0.28833008	0
187.97356	10.414256	0.2980957	0
204.31796	10.43486	0.30786133	0
207.09204	10.454902	0.31762695	0
215.2417	10.474431	0.32739258	0
226.10364	10.494328	0.3371582	0
247.63902	10.514627	0.34692383	0
270.90482	10.533611	0.35668945	0
286.57913	10.554995	0.36645508	0
299.40903	10.575147	0.3762207	0
305.84415	10.595135	0.38598633	0
313.96658	10.614634	0.39575195	0
327.26843	10.63555	0.40551758	0
351.81332	10.655748	0.4152832	0
374.58875	10.676818	0.42504883	0
388.33972	10.696842	0.43481445	0
393.21573	10.717516	0.44458008	0
398.94919	10.737079	0.4543457	0
413.19949	10.758587	0.46411133	0
433.72958	10.778695	0.47387695	0
455.03525	10.800153	0.48364258	0
475.17746	10.819246	0.4934082	0
484.34698	10.840744	0.50317383	0
489.62247	10.85985	0.51293945	0
494.16891	10.880762	0.52270508	0
513.79901	10.900695	0.5324707	0
538.513	10.922253	0.54223633	0
556.60614	10.941981	0.55200195	0
567.50024	10.957911	0.56176758	0
564.4707	10.972178	0.5715332	0
569.64838	10.98598	0.58129883	0
577.14343	10.995465	0.59106445	0
587.28217	11.006952	0.60083008	0
602.62628	11.014087	0.6105957	0
609.3197	11.021773	0.62036133	0
606.84491	11.028667	0.63012695	0
600.38013	11.034546	0.63989258	0
597.85168	11.040254	0.6496582	0
611.49683	11.044584	0.65942383	0
622.96356	11.04863	0.66918945	0
625.92462	11.052091	0.67895508	0
623.56018	11.057034	0.6887207	0
616.03406	11.059311	0.69848633	0
615.47058	11.062734	0.70825195	0
619.92078	11.065643	0.71801758	0
631.68311	11.066598	0.7277832	0
637.39001	11.068398	0.73754883	0
631.47015	11.069792	0.74731445	0
622.04285	11.071889	0.75708008	0
616.07849	11.073357	0.7668457	0
623.83118	11.074441	0.77661133	0
639.88763	11.076456	0.78637695	0
643.95129	11.076451	0.79614258	0
636.06006	11.078776	0.8059082	0
626.29065	11.078941	0.81567383	0
619.23859	11.080531	0.82543945	0
624.66638	11.080541	0.83520508	0
636.76263	11.081276	0.8449707	0
643.73413	11.082088	0.85473633	0
646.7381	11.083452	0.86450195	0
633.07617	11.083367	0.87426758	0
621.69678	11.083869	0.8840332	0
623.29645	11.086067	0.89379883	0
631.79773	11.084939	0.90356445	0
646.66113	11.086918	0.91333008	0
646.15448	11.089382	0.9230957	0
640.71826	11.089457	0.93286133	0
632.31049	11.092187	0.94262695	0
627.88605	11.092123	0.95239258	0
633.92657	11.094594	0.9621582	0
642.08014	11.09622	0.97192383	0
651.65002	11.097487	0.98168945	0
652.79749	11.098041	0.99145508	0
641.11896	11.099844	1.0012207	0
637.76935	11.102057	1.0109863	0
634.91949	11.103827	1.020752	0
644.45142	11.105806	1.0305176	0
653.7807	11.108284	1.0402832	0
655.29102	11.109874	1.0500488	0
656.31702	11.112672	1.0598145	0
649.89893	11.115166	1.0695801	0
645.34711	11.117091	1.0793457	0
647.43878	11.119231	1.0891113	0
654.97601	11.122465	1.098877	0
667.2334	11.12492	1.1086426	0
668.56201	11.128352	1.1184082	0
664.75348	11.130014	1.1281738	0
657.78937	11.133197	1.1379395	0
657.40039	11.135233	1.1477051	0
664.86823	11.139235	1.1574707	0
673.72119	11.141563	1.1672363	0
681.23572	11.145339	1.177002	0
683.37866	11.14854	1.1867676	0
676.33014	11.152752	1.1965332	0
670.43201	11.156091	1.2062988	0
673.18915	11.159674	1.2160645	0
682.58606	11.162399	1.2258301	0
694.88611	11.166362	1.2355957	0
697.92554	11.171206	1.2453613	0
691.20428	11.174833	1.255127	0
688.57092	11.178502	1.2648926	0
687.69806	11.182788	1.2746582	0
694.35034	11.186502	1.2844238	0
707.75641	11.190426	1.2941895	0
713.84265	11.195379	1.3039551	0
714.84369	11.200152	1.3137207	0
705.77728	11.203887	1.3234863	0
700.66821	11.208554	1.333252	0
709.73737	11.213282	1.3430176	0
722.78571	11.21837	1.3527832	0
733.82684	11.223306	1.3625488	0
733.18683	11.228257	1.3723145	0
727.03265	11.232551	1.3820801	0
725.17035	11.236951	1.3918457	0
723.93298	11.24179	1.4016113	0
738.92841	11.247138	1.411377	0
749.51709	11.253456	1.4211426	0
752.6861	11.257896	1.4309082	0
753.54761	11.263809	1.4406738	0
742.7085	11.268847	1.4504395	0
744.23969	11.273878	1.4602051	0
755.20447	11.278867	1.4699707	0
765.55591	11.285045	1.4797363	0
774.22845	11.28946	1.489502	0
773.00482	11.29501	1.4992676	0
770.36493	11.299722	1.5090332	0
768.17456	11.304919	1.5187988	0
768.65662	11.310742	1.5285645	0
779.73193	11.317061	1.5383301	0
793.57117	11.324102	1.5480957	0
797.86719	11.328351	1.5578613	0
792.16254	11.33355	1.567627	0
789.31897	11.339696	1.5773926	0
792.28961	11.345353	1.5871582	0
801.02502	11.349319	1.5969238	0
