MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.2540hd_typei_95%uts_0.25hz_r0			Time:	20.028809	s	4/27/2019 8:21:18 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	0.2540HD_TypeI_95%UTS_0.25HZ.tst
Force	Displacement	Running Time	Count
N	mm	s	segments
-0.52878004	10.069841	0.031005859	0
-2.1976888	10.069056	0.040771484	0
-1.1157633	10.072159	0.050537109	0
-2.6847701	10.075622	0.060302734	0
-1.7812307	10.080896	0.070068359	0
9.5363226	10.087646	0.079833984	0
18.201078	10.095443	0.089599609	0
27.35696	10.105577	0.099365234	0
33.761024	10.114665	0.10913086	0
31.492676	10.125811	0.11889648	0
34.233784	10.13769	0.12866211	0
40.134331	10.149652	0.13842773	0
56.586178	10.163297	0.14819336	0
71.199265	10.175692	0.15795898	0
79.22226	10.18848	0.16772461	0
81.780128	10.202337	0.17749023	0
80.251221	10.216645	0.18725586	0
91.307411	10.231622	0.19702148	0
104.37283	10.246195	0.20678711	0
120.37264	10.26136	0.21655273	0
133.62946	10.276611	0.22631836	0
139.67563	10.293059	0.23608398	0
144.02829	10.309075	0.24584961	0
143.16174	10.323485	0.25561523	0
155.56502	10.33976	0.26538086	0
176.97635	10.356544	0.27514648	0
189.68707	10.371918	0.28491211	0
200.18486	10.390004	0.29467773	0
200.53951	10.405114	0.30444336	0
207.09851	10.422169	0.31420898	0
215.16331	10.438135	0.32397461	0
228.74864	10.454575	0.33374023	0
248.15549	10.471382	0.34350586	0
260.20184	10.488501	0.35327148	0
267.74252	10.504791	0.36303711	0
267.94373	10.52213	0.37280273	0
272.77078	10.53867	0.38256836	0
287.54352	10.555353	0.39233398	0
306.29291	10.572658	0.40209961	0
320.75211	10.589195	0.41186523	0
327.65237	10.607173	0.42163086	0
331.27014	10.623565	0.43139648	0
336.81357	10.641312	0.44116211	0
344.88187	10.658164	0.45092773	0
361.53052	10.674403	0.46069336	0
378.79962	10.6932	0.47045898	0
391.98376	10.710504	0.48022461	0
395.76636	10.72723	0.48999023	0
395.63522	10.744955	0.49975586	0
403.36014	10.76243	0.50952148	0
419.90302	10.780547	0.51928711	0
441.3989	10.798447	0.52905273	0
450.78296	10.814947	0.53881836	0
459.43121	10.83301	0.54858398	0
459.56485	10.847803	0.55834961	0
460.28464	10.86008	0.56811523	0
471.61334	10.872907	0.57788086	0
481.33511	10.88327	0.58764648	0
496.47342	10.894716	0.59741211	0
500.39935	10.902824	0.60717773	0
494.52728	10.910782	0.61694336	0
494.03311	10.918605	0.62670898	0
495.61771	10.924351	0.63647461	0
508.38095	10.930507	0.64624023	0
515.69177	10.935627	0.65600586	0
517.59253	10.939573	0.66577148	0
516.961	10.943792	0.67553711	0
509.49417	10.948531	0.68530273	0
510.7897	10.951427	0.69506836	0
516.19135	10.954528	0.70483398	0
526.07611	10.957442	0.71459961	0
532.61963	10.959743	0.72436523	0
521.32831	10.963968	0.73413086	0
519.06299	10.964816	0.74389648	0
517.60669	10.966566	0.75366211	0
527.328	10.969398	0.76342773	0
532.92792	10.971395	0.77319336	0
531.89209	10.971583	0.78295898	0
529.10718	10.973206	0.79272461	0
522.55548	10.976222	0.80249023	0
522.62958	10.976488	0.81225586	0
528.69122	10.976789	0.82202148	0
536.29401	10.977472	0.83178711	0
538.1474	10.978732	0.84155273	0
530.3941	10.98085	0.85131836	0
525.78595	10.979895	0.86108398	0
