MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			0.3302hd_typei_85%uts_0.25hz_r0			Time:	20.031006	s	4/27/2019 9:03:30 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	0.3302HD_TypeI_85%UTS_0.25HZ.tst
Force	Displacement	Running Time	Count
N	mm	s	segments
-178.04781	9.9548483	0.034179688	0
-171.42981	9.9559937	0.043945313	0
-160.61804	9.9557705	0.053710938	0
-153.27026	9.9587908	0.063476563	0
-156.44748	9.9616699	0.073242188	0
-159.45018	9.9698544	0.083007813	0
-166.26718	9.9781418	0.092773438	0
-160.00598	9.9874763	0.10253906	0
-149.50339	9.9997673	0.11230469	0
-134.84163	10.012006	0.12207031	0
-128.7935	10.025926	0.13183594	0
-126.9073	10.042601	0.14160156	0
-124.34583	10.059535	0.15136719	0
-121.56878	10.07668	0.16113281	0
-107.75277	10.095301	0.17089844	0
-89.18885	10.113216	0.18066406	0
-71.930862	10.13356	0.19042969	0
-63.89402	10.154158	0.20019531	0
-65.849686	10.174255	0.20996094	0
-57.763203	10.194468	0.21972656	0
-45.573906	10.215517	0.22949219	0
-26.117071	10.236285	0.23925781	0
-5.330317	10.257616	0.24902344	0
5.3425856	10.278149	0.25878906	0
14.239263	10.298789	0.26855469	0
15.474915	10.320161	0.27832031	0
26.457455	10.341212	0.28808594	0
45.888538	10.362179	0.29785156	0
65.899933	10.384223	0.30761719	0
84.81102	10.403427	0.31738281	0
89.322899	10.424708	0.32714844	0
95.014793	10.445464	0.33691406	0
103.49511	10.467394	0.34667969	0
117.89926	10.486384	0.35644531	0
139.08255	10.507651	0.36621094	0
156.61406	10.526987	0.37597656	0
168.75938	10.547878	0.38574219	0
174.2431	10.568095	0.39550781	0
175.81116	10.588673	0.40527344	0
188.01701	10.609229	0.41503906	0
208.12608	10.631106	0.42480469	0
231.59293	10.650158	0.43457031	0
243.92674	10.671167	0.44433594	0
249.07886	10.691436	0.45410156	0
255.5309	10.711294	0.46386719	0
263.08139	10.73194	0.47363281	0
278.89063	10.752948	0.48339844	0
298.33069	10.773011	0.49316406	0
318.16339	10.793199	0.50292969	0
328.15067	10.813968	0.51269531	0
331.43915	10.834202	0.52246094	0
333.55756	10.854512	0.53222656	0
347.24524	10.875366	0.54199219	0
369.79608	10.896411	0.55175781	0
387.08572	10.916383	0.56152344	0
397.72952	10.934145	0.57128906	0
400.30841	10.949212	0.58105469	0
402.03513	10.963071	0.59082031	0
406.71326	10.976301	0.60058594	0
414.88702	10.986276	0.61035156	0
