MTS793|BTW|ENU|1|2|.|/|:|1|0|0|A

Data Header:			low_high_4545_typei_monotonic			Time:	20.017822	s	4/13/2019 9:30:46 PM
Data Acquisition:	Timed
Station Name:	ft40.cfg
Test File Name:	monotonic_0.2540_typeiv_solid_4545_uprint.tst
20.100143	-26.653885	1.8098145
20.101696	-36.594563	1.8195801
20.102446	-38.080063	1.8293457
20.103798	-26.451763	1.8391113
20.104559	-13.393466	1.848877
20.104464	-7.2369046	1.8586426
20.105783	-17.910254	1.8684082
20.107134	-31.640057	1.8781738
20.106913	-37.409355	1.8879395
20.106985	-29.24942	1.8977051
20.108526	-13.99033	1.9074707
20.110062	-9.0012827	1.9172363
20.109884	-11.957948	1.927002
20.11149	-20.920567	1.9367676
20.113192	-32.407608	1.9465332
20.112896	-28.439301	1.9562988
20.113697	-19.465487	1.9660645
20.114031	-7.5223284	1.9758301
20.11562	-5.0677404	1.9855957
20.117382	-17.250471	1.9953613
20.117569	-25.975235	2.005127
20.116962	-29.393837	2.0148926
20.118755	-20.382313	2.0246582
20.119429	-8.3751087	2.0344238
20.119377	-4.2732167	2.0441895
20.121075	-6.9720807	2.0539551
20.122608	-17.695059	2.0637207
20.121878	-26.529243	2.0734863
20.12466	-23.846048	2.083252
20.12396	-12.264614	2.0930176
20.125626	0.087834112	2.1027832
20.126024	-2.6160836	2.1125488
20.127548	-11.808499	2.1223145
20.126972	-22.459797	2.1320801
20.127941	-23.675243	2.1418457
20.128359	-13.574327	2.1516113
20.130007	-2.0749607	2.161377
20.130623	3.0937879	2.1711426
20.13232	-0.44528335	2.1809082
20.132828	-15.693033	2.1906738
20.133039	-23.411476	2.2004395
20.133907	-16.954317	2.2102051
20.135309	-3.4592845	2.2199707
20.135897	7.5437937	2.2297363
20.137003	4.2465749	2.239502
20.138	-10.317573	2.2492676
20.137556	-17.325176	2.2590332
20.139231	-18.35486	2.2687988
20.139622	-8.9735374	2.2785645
20.140453	8.4354649	2.2883301
20.140978	9.6085815	2.2980957
20.142488	2.6182132	2.3078613
20.143183	-13.435484	2.317627
20.144201	-18.814032	2.3273926
20.145155	-8.0419607	2.3371582
20.145416	6.8861976	2.3469238
20.146013	14.993478	2.3566895
20.145832	5.6567392	2.3664551
20.148544	-5.4618692	2.3762207
20.148691	-13.13728	2.3859863
20.148085	-12.769881	2.395752
20.149067	3.4155953	2.4055176
20.151812	15.02651	2.4152832
20.151848	13.467078	2.4250488
20.153093	2.6914566	2.4348145
20.153107	-12.702118	2.4445801
20.155115	-11.348998	2.4543457
20.155424	1.9475777	2.4641113
20.15653	13.062282	2.473877
20.156853	17.561028	2.4836426
20.157364	10.058751	2.4934082
20.157637	-2.6494741	2.5031738
20.160576	-8.8955193	2.5129395
20.160494	-2.2619839	2.5227051
20.161108	12.106854	2.5324707
20.161333	20.222446	2.5422363
20.162716	16.254862	2.552002
20.162914	2.8650577	2.5617676
20.164539	-4.5209107	2.5715332
20.164463	-3.4002092	2.5812988
20.165956	8.8966026	2.5910645
20.166454	19.614902	2.6008301
20.167114	21.761629	2.6105957
20.167889	13.15946	2.6203613
20.16905	2.0058453	2.630127
20.169819	-2.236351	2.6398926
20.170416	4.2084723	2.6496582
20.170927	20.096455	2.6594238
20.172047	27.966574	2.6691895
20.173304	17.496824	2.6789551
20.175291	8.7107801	2.6887207
20.17565	-1.4566064	2.6984863
20.176023	4.4778528	2.708252
20.176662	16.529488	2.7180176
20.178005	23.213615	2.7277832
20.178614	26.259609	2.7375488
20.178635	16.535149	2.7473145
20.178885	6.0807476	2.7570801
20.180559	1.434801	2.7668457
20.180441	10.324249	2.7766113
20.182041	27.901808	2.786377
20.183409	30.861656	2.7961426
20.183603	23.680838	2.8059082
20.184996	11.516599	2.8156738
20.184822	4.7654309	2.8254395
20.185381	10.865248	2.8352051
20.186769	22.865616	2.8449707
20.187502	31.814552	2.8547363
20.188437	33.731285	2.864502
20.189898	20.164427	2.8742676
20.190554	7.5066438	2.8840332
20.190624	6.9084649	2.8937988
20.192598	20.69348	2.9035645
20.191845	35.434654	2.9133301
20.193026	38.934231	2.9230957
20.194536	28.114195	2.9328613
20.195982	16.26227	2.942627
20.194948	9.7178259	2.9523926
20.19729	16.794235	2.9621582
20.197714	32.551266	2.9719238
20.197733	40.316895	2.9816895
20.199118	38.160286	2.9914551
20.199495	20.832752	3.0012207
20.200638	11.778274	3.0109863
20.202911	16.61199	3.020752
20.202305	30.272707	3.0305176
20.202665	43.181881	3.0402832
20.204132	39.593201	3.0500488
20.204887	29.277111	3.0598145
20.206511	19.771395	3.0695801
20.206537	13.985903	3.0793457
20.207119	27.63763	3.0891113
20.207758	39.694687	3.098877
20.208975	46.279892	3.1086426
20.210262	39.019035	3.1184082
20.210329	20.825756	3.1281738
20.211576	18.828169	3.1379395
20.211956	26.268219	3.1477051
20.212372	40.048889	3.1574707
20.214069	46.814037	3.1672363
20.215073	43.474907	3.177002
20.215317	34.678116	3.1867676
20.215611	22.13796	3.1965332
20.217508	23.892319	3.2062988
20.218483	35.85965	3.2160645
20.218678	47.698193	3.2258301
20.220049	50.340454	3.2355957
20.220234	39.481274	3.2453613
20.220587	27.287897	3.255127
20.222214	27.433222	3.2648926
20.222088	33.997353	3.2746582
20.224228	45.145576	3.2844238
20.224504	52.63483	3.2941895
20.225515	47.726448	3.3039551
20.226519	38.114487	3.3137207
20.225971	28.934942	3.3234863
20.227455	28.793932	3.333252
20.228691	44.702435	3.3430176
20.229971	55.919403	3.3527832
20.230486	53.631268	3.3625488
20.230921	45.212517	3.3723145
20.231598	33.265472	3.3820801
20.232595	33.743446	3.3918457
20.232941	40.091606	3.4016113
20.234749	51.646111	3.411377
20.235304	59.57423	3.4211426
20.235403	54.063808	3.4309082
20.237055	40.301579	3.4406738
20.237177	31.086576	3.4504395
20.237514	38.194656	3.4602051
20.238413	54.205982	3.4699707
20.239828	60.957813	3.4797363
20.241062	61.15696	3.489502
20.241631	46.769764	3.4992676
20.243479	36.867905	3.5090332
20.242617	38.274281	3.5187988
20.244307	47.369106	3.5285645
20.245121	61.80542	3.5383301
20.245346	66.547279	3.5480957
20.246038	56.473175	3.5578613
20.247829	45.314201	3.567627
20.249474	36.085976	3.5773926
20.248411	47.472019	3.5871582
20.249966	62.734993	3.5969238
20.250328	68.248001	3.6066895
20.251041	62.497364	3.6164551
20.252039	52.065308	3.6262207
20.253738	42.731121	3.6359863
20.255108	43.507496	3.645752
20.254719	58.666317	3.6555176
20.254784	70.730659	3.6652832
20.256491	71.068756	3.6750488
20.25626	56.699192	3.6848145
20.258005	45.614761	3.6945801
20.257668	44.441696	3.7043457
20.259295	56.484459	3.7141113
20.259409	71.635788	3.723877
20.259907	73.308678	3.7336426
20.261412	67.969124	3.7434082
20.262053	53.46558	3.7531738
20.264149	46.548168	3.7629395
20.26392	53.486835	3.7727051
20.26523	67.164719	3.7824707
20.266365	79.114754	3.7922363
20.267384	74.534302	3.802002
20.267361	57.732315	3.8117676
20.269264	51.403969	3.8215332
20.269026	52.476864	3.8312988
20.269333	65.890968	3.8410645
20.270086	74.9757	3.8508301
20.271175	74.810738	3.8605957
20.271612	71.168831	3.8703613
20.273655	57.198429	3.880127
20.273293	55.280464	3.8898926
20.275415	60.880905	3.8996582
20.275791	74.576424	3.9094238
20.276285	84.216644	3.9191895
20.277054	74.603371	3.9289551
20.278223	64.733093	3.9387207
20.279905	58.425678	3.9484863
20.280001	60.980789	3.958252
20.280272	72.5187	3.9680176
20.280626	81.468391	3.9777832
20.282013	82.350471	3.9875488
20.283339	76.219841	3.9973145
20.283976	62.712379	4.0070801
20.284611	58.611664	4.0168457
20.286388	69.518661	4.0266113
20.285772	83.157051	4.036377
20.287079	86.226875	4.0461426
20.287746	81.552788	4.0559082
20.288488	70.627525	4.0656738
20.29014	62.393661	4.0754395
20.289362	66.946274	4.0852051
20.29064	79.738464	4.0949707
20.291428	90.136024	4.1047363
20.292418	90.173576	4.114502
20.292925	77.392113	4.1242676
20.294703	63.644783	4.1340332
20.294573	65.595856	4.1437988
20.296762	78.688408	4.1535645
20.298132	91.580597	4.1633301
20.297335	96.101089	4.1730957
20.298994	82.972214	4.1828613
20.29911	72.162056	4.192627
20.301186	66.910477	4.2023926
20.301466	71.591248	4.2121582
20.30262	88.907509	4.2219238
20.302805	98.048973	4.2316895
20.302849	92.190681	4.2414551
20.304142	78.058777	4.2512207
20.30534	68.10759	4.2609863
20.30669	74.898949	4.270752
20.306482	87.139999	4.2805176
20.30747	100.0364	4.2902832
20.308567	98.362816	4.3000488
20.308626	86.86853	4.3098145
20.308859	76.578819	4.3195801
20.312014	72.468834	4.3293457
20.311068	83.529144	4.3391113
20.31179	98.459122	4.348877
20.312904	102.77198	4.3586426
20.314722	95.204582	4.3684082
20.314121	80.514099	4.3781738
20.31679	74.961494	4.3879395
20.316135	83.051422	4.3977051
20.316734	95.77137	4.4074707
20.317705	103.43553	4.4172363
20.318121	100.6903	4.427002
20.32073	89.768349	4.4367676
20.321123	80.132309	4.4465332
20.321737	83.560173	4.4562988
20.32128	91.593559	4.4660645
20.322779	106.92413	4.4758301
20.323299	106.82048	4.4855957
20.325224	96.419968	4.4953613
20.325274	84.827682	4.505127
20.326433	83.539223	4.5148926
20.32691	91.843544	4.5246582
20.327589	102.40142	4.5344238
20.328529	109.99615	4.5441895
20.329021	106.11713	4.5539551
20.330528	92.697968	4.5637207
20.331587	86.665054	4.5734863
20.331924	86.808258	4.583252
20.332956	100.21929	4.5930176
20.33498	113.73538	4.6027832
20.335306	109.4614	4.6125488
20.335606	101.60213	4.6223145
20.335814	90.059898	4.6320801
20.337931	88.973618	4.6418457
20.336487	99.321999	4.6516113
20.338655	109.58404	4.661377
20.340494	115.83989	4.6711426
20.339502	110.65243	4.6809082
20.340904	97.288506	4.6906738
20.341793	89.674057	4.7004395
20.34239	94.646622	4.7102051
20.343166	110.70611	4.7199707
20.343723	117.98938	4.7297363
20.344236	116.59408	4.739502
20.345558	104.55421	4.7492676
20.346119	95.418449	4.7590332
20.347172	93.646317	4.7687988
20.348083	105.29623	4.7785645
20.350319	117.64861	4.7883301
20.349937	124.05454	4.7980957
20.350065	113.4699	4.8078613
20.352386	98.255463	4.817627
20.352503	95.463051	4.8273926
20.353502	103.56751	4.8371582
20.353201	118.85725	4.8469238
20.35446	127.10529	4.8566895
20.355301	119.56496	4.8664551
20.356983	109.35702	4.8762207
20.356943	98.300636	4.8859863
20.357483	100.5069	4.895752
20.359594	116.17192	4.9055176
20.359404	127.09297	4.9152832
20.360119	129.91389	4.9250488
20.361574	116.09454	4.9348145
20.362667	101.94558	4.9445801
20.362869	101.89243	4.9543457
20.363567	112.67675	4.9641113
20.364048	126.97436	4.973877
20.3654	130.28593	4.9836426
20.366798	122.28575	4.9934082
20.36668	112.90285	5.0031738
20.367601	103.30753	5.0129395
20.368927	110.86687	5.0227051
20.369587	126.80325	5.0324707
20.370289	134.55603	5.0422363
20.371513	131.65459	5.052002
20.372551	116.64639	5.0617676
20.372389	108.08521	5.0715332
20.373499	110.86727	5.0812988
20.374437	122.50312	5.0910645
20.374784	134.34102	5.1008301
20.375425	135.71358	5.1105957
20.376064	128.47534	5.1203613
20.37818	115.6664	5.130127
20.377684	110.64154	5.1398926
20.378773	119.53371	5.1496582
20.380453	133.76974	5.1594238
20.381384	139.58498	5.1691895
20.38205	133.96663	5.1789551
20.382919	120.33352	5.1887207
20.382452	114.65629	5.1984863
20.384411	119.16072	5.208252
20.384132	127.85122	5.2180176
20.385395	139.57373	5.2277832
20.386038	140.92194	5.2375488
20.386982	130.07033	5.2473145
20.388458	120.65613	5.2570801
20.389595	116.77177	5.2668457
20.389433	128.43051	5.2766113
20.390034	140.78033	5.286377
20.39249	143.23035	5.2961426
20.391924	138.33833	5.3059082
20.392401	125.67625	5.3156738
20.393478	120.86033	5.3254395
20.39485	125.05741	5.3352051
20.3955	134.76482	5.3449707
20.396009	149.01918	5.3547363
20.396246	147.06657	5.364502
20.397429	135.60275	5.3742676
20.398834	122.94631	5.3840332
20.399336	122.4523	5.3937988
20.39941	138.06465	5.4035645
20.401421	147.39493	5.4133301
20.402145	152.2106	5.4230957
20.402979	143.23236	5.4328613
20.403982	129.52855	5.442627
20.404867	125.9747	5.4523926
20.406038	131.03032	5.4621582
20.406708	145.66142	5.4719238
20.406534	158.37376	5.4816895
20.407934	151.47224	5.4914551
20.407862	136.2336	5.5012207
20.409384	126.2619	5.5109863
20.409145	131.20212	5.520752
20.410862	147.18317	5.5305176
20.411371	156.45027	5.5402832
20.412359	154.9601	5.5500488
20.4132	145.99774	5.5598145
20.413418	133.56686	5.5695801
20.414221	130.93517	5.5793457
20.415703	141.9895	5.5891113
20.416769	156.48941	5.598877
20.418554	162.76619	5.6086426
20.419022	151.5462	5.6184082
20.418718	137.86293	5.6281738
20.419518	133.6768	5.6379395
20.420006	140.01709	5.6477051
20.421356	154.05049	5.6574707
20.421499	161.96385	5.6672363
20.423363	159.448	5.677002
20.425291	148.9848	5.6867676
20.42486	135.7963	5.6965332
20.425642	139.42186	5.7062988
20.425961	150.7224	5.7160645
20.426418	163.80032	5.7258301
20.428341	166.83714	5.7355957
20.428078	153.0145	5.7453613
20.429379	144.13033	5.755127
20.430159	141.85657	5.7648926
20.430206	148.14136	5.7746582
20.432137	162.31717	5.7844238
20.431622	167.24384	5.7941895
20.432739	164.83835	5.8039551
20.435595	151.524	5.8137207
20.434303	141.54909	5.8234863
20.436623	146.9622	5.833252
20.436975	159.61598	5.8430176
20.438587	169.8318	5.8527832
20.439512	168.4975	5.8625488
20.440634	157.52066	5.8723145
20.439882	148.97081	5.8820801
20.440979	147.6911	5.8918457
20.441154	154.23782	5.9016113
20.443501	168.13104	5.911377
20.4436	173.43387	5.9211426
20.443542	169.44141	5.9309082
20.445316	157.36258	5.9406738
20.445755	146.13989	5.9504395
20.446611	155.17723	5.9602051
20.447737	166.7674	5.9699707
20.448236	174.83066	5.9797363
20.449135	174.76387	5.989502
20.449888	162.95911	5.9992676
20.450138	155.59875	6.0090332
20.45022	151.9502	6.0187988
20.451601	161.28961	6.0285645
20.452618	176.84015	6.0383301
20.452888	180.49547	6.0480957
20.45491	172.25305	6.0578613
20.456192	157.09102	6.067627
20.455475	151.21228	6.0773926
20.456873	162.65031	6.0871582
20.457794	173.03314	6.0969238
20.459852	184.93036	6.1066895
20.459448	178.7016	6.1164551
20.460514	166.29361	6.1262207
20.462246	158.43764	6.1359863
20.462772	157.4435	6.145752
20.461685	172.3564	6.1555176
20.463186	186.56645	6.1652832
20.463444	184.9565	6.1750488
20.464695	173.61298	6.1848145
20.466059	160.99979	6.1945801
20.466141	160.5999	6.2043457
20.467558	171.5237	6.2141113
20.469957	183.29996	6.223877
20.469116	191.13969	6.2336426
20.470213	184.35452	6.2434082
20.471601	169.0278	6.2531738
20.472124	162.10461	6.2629395
20.47229	168.11755	6.2727051
20.473112	181.72897	6.2824707
20.473976	192.36017	6.2922363
20.476406	188.12094	6.302002
20.475346	175.2184	6.3117676
20.477041	166.04449	6.3215332
20.477695	168.19858	6.3312988
20.478386	180.66472	6.3410645
20.479082	189.56046	6.3508301
20.47998	193.90475	6.3605957
20.481089	185.90417	6.3703613
20.481379	170.6564	6.380127
20.482466	168.64105	6.3898926
20.483473	175.73897	6.3996582
20.484707	189.97375	6.4094238
20.484318	197.33308	6.4191895
20.486565	189.07918	6.4289551
20.486778	179.78354	6.4387207
20.487125	172.22624	6.4484863
20.488256	176.79149	6.458252
20.488913	186.68152	6.4680176
20.48971	196.77577	6.4777832
20.490265	199.44351	6.4875488
20.491018	187.82082	6.4973145
20.492487	176.69553	6.5070801
20.492861	174.36137	6.5168457
20.493637	183.25563	6.5266113
20.495268	199.34747	6.536377
20.49556	201.54985	6.5461426
20.495544	195.96547	6.5559082
20.49671	184.91116	6.5656738
20.497822	176.74512	6.5754395
20.499371	181.77921	6.5852051
20.498627	193.70044	6.5949707
20.49931	203.26765	6.6047363
20.501274	204.30505	6.614502
20.502897	192.36804	6.6242676
20.502138	179.28989	6.6340332
20.503902	181.04047	6.6437988
20.503717	192.5175	6.6535645
20.505486	203.71255	6.6633301
20.506662	208.78218	6.6730957
20.507076	199.64088	6.6828613
20.507702	188.37643	6.692627
20.509207	181.70396	6.7023926
20.508451	187.71001	6.7121582
20.510914	202.35857	6.7219238
20.510635	211.41328	6.7316895
20.51206	209.14598	6.7414551
20.511787	191.50038	6.7512207
20.512455	184.73326	6.7609863
20.514742	190.8145	6.770752
20.515068	198.68933	6.7805176
20.516251	214.36935	6.7902832
20.517624	213.45369	6.8000488
20.516155	202.89702	6.8098145
20.518	191.41487	6.8195801
20.51963	185.15616	6.8293457
20.520021	200.00238	6.8391113
20.521381	213.39194	6.848877
20.520704	217.8725	6.8586426
20.521637	210.82191	6.8684082
20.522844	195.71565	6.8781738
20.524033	189.60518	6.8879395
20.525682	199.10275	6.8977051
20.525509	209.81459	6.9074707
20.526224	218.11792	6.9172363
20.527224	217.16241	6.927002
20.52766	207.27547	6.9367676
20.529234	193.38516	6.9465332
20.530048	193.93336	6.9562988
20.530104	207.70224	6.9660645
20.530968	219.66705	6.9758301
20.532148	221.85539	6.9855957
20.532301	211.12971	6.9953613
20.532692	199.82315	7.005127
20.53454	199.10303	7.0148926
20.535177	205.70125	7.0246582
20.536264	215.77928	7.0344238
20.537092	224.75017	7.0441895
20.538025	220.11278	7.0539551
20.538223	206.85364	7.0637207
20.5394	199.52457	7.0734863
20.5403	201.43735	7.083252
20.540829	215.54048	7.0930176
20.541443	224.95692	7.1027832
20.542948	222.82611	7.1125488
20.543537	216.10852	7.1223145
20.544477	205.46259	7.1320801
20.544252	203.9409	7.1418457
20.546396	211.31804	7.1516113
20.546455	223.48767	7.161377
20.548416	232.2166	7.1711426
20.547749	223.16739	7.1809082
20.548822	212.92313	7.1906738
20.549334	204.52477	7.2004395
20.550396	209.97438	7.2102051
20.551565	224.33058	7.2199707
20.552237	230.69193	7.2297363
20.55246	232.83023	7.239502
20.553747	222.42448	7.2492676
20.554865	209.19528	7.2590332
20.555759	210.41451	7.2687988
20.557932	217.42198	7.2785645
20.556534	233.05347	7.2883301
20.558676	239.62669	7.2980957
20.558897	228.3055	7.3078613
20.559772	214.73331	7.317627
20.560766	211.08649	7.3273926
20.561722	218.69461	7.3371582
20.562099	231.12848	7.3469238
20.563219	239.41466	7.3566895
20.564171	235.11256	7.3664551
20.564024	224.79416	7.3762207
20.565697	213.75551	7.3859863
20.567127	214.67989	7.395752
20.567152	228.68944	7.4055176
20.5681	243.21959	7.4152832
20.56867	242.87918	7.4250488
20.570299	228.96654	7.4348145
20.570921	218.98976	7.4445801
20.571569	217.4507	7.4543457
20.571899	225.56966	7.4641113
20.572777	241.30843	7.473877
20.572262	243.70367	7.4836426
20.574299	240.95009	7.4934082
20.5756	227.37067	7.5031738
20.577085	215.82736	7.5129395
20.575825	223.09006	7.5227051
20.577839	239.13622	7.5324707
20.579014	250.2831	7.5422363
20.580076	244.84569	7.552002
20.580921	231.55354	7.5617676
20.581148	225.57561	7.5715332
20.581102	225.04668	7.5812988
20.582216	236.41911	7.5910645
20.584093	247.49231	7.6008301
20.583708	249.96112	7.6105957
20.584959	242.88744	7.6203613
20.585337	228.07016	7.630127
20.585812	225.88603	7.6398926
20.58787	233.91597	7.6496582
20.588053	247.15887	7.6594238
20.589464	254.01785	7.6691895
20.590536	246.89755	7.6789551
20.591276	236.55373	7.6887207
20.59137	231.00069	7.6984863
20.592054	232.3457	7.708252
20.593674	242.07401	7.7180176
20.593735	255.37479	7.7277832
20.595026	254.89157	7.7375488
20.595722	245.19421	7.7473145
20.596485	233.01715	7.7570801
20.597179	231.38483	7.7668457
20.599039	241.64355	7.7766113
20.598116	251.35347	7.786377
20.599783	256.82291	7.7961426
20.600264	252.07957	7.8059082
20.600801	241.55811	7.8156738
20.601397	234.65996	7.8254395
20.602959	237.05742	7.8352051
20.603487	249.88017	7.8449707
20.605707	260.18216	7.8547363
20.605299	260.17801	7.864502
20.606579	250.02289	7.8742676
20.60668	236.84166	7.8840332
20.607422	239.72104	7.8937988
20.60891	248.82112	7.9035645
20.609011	257.3898	7.9133301
20.609083	264.57996	7.9230957
20.611076	258.4928	7.9328613
20.611858	247.46689	7.942627
20.613142	239.53078	7.9523926
20.613531	242.50449	7.9621582
20.615822	258.36041	7.9719238
20.615582	268.47964	7.9816895
20.61474	264.10355	7.9914551
20.616951	252.58273	8.0012207
20.617712	243.00545	8.0109863
20.619495	246.48161	8.020752
20.619961	255.04509	8.0305176
20.619848	267.46841	8.0402832
20.621254	271.22809	8.0500488
20.622061	262.00082	8.0598145
20.621849	249.50368	8.0695801
20.62319	243.6319	8.0793457
20.623913	252.87634	8.0891113
20.624426	270.92212	8.098877
20.624344	274.84705	8.1086426
20.627764	267.5907	8.1184082
20.628622	256.54233	8.1281738
20.628254	248.46214	8.1379395
20.626959	251.43611	8.1477051
20.630106	264.03455	8.1574707
20.630632	273.35919	8.1672363
20.631954	275.89258	8.177002
20.632111	263.96548	8.1867676
20.632317	251.27467	8.1965332
20.634174	252.98074	8.2062988
20.634874	260.79074	8.2160645
20.63518	274.60287	8.2258301
20.637251	276.91507	8.2355957
20.636663	269.65811	8.2453613
20.637785	260.52072	8.255127
